time (s),input (us),force (lb)
0.394,1900,10.06
0.396,1900,9.60
0.398,1900,11.81
0.400,1900,9.53
0.402,1900,8.57
0.404,1900,11.38
0.406,1900,8.99
0.408,1900,8.57
0.410,1900,11.81
0.412,1900,10.53
0.414,1900,10.28
0.416,1900,11.92
0.418,1900,10.21
0.420,1900,8.57
0.422,1900,11.38
0.424,1900,9.74
0.426,1900,8.46
0.428,1900,11.74
0.430,1900,10.60
0.432,1900,9.39
0.434,1900,11.74
0.436,1900,10.49
0.438,1900,8.21
0.440,1900,11.35
0.442,1900,10.31
0.444,1900,8.96
0.446,1900,11.85
0.448,1900,11.21
0.450,1900,9.49
0.452,1900,11.53
0.454,1900,10.60
0.456,1900,8.35
0.458,1900,10.89
0.460,1900,10.35
0.462,1900,8.24
0.464,1900,11.13
0.466,1900,10.74
0.468,1900,9.24
0.470,1900,11.60
0.472,1900,11.13
0.474,1900,8.57
0.476,1900,10.67
0.478,1900,10.60
0.480,1900,8.53
0.482,1900,11.10
0.484,1900,11.03
0.486,1900,9.03
0.488,1900,11.13
0.490,1900,11.24
0.492,1900,8.35
0.494,1900,9.89
0.496,1900,10.39
0.498,1900,8.32
0.500,1900,10.74
0.502,1900,11.28
0.504,1900,9.24
0.506,1900,10.71
0.508,1900,11.74
0.510,1900,8.71
0.512,1900,9.56
0.514,1900,11.06
0.516,1900,8.28
0.518,1900,10.06
0.520,1900,11.63
0.522,1900,9.46
0.524,1900,10.14
0.526,1900,11.63
0.528,1900,8.64
0.530,1900,9.17
0.532,1900,10.92
0.534,1900,8.46
0.536,1900,9.99
0.538,1900,11.96
0.540,1900,9.35
0.542,1900,9.99
0.544,1900,11.71
0.546,1900,9.28
0.548,1600,9.17
0.550,1600,11.21
0.552,1600,8.53
0.554,1600,8.89
0.556,1600,11.60
0.558,1600,7.78
0.560,1600,5.67
0.562,1600,3.18
0.564,1600,-1.36
0.566,1600,-4.71
0.568,1600,-4.32
0.570,1600,-2.57
0.572,1600,0.39
0.574,1600,3.75
0.576,1600,5.03
0.578,1600,4.32
0.580,1600,2.39
0.582,1600,-0.07
0.584,1600,-0.71
0.586,1600,-0.68
0.588,1600,0.21
0.590,1600,1.68
0.592,1600,2.64
0.594,1600,2.61
0.596,1600,2.96
0.598,1600,3.03
0.600,1600,1.68
0.602,1600,1.68
0.604,1600,2.14
0.606,1600,1.57
0.608,1600,1.68
0.610,1600,2.14
0.612,1600,1.68
0.614,1600,0.61
0.616,1600,-0.07
0.618,1600,-0.54
0.620,1600,-0.79
0.622,1600,0.18
0.624,1600,1.18
0.626,1600,1.61
0.628,1600,2.03
0.630,1600,1.96
0.632,1600,1.89
0.634,1600,1.86
0.636,1600,2.07
0.638,1600,2.03
0.640,1600,2.32
0.642,1600,2.71
0.644,1600,2.36
0.646,1600,1.71
0.648,1600,0.96
0.650,1600,0.61
0.652,1600,-0.18
0.654,1600,-0.25
0.656,1600,-0.14
0.658,1600,0.57
0.660,1600,0.50
0.662,1600,0.96
0.664,1600,1.32
0.666,1600,1.25
0.668,1600,1.50
0.670,1600,2.25
0.672,1600,2.75
0.674,1600,2.82
0.676,1600,2.53
0.678,1600,1.64
0.680,1600,1.03
0.682,1600,0.75
0.684,1600,0.61
0.686,1600,0.25
0.688,1600,0.25
0.690,1600,0.07
0.692,1600,0.61
0.694,1600,0.54
0.696,1600,1.25
0.698,1600,1.32
0.700,1600,1.89
0.702,1600,2.21
0.704,1600,2.43
0.706,1600,2.32
0.708,1600,2.25
0.710,1600,1.61
0.712,1600,1.00
0.714,1600,0.68
0.716,1600,0.61
0.718,1600,1.03
0.720,1600,0.57
0.722,1600,0.46
0.724,1600,0.79
0.726,1600,0.93
0.728,1600,0.71
0.730,1600,1.18
0.732,1600,1.71
0.734,1600,1.71
0.736,1600,2.03
0.738,1600,2.36
0.740,1600,1.39
0.742,1600,1.53
0.744,1600,0.75
0.746,1600,0.46
0.748,1600,0.71
0.750,1600,1.11
0.752,1600,0.86
0.754,1600,0.89
0.756,1600,1.00
0.758,1600,1.18
0.760,1600,1.53
0.762,1600,1.50
0.764,1600,1.64
0.766,1600,1.53
0.768,1600,1.14
0.770,1600,1.57
0.772,1600,1.07
0.774,1600,1.25
0.776,1900,0.96
0.778,1900,1.00
0.780,1900,0.79
0.782,1900,0.86
0.784,1900,0.86
0.786,1900,1.36
0.788,1900,2.57
0.790,1900,3.57
0.792,1900,6.39
0.794,1900,9.67
0.796,1900,12.42
0.798,1900,13.60
0.800,1900,14.67
0.802,1900,15.27
0.804,1900,14.60
0.806,1900,14.49
0.808,1900,13.31
0.810,1900,9.56
0.812,1900,6.50
0.814,1900,5.57
0.816,1900,4.28
0.818,1900,4.93
0.820,1900,8.60
0.822,1900,9.56
0.824,1900,8.99
0.826,1900,10.21
0.828,1900,9.42
0.830,1900,8.78
0.832,1900,11.78
0.834,1900,13.63
0.836,1900,11.31
0.838,1900,11.96
0.840,1900,11.10
0.842,1900,8.78
0.844,1900,9.06
0.846,1900,9.99
0.848,1900,9.46
0.850,1900,9.96
0.852,1900,11.35
0.854,1900,10.03
0.856,1900,9.35
0.858,1900,10.10
0.860,1900,9.06
0.862,1900,10.24
0.864,1900,10.71
0.866,1900,9.74
0.868,1900,10.46
0.870,1900,9.67
0.872,1900,8.24
0.874,1900,8.46
0.876,1900,9.96
0.878,1900,9.53
0.880,1900,10.46
0.882,1900,12.56
0.884,1900,10.92
0.886,1900,10.74
0.888,1900,12.56
0.890,1900,10.10
0.892,1900,9.64
0.894,1900,11.85
0.896,1900,9.46
0.898,1900,8.67
0.900,1900,10.10
0.902,1900,8.46
0.904,1900,8.03
0.906,1900,10.14
0.908,1900,8.96
0.910,1900,8.28
0.912,1900,11.42
0.914,1900,9.78
0.916,1900,9.64
0.918,1900,13.24
0.920,1900,12.13
0.922,1900,11.35
0.924,1900,13.28
0.926,1900,10.53
0.928,1900,8.39
0.930,1900,9.96
0.932,1900,7.85
0.934,1900,6.60
0.936,1900,9.39
0.938,1900,8.89
0.940,1900,7.92
0.942,1900,10.96
0.944,1900,10.71
0.946,1900,9.49
0.948,1900,12.67
0.950,1600,12.03
0.952,1600,10.78
0.954,1600,13.06
0.956,1600,11.92
0.958,1600,9.64
0.960,1600,11.06
0.962,1600,8.64
0.964,1600,4.21
0.966,1600,3.35
0.968,1600,-0.32
0.970,1600,-4.82
0.972,1600,-5.46
0.974,1600,-3.64
0.976,1600,-1.11
0.978,1600,2.89
0.980,1600,5.10
0.982,1600,5.10
0.984,1600,3.39
0.986,1600,0.79
0.988,1600,-1.07
0.990,1600,-0.89
0.992,1600,0.54
0.994,1600,1.78
0.996,1600,3.93
0.998,1600,3.50
1.000,1600,2.61
1.002,1600,2.18
1.004,1600,1.46
1.006,1600,0.79
1.008,1600,1.11
1.010,1600,1.21
1.012,1600,1.96
1.014,1600,1.93
1.016,1600,2.00
1.018,1600,1.46
1.020,1600,0.93
1.022,1600,0.61
1.024,1600,0.32
1.026,1600,0.14
1.028,1600,0.86
1.030,1600,1.21
1.032,1600,1.43
1.034,1600,2.21
1.036,1600,2.18
1.038,1600,1.61
1.040,1600,1.75
1.042,1600,1.14
1.044,1600,1.50
1.046,1600,2.36
1.048,1600,2.61
1.050,1600,2.28
1.052,1600,2.07
1.054,1600,0.61
1.056,1600,0.14
1.058,1600,-0.46
1.060,1600,-0.11
1.062,1600,0.32
1.064,1600,0.75
1.066,1600,0.82
1.068,1600,0.96
1.070,1600,0.82
1.072,1600,1.43
1.074,1600,1.78
1.076,1600,2.68
1.078,1600,3.00
1.080,1600,2.75
1.082,1600,2.18
1.084,1600,0.93
1.086,1600,0.64
1.088,1600,0.46
1.090,1600,0.39
1.092,1600,0.79
1.094,1600,0.89
1.096,1900,0.36
1.098,1900,0.93
1.100,1900,1.11
1.102,1900,0.96
1.104,1900,1.50
1.106,1900,1.64
1.108,1900,2.86
1.110,1900,4.03
1.112,1900,6.71
1.114,1900,9.71
1.116,1900,12.13
1.118,1900,13.67
1.120,1900,15.10
1.122,1900,15.45
1.124,1900,14.99
1.126,1900,13.81
1.128,1900,12.53
1.130,1900,8.32
1.132,1900,5.89
1.134,1900,6.07
1.136,1900,5.42
1.138,1900,6.35
1.140,1900,8.96
1.142,1900,9.74
1.144,1900,8.64
1.146,1900,9.42
1.148,1900,9.46
1.150,1900,7.67
1.152,1900,11.24
1.154,1900,12.92
1.156,1900,11.13
1.158,1900,11.78
1.160,1900,11.81
1.162,1900,8.35
1.164,1900,8.24
1.166,1900,11.24
1.168,1900,8.17
1.170,1900,9.60
1.172,1900,12.10
1.174,1900,9.60
1.176,1900,9.60
1.178,1900,11.31
1.180,1900,8.74
1.182,1900,9.17
1.184,1900,10.46
1.186,1900,8.71
1.188,1900,8.64
1.190,1900,11.17
1.192,1900,9.10
1.194,1900,9.24
1.196,1900,11.63
1.198,1900,10.71
1.200,1900,10.14
1.202,1900,12.42
1.204,1900,10.10
1.206,1900,9.42
1.208,1900,11.42
1.210,1900,10.14
1.212,1900,10.06
1.214,1900,11.53
1.216,1900,10.03
1.218,1900,8.42
1.220,1900,10.46
1.222,1900,7.82
1.224,1900,7.39
1.226,1600,9.92
1.228,1600,9.96
1.230,1600,9.85
1.232,1600,11.96
1.234,1600,11.17
1.236,1600,8.89
1.238,1600,9.89
1.240,1600,6.85
1.242,1600,1.78
1.244,1600,0.18
1.246,1600,-2.82
1.248,1600,-4.18
1.250,1600,-2.28
1.252,1600,1.25
1.254,1600,2.28
1.256,1600,3.85
1.258,1600,3.25
1.260,1600,1.07
1.262,1600,-0.64
1.264,1600,-2.28
1.266,1600,-2.53
1.268,1600,-0.79
1.270,1600,0.79
1.272,1600,1.82
1.274,1600,3.46
1.276,1600,4.39
1.278,1600,4.64
1.280,1600,5.35
1.282,1600,4.28
1.284,1600,2.21
1.286,1600,1.71
1.288,1600,0.29
1.290,1600,-0.36
1.292,1600,-0.50
1.294,1600,-0.96
1.296,1600,-0.25
1.298,1600,-0.32
1.300,1600,-0.61
1.302,1600,-0.32
1.304,1600,1.14
1.306,1600,2.03
1.308,1600,2.32
1.310,1600,3.46
1.312,1600,3.21
1.314,1600,3.07
1.316,1600,2.61
1.318,1600,2.43
1.320,1600,1.93
1.322,1600,1.21
1.324,1600,1.21
1.326,1600,0.18
1.328,1600,-0.79
1.330,1600,-1.11
1.332,1600,-0.46
1.334,1600,-0.32
1.336,1600,1.25
1.338,1600,2.07
1.340,1600,2.39
1.342,1900,2.18
1.344,1900,1.93
1.346,1900,1.53
1.348,1900,1.75
1.350,1900,2.00
1.352,1900,2.11
1.354,1900,2.53
1.356,1900,4.18
1.358,1900,7.53
1.360,1900,10.03
1.362,1900,12.03
1.364,1900,13.06
1.366,1900,13.85
1.368,1900,14.53
1.370,1900,14.95
1.372,1900,15.06
1.374,1900,14.78
1.376,1900,10.42
1.378,1900,6.42
1.380,1900,4.43
1.382,1900,3.96
1.384,1900,5.07
1.386,1900,8.49
1.388,1900,10.64
1.390,1900,8.92
1.392,1900,8.57
1.394,1900,8.92
1.396,1900,7.85
1.398,1900,9.67
1.400,1900,13.38
1.402,1900,12.13
1.404,1900,11.60
1.406,1900,11.88
1.408,1900,10.35
1.410,1900,8.89
1.412,1900,11.63
1.414,1900,9.39
1.416,1900,9.14
1.418,1900,11.31
1.420,1900,8.46
1.422,1900,7.96
1.424,1900,10.39
1.426,1900,8.78
1.428,1900,9.49
1.430,1900,11.42
1.432,1900,10.56
1.434,1900,8.35
1.436,1900,10.53
1.438,1900,10.03
1.440,1900,9.67
1.442,1900,11.56
1.444,1900,10.81
1.446,1900,10.64
1.448,1900,11.42
1.450,1600,10.81
1.452,1600,8.99
1.454,1600,10.96
1.456,1600,9.71
1.458,1600,8.28
1.460,1600,9.85
1.462,1600,9.14
1.464,1600,6.60
1.466,1600,5.00
1.468,1600,1.43
1.470,1600,-2.86
1.472,1600,-5.46
1.474,1600,-5.17
1.476,1600,-2.39
1.478,1600,-0.25
1.480,1600,3.85
1.482,1600,4.93
1.484,1600,3.96
1.486,1600,2.36
1.488,1600,0.75
1.490,1600,0.79
1.492,1600,1.46
1.494,1600,2.11
1.496,1600,3.68
1.498,1600,2.21
1.500,1600,1.71
1.502,1600,0.71
1.504,1600,0.14
1.506,1600,-0.46
1.508,1600,-0.54
1.510,1600,0.39
1.512,1600,0.75
1.514,1600,2.03
1.516,1600,3.00
1.518,1600,3.35
1.520,1600,2.75
1.522,1600,1.89
1.524,1600,0.68
1.526,1600,0.71
1.528,1600,0.64
1.530,1600,0.46
1.532,1600,0.61
1.534,1600,0.43
1.536,1600,0.43
1.538,1600,-0.32
1.540,1600,-0.14
1.542,1600,1.03
1.544,1600,2.11
1.546,1600,3.00
1.548,1600,3.60
1.550,1900,3.21
1.552,1900,2.71
1.554,1900,1.61
1.556,1900,1.11
1.558,1900,0.25
1.560,1900,0.07
1.562,1900,-0.04
1.564,1900,0.64
1.566,1900,2.50
1.568,1900,5.67
1.570,1900,9.21
1.572,1900,12.85
1.574,1900,15.10
1.576,1900,16.17
1.578,1900,16.70
1.580,1900,17.67
1.582,1900,15.63
1.584,1900,12.99
1.586,1900,9.92
1.588,1900,5.39
1.590,1900,2.32
1.592,1900,3.85
1.594,1900,4.85
1.596,1900,7.21
1.598,1900,9.28
1.600,1900,10.64
1.602,1900,8.57
1.604,1900,7.53
1.606,1900,10.03
1.608,1900,10.46
1.610,1900,13.20
1.612,1900,14.95
1.614,1900,13.56
1.616,1900,11.53
1.618,1900,10.89
1.620,1900,8.35
1.622,1900,7.00
1.624,1900,9.56
1.626,1900,8.78
1.628,1900,7.49
1.630,1900,10.28
1.632,1900,8.42
1.634,1900,7.82
1.636,1900,11.21
1.638,1900,11.53
1.640,1900,9.92
1.642,1900,11.71
1.644,1600,10.99
1.646,1600,7.74
1.648,1600,9.49
1.650,1600,10.92
1.652,1600,8.24
1.654,1600,10.28
1.656,1600,11.67
1.658,1600,6.64
1.660,1600,5.25
1.662,1600,3.00
1.664,1600,-2.11
1.666,1600,-2.96
1.668,1600,-1.75
1.670,1600,-0.64
1.672,1600,1.39
1.674,1600,4.28
1.676,1600,3.82
1.678,1600,3.21
1.680,1600,0.82
1.682,1600,-1.03
1.684,1600,-3.03
1.686,1600,-2.25
1.688,1600,-2.14
1.690,1600,-0.04
1.692,1600,2.11
1.694,1600,2.78
1.696,1600,4.21
1.698,1600,4.64
1.700,1600,4.39
1.702,1600,4.60
1.704,1600,4.18
1.706,1600,2.86
1.708,1600,1.96
1.710,1600,0.75
1.712,1600,-0.82
1.714,1600,-2.03
1.716,1600,-1.93
1.718,1600,-1.93
1.720,1600,-1.57
1.722,1600,-0.39
1.724,1600,0.36
1.726,1600,1.57
1.728,1600,2.43
1.730,1600,3.93
1.732,1600,4.35
1.734,1900,4.21
1.736,1900,3.53
1.738,1900,2.78
1.740,1900,1.86
1.742,1900,1.18
1.744,1900,0.79
1.746,1900,0.46
1.748,1900,0.29
1.750,1900,0.61
1.752,1900,3.03
1.754,1900,6.53
1.756,1900,10.74
1.758,1900,13.70
1.760,1900,15.31
1.762,1900,16.70
1.764,1900,16.99
1.766,1900,16.70
1.768,1900,15.99
1.770,1900,13.06
1.772,1900,7.89
1.774,1900,4.68
1.776,1900,3.10
1.778,1900,2.53
1.780,1900,5.39
1.782,1900,8.92
1.784,1900,8.96
1.786,1900,8.24
1.788,1900,9.78
1.790,1900,7.96
1.792,1900,9.35
1.794,1900,14.28
1.796,1900,14.24
1.798,1900,14.17
1.800,1900,14.81
1.802,1900,11.21
1.804,1900,6.75
1.806,1900,9.31
1.808,1900,7.57
1.810,1900,6.67
1.812,1900,10.67
1.814,1900,10.14
1.816,1900,8.28
1.818,1600,9.81
1.820,1600,9.71
1.822,1600,8.28
1.824,1600,11.85
1.826,1600,11.88
1.828,1600,8.67
1.830,1600,7.78
1.832,1600,3.18
1.834,1600,-2.21
1.836,1600,-5.10
1.838,1600,-4.71
1.840,1600,-3.89
1.842,1600,-1.75
1.844,1600,2.03
1.846,1600,3.57
1.848,1600,3.93
1.850,1600,4.14
1.852,1600,3.93
1.854,1600,3.39
1.856,1600,2.07
1.858,1600,2.43
1.860,1600,1.82
1.862,1600,0.86
1.864,1600,0.54
1.866,1600,0.57
1.868,1600,-0.18
1.870,1600,-1.03
1.872,1600,-0.64
1.874,1600,-0.68
1.876,1600,0.46
1.878,1600,3.18
1.880,1600,3.71
1.882,1600,4.32
1.884,1600,4.32
1.886,1600,2.78
1.888,1600,0.86
1.890,1600,1.03
1.892,1600,0.54
1.894,1600,0.43
1.896,1600,-0.07
1.898,1900,-0.36
1.900,1900,-0.64
1.902,1900,-0.89
1.904,1900,-0.25
1.906,1900,0.82
1.908,1900,2.86
1.910,1900,5.17
1.912,1900,8.32
1.914,1900,12.63
1.916,1900,14.88
1.918,1900,16.92
1.920,1900,17.52
1.922,1900,15.27
1.924,1900,13.10
1.926,1900,11.13
1.928,1900,7.99
1.930,1900,5.42
1.932,1900,5.96
1.934,1900,4.78
1.936,1900,4.71
1.938,1900,7.49
1.940,1900,10.14
1.942,1900,10.21
1.944,1900,11.81
1.946,1900,12.06
1.948,1900,9.74
1.950,1900,10.85
1.952,1900,11.49
1.954,1900,10.85
1.956,1900,9.92
1.958,1900,10.53
1.960,1900,7.92
1.962,1900,6.17
1.964,1900,8.24
1.966,1900,7.92
1.968,1900,9.53
1.970,1900,12.31
1.972,1900,11.71
1.974,1900,11.99
1.976,1600,12.38
1.978,1600,10.42
1.980,1600,9.85
1.982,1600,11.88
1.984,1600,9.35
1.986,1600,8.17
1.988,1600,8.10
1.990,1600,4.25
1.992,1600,-0.04
1.994,1600,-2.28
1.996,1600,-4.21
1.998,1600,-5.67
2.000,1600,-3.75
2.002,1600,0.00
2.004,1600,4.46
2.006,1600,5.64
2.008,1600,6.00
2.010,1600,4.93
2.012,1600,1.89
2.014,1600,1.46
2.016,1600,2.36
2.018,1600,2.00
2.020,1600,1.96
2.022,1600,0.79
2.024,1600,-0.61
2.026,1600,-2.46
2.028,1600,-2.11
2.030,1600,-1.43
2.032,1600,-0.29
2.034,1600,1.43
2.036,1600,3.89
2.038,1600,4.75
2.040,1600,5.00
2.042,1600,4.85
2.044,1600,3.64
2.046,1600,2.43
2.048,1600,1.28
2.050,1900,-0.29
2.052,1900,-0.29
2.054,1900,-1.07
2.056,1900,-1.32
2.058,1900,-1.21
2.060,1900,-0.43
2.062,1900,0.00
2.064,1900,1.78
2.066,1900,4.96
2.068,1900,8.35
2.070,1900,12.78
2.072,1900,16.10
2.074,1900,18.09
2.076,1900,18.77
2.078,1900,18.45
2.080,1900,15.27
2.082,1900,11.71
2.084,1900,7.89
2.086,1900,5.17
2.088,1900,3.25
2.090,1900,2.07
2.092,1900,4.18
2.094,1900,6.92
2.096,1900,7.28
2.098,1900,10.53
2.100,1900,11.56
2.102,1900,10.03
2.104,1900,12.38
2.106,1900,14.03
2.108,1900,13.20
2.110,1900,12.74
2.112,1900,12.56
2.114,1900,9.89
2.116,1900,6.50
2.118,1900,7.03
2.120,1900,6.28
2.122,1600,6.57
2.124,1600,9.78
2.126,1600,9.99
2.128,1600,10.78
2.130,1600,12.13
2.132,1600,10.31
2.134,1600,8.60
2.136,1600,7.57
2.138,1600,1.96
2.140,1600,-1.14
2.142,1600,-2.50
2.144,1600,-3.71
2.146,1600,-2.96
2.148,1600,-1.03
2.150,1600,1.61
2.152,1600,1.57
2.154,1600,1.64
2.156,1600,0.46
2.158,1600,-1.28
2.160,1600,-1.25
2.162,1600,0.79
2.164,1600,4.43
2.166,1600,4.89
2.168,1600,5.75
2.170,1600,4.85
2.172,1600,3.75
2.174,1600,2.11
2.176,1600,1.14
2.178,1600,1.00
2.180,1600,-0.46
2.182,1600,-1.25
2.184,1600,-1.25
2.186,1600,-1.68
2.188,1600,-1.28
2.190,1600,0.57
2.192,1900,1.28
2.194,1900,2.78
2.196,1900,3.57
2.198,1900,3.85
2.200,1900,3.82
2.202,1900,3.53
2.204,1900,3.78
2.206,1900,4.68
2.208,1900,6.71
2.210,1900,9.14
2.212,1900,10.64
2.214,1900,12.35
2.216,1900,12.88
2.218,1900,14.24
2.220,1900,15.27
2.222,1900,14.28
2.224,1900,14.53
2.226,1900,11.31
2.228,1900,7.99
2.230,1900,6.21
2.232,1900,4.82
2.234,1900,4.93
2.236,1900,6.03
2.238,1900,9.17
2.240,1900,9.28
2.242,1900,8.78
2.244,1900,10.46
2.246,1900,9.56
2.248,1900,9.53
2.250,1900,13.56
2.252,1900,11.60
2.254,1900,11.03
2.256,1900,12.35
2.258,1900,11.35
2.260,1600,9.03
2.262,1600,10.60
2.264,1600,10.64
2.266,1600,7.21
2.268,1600,10.10
2.270,1600,10.42
2.272,1600,6.85
2.274,1600,7.57
2.276,1600,4.53
2.278,1600,-0.64
2.280,1600,-2.25
2.282,1600,-3.25
2.284,1600,-3.46
2.286,1600,-1.39
2.288,1600,0.46
2.290,1600,2.43
2.292,1600,2.86
2.294,1600,2.50
2.296,1600,0.93
2.298,1600,0.21
2.300,1600,0.25
2.302,1600,1.64
2.304,1600,4.18
2.306,1600,5.03
2.308,1600,4.53
2.310,1600,4.75
2.312,1600,1.86
2.314,1600,0.14
2.316,1600,-0.61
2.318,1600,-1.18
2.320,1600,-0.93
2.322,1600,0.00
2.324,1900,0.71
2.326,1900,0.54
2.328,1900,1.07
2.330,1900,1.36
2.332,1900,0.93
2.334,1900,2.11
2.336,1900,3.14
2.338,1900,4.07
2.340,1900,5.17
2.342,1900,6.71
2.344,1900,9.42
2.346,1900,12.31
2.348,1900,14.03
2.350,1900,14.56
2.352,1900,14.13
2.354,1900,13.88
2.356,1900,12.13
2.358,1900,11.06
2.360,1900,9.99
2.362,1900,8.89
2.364,1900,6.32
2.366,1900,5.39
2.368,1900,6.75
2.370,1900,8.64
2.372,1900,9.60
2.374,1900,11.85
2.376,1900,8.10
2.378,1900,6.92
2.380,1900,7.53
2.382,1900,7.92
2.384,1900,10.67
2.386,1900,13.70
2.388,1600,11.96
2.390,1600,10.64
2.392,1600,11.81
2.394,1600,9.06
2.396,1600,8.32
2.398,1600,10.89
2.400,1600,5.46
2.402,1600,2.68
2.404,1600,-0.04
2.406,1600,-4.07
2.408,1600,-5.64
2.410,1600,-2.64
2.412,1600,0.61
2.414,1600,3.64
2.416,1600,3.78
2.418,1600,3.82
2.420,1600,1.50
2.422,1600,-2.03
2.424,1600,-1.57
2.426,1600,-2.14
2.428,1600,-2.11
2.430,1600,-1.14
2.432,1600,1.71
2.434,1600,3.00
2.436,1600,5.32
2.438,1600,6.92
2.440,1600,7.00
2.442,1600,4.21
2.444,1600,2.61
2.446,1600,1.28
2.448,1600,0.11
2.450,1900,-0.54
2.452,1900,-0.04
2.454,1900,-0.93
2.456,1900,-1.39
2.458,1900,-1.61
2.460,1900,-1.43
2.462,1900,-0.75
2.464,1900,0.39
2.466,1900,4.57
2.468,1900,8.74
2.470,1900,13.06
2.472,1900,15.92
2.474,1900,16.95
2.476,1900,18.95
2.478,1900,18.34
2.480,1900,16.81
2.482,1900,14.78
2.484,1900,9.67
2.486,1900,4.57
2.488,1900,3.10
2.490,1900,1.93
2.492,1900,3.00
2.494,1900,5.35
2.496,1900,9.56
2.498,1900,9.92
2.500,1900,9.78
2.502,1900,11.38
2.504,1900,10.17
2.506,1900,10.21
2.508,1900,15.20
2.510,1600,14.20
2.512,1600,11.78
2.514,1600,12.78
