time (s),input (us),force (lb)
7.394,1851,-2.87
7.396,1880,3.20
7.398,1896,-1.66
7.400,1899,0.27
7.402,1887,5.59
7.404,1862,-0.16
7.406,1826,0.49
7.408,1783,4.77
7.410,1737,5.09
7.412,1692,5.45
7.414,1652,12.73
7.416,1622,19.19
7.418,1604,22.26
7.420,1600,23.72
7.422,1610,22.22
7.424,1634,9.84
7.426,1668,0.38
7.428,1711,-5.94
7.430,1757,-7.40
7.432,1803,-7.40
7.434,1843,-7.01
7.436,1875,0.63
7.438,1894,0.52
7.440,1899,-2.80
7.442,1890,4.02
7.444,1868,3.02
7.446,1834,-0.69
7.448,1792,2.31
7.450,1746,2.70
7.452,1700,6.34
7.454,1659,10.80
7.456,1626,18.15
7.458,1606,23.25
7.460,1600,23.33
7.462,1608,21.79
7.464,1629,12.41
7.466,1663,1.73
7.468,1705,-5.15
7.470,1751,-7.19
7.472,1797,-7.47
7.474,1839,-7.12
7.476,1871,-1.69
7.478,1892,3.84
7.480,1899,-2.26
7.482,1892,1.63
7.484,1871,4.73
7.486,1837,-1.44
7.488,1796,0.31
7.490,1749,5.02
7.492,1703,5.77
7.494,1661,8.84
7.496,1628,15.15
7.498,1607,21.18
7.500,1600,22.76
7.502,1607,23.01
7.504,1628,17.05
7.506,1661,6.27
7.508,1703,-3.40
7.510,1750,-7.19
7.512,1796,-7.62
7.514,1838,-7.65
7.516,1871,-6.69
7.518,1892,1.13
7.520,1899,0.70
7.522,1892,0.20
7.524,1870,6.66
7.526,1837,1.98
7.528,1795,-0.05
7.530,1748,1.98
7.532,1702,5.02
7.534,1660,9.66
7.536,1627,16.05
7.538,1606,21.40
7.540,1600,23.61
7.542,1608,22.47
7.544,1630,16.05
7.546,1664,4.80
7.548,1707,-2.01
7.550,1753,-7.54
7.552,1800,-7.83
7.554,1841,-7.37
7.556,1874,-3.65
7.558,1894,3.16
7.560,1899,-2.66
7.562,1890,0.91
7.564,1867,5.02
7.566,1832,-1.37
7.568,1789,0.88
7.570,1742,4.95
7.572,1695,5.20
7.574,1655,10.05
7.576,1623,15.19
7.578,1604,20.72
7.580,1600,22.90
7.582,1610,23.68
7.584,1635,17.65
7.586,1671,6.48
7.588,1715,-2.05
7.590,1762,-7.01
7.592,1808,-7.29
7.594,1849,-7.44
7.596,1879,-7.08
7.598,1896,-0.59
7.600,1899,1.66
7.602,1886,0.02
7.604,1860,6.66
7.606,1823,3.59
7.608,1778,1.06
7.610,1731,3.59
7.612,1685,5.02
7.614,1646,8.94
7.616,1617,13.58
7.618,1602,22.33
7.620,1601,23.08
7.622,1616,22.22
7.624,1644,15.94
7.626,1683,4.88
7.628,1728,-3.15
7.630,1776,-7.47
7.632,1821,-7.58
7.634,1859,-7.12
7.636,1886,-2.05
7.638,1899,0.63
7.640,1896,-3.08
7.642,1879,1.66
7.644,1849,5.52
7.646,1809,-0.41
7.648,1762,5.02
7.650,1714,4.59
7.652,1670,5.34
7.654,1634,9.44
7.656,1610,15.94
7.658,1600,20.19
7.660,1605,23.65
7.662,1625,20.65
7.664,1657,13.80
7.666,1700,4.23
7.668,1747,-4.51
7.670,1794,-7.51
7.672,1837,-7.54
7.674,1871,-7.54
7.676,1893,1.63
7.678,1899,2.23
7.680,1891,-6.94
7.682,1868,2.16
7.684,1833,4.95
7.686,1789,1.70
7.688,1741,6.66
7.690,1694,4.88
7.692,1653,7.16
7.694,1621,10.19
7.696,1603,15.01
7.698,1600,21.26
7.700,1612,22.15
7.702,1639,20.11
7.704,1677,10.55
7.706,1722,2.95
7.708,1770,-5.30
7.710,1816,-7.33
7.712,1856,-7.51
7.714,1884,-7.22
7.716,1898,1.31
7.718,1897,0.63
7.720,1881,-2.26
7.722,1851,3.55
7.724,1810,-0.91
7.726,1763,3.98
7.728,1715,8.91
7.730,1671,6.70
7.732,1634,10.48
7.734,1610,12.19
7.736,1600,16.55
7.738,1605,20.44
7.740,1626,21.90
7.742,1660,16.76
7.744,1702,6.77
7.746,1750,-0.84
7.748,1798,-7.69
7.750,1841,-7.69
7.752,1874,-7.54
7.754,1894,-6.33
7.756,1899,3.52
7.758,1889,-2.91
7.760,1863,0.13
7.762,1826,3.48
7.764,1781,3.52
7.766,1733,3.73
7.768,1686,9.41
7.770,1646,14.73
7.772,1617,11.41
7.774,1601,10.59
7.776,1602,17.58
7.778,1618,17.37
7.780,1647,15.47
7.782,1688,15.44
7.784,1735,4.80
7.786,1783,-6.62
7.788,1828,-7.62
7.790,1865,-7.65
7.792,1890,-7.33
7.794,1899,2.70
7.796,1893,3.77
7.798,1872,-0.51
7.800,1838,-0.91
7.802,1794,-2.01
7.804,1746,2.09
7.806,1698,10.91
7.808,1655,12.19
7.810,1623,15.12
7.812,1604,14.73
7.814,1600,14.19
7.816,1612,17.87
7.818,1639,16.40
7.820,1678,11.80
7.822,1724,6.48
7.824,1773,-1.26
7.826,1819,-7.01
7.828,1858,-7.33
7.830,1886,-7.62
7.832,1899,-4.37
7.834,1896,3.59
7.836,1877,4.77
7.838,1845,-0.91
7.840,1802,9.84
7.842,1754,-0.55
7.844,1706,4.70
7.846,1662,6.66
7.848,1627,7.59
7.850,1606,15.80
7.852,1600,14.23
7.854,1610,19.36
7.856,1635,15.87
7.858,1672,17.65
7.860,1718,5.91
7.862,1767,-2.62
7.864,1814,-4.05
7.866,1854,-7.62
7.868,1883,-7.65
7.870,1898,-6.72
7.872,1897,5.30
7.874,1880,3.34
7.876,1848,3.63
7.878,1806,7.87
7.880,1758,4.20
7.882,1709,3.09
7.884,1665,6.73
7.886,1629,7.23
7.888,1607,11.91
7.890,1600,13.98
7.892,1609,19.47
7.894,1633,14.73
7.896,1670,16.87
7.898,1716,10.16
7.900,1765,-0.16
7.902,1813,-6.15
7.904,1854,-7.44
7.906,1883,-7.65
7.908,1898,-6.97
7.910,1897,5.30
7.912,1880,7.55
7.914,1848,3.16
7.916,1806,5.27
7.918,1758,2.02
7.920,1709,-0.05
7.922,1664,3.16
7.924,1628,6.52
7.926,1606,10.62
7.928,1600,16.72
7.930,1609,16.97
7.932,1635,18.62
7.934,1672,18.51
7.936,1718,10.30
7.938,1768,0.06
7.940,1816,-5.40
7.942,1856,-7.58
7.944,1885,-7.58
7.946,1898,-6.87
7.948,1896,0.27
7.950,1877,3.80
7.952,1845,1.38
7.954,1802,7.73
7.956,1753,5.37
7.958,1704,3.20
7.960,1659,3.73
7.962,1625,5.84
7.964,1604,10.44
7.966,1600,13.80
7.968,1612,18.87
7.970,1639,21.29
7.972,1678,15.55
7.974,1726,9.16
7.976,1775,-0.91
7.978,1822,-6.62
7.980,1861,-7.65
7.982,1888,-7.51
7.984,1899,-7.12
7.986,1894,2.02
7.988,1873,3.73
7.990,1838,4.27
7.992,1793,7.69
7.994,1743,5.45
7.996,1694,3.84
7.998,1651,3.73
8.000,1620,5.34
8.002,1602,9.51
8.004,1601,12.48
8.006,1617,18.47
8.008,1647,16.22
8.010,1689,18.22
8.012,1737,9.87
8.014,1787,-1.44
8.016,1833,-6.87
8.018,1869,-7.62
8.020,1892,-7.51
8.022,1899,-6.94
8.024,1890,-0.59
8.026,1864,10.16
8.028,1826,4.45
8.030,1779,6.23
8.032,1729,7.73
8.034,1681,1.63
8.036,1641,3.91
8.038,1613,6.45
8.040,1600,8.59
8.042,1604,12.44
8.044,1625,21.51
8.046,1659,13.26
8.048,1704,16.15
8.050,1753,9.51
8.052,1803,-3.33
8.054,1846,-7.15
8.056,1879,-7.47
8.058,1897,-7.37
8.060,1898,-6.51
8.062,1883,6.12
8.064,1852,11.58
8.066,1810,3.59
8.068,1761,8.23
8.070,1711,4.23
8.072,1665,1.34
8.074,1629,5.73
8.076,1606,5.05
8.078,1600,15.47
8.080,1610,13.69
8.082,1637,16.33
8.084,1676,16.33
8.086,1724,13.40
8.088,1774,3.41
8.090,1822,-1.19
8.092,1861,-7.15
8.094,1888,-7.44
8.096,1899,-7.40
8.098,1893,-3.76
8.100,1871,9.98
8.102,1835,7.12
8.104,1789,6.84
8.106,1738,6.91
8.108,1689,1.70
8.110,1647,2.20
8.112,1616,5.95
8.114,1601,11.26
8.116,1603,12.87
8.118,1621,19.44
8.120,1654,15.76
8.122,1699,11.73
8.124,1749,8.55
8.126,1799,0.02
8.128,1843,-6.90
8.130,1877,-6.87
8.132,1896,-6.55
8.134,1898,-1.30
8.136,1884,4.91
8.138,1853,11.48
8.140,1811,5.23
8.142,1762,5.23
8.144,1711,1.70
8.146,1665,0.74
8.148,1628,3.91
8.150,1606,6.91
8.152,1600,13.87
8.154,1611,15.69
8.156,1638,16.51
8.158,1679,13.62
8.160,1727,13.76
8.162,1778,2.52
8.164,1826,-3.26
8.166,1865,-3.73
8.168,1890,-7.47
8.170,1899,-7.44
8.172,1891,1.06
8.174,1867,9.69
8.176,1829,5.12
8.178,1781,6.27
8.180,1730,4.16
8.182,1681,-0.30
8.184,1640,1.52
8.186,1612,6.62
8.188,1600,6.41
8.190,1605,16.51
8.192,1627,14.65
8.194,1663,17.65
8.196,1710,14.51
8.198,1761,5.77
8.200,1811,1.56
8.202,1853,-4.26
8.204,1884,-7.26
8.206,1898,-7.15
8.208,1896,-2.58
8.210,1876,3.84
8.212,1842,6.80
8.214,1796,8.52
8.216,1745,5.27
8.218,1695,2.98
8.220,1651,0.88
8.222,1619,2.16
8.224,1602,6.37
8.226,1602,9.12
8.228,1620,15.55
8.230,1653,16.15
8.232,1697,17.26
8.234,1748,14.40
8.236,1798,3.77
8.238,1843,-2.37
8.240,1877,-6.76
8.242,1896,-7.94
8.244,1898,-7.51
8.246,1882,0.16
8.248,1850,7.80
8.250,1807,7.52
8.252,1757,6.59
8.254,1705,3.77
8.256,1659,2.13
8.258,1624,1.41
8.260,1604,4.30
8.262,1600,9.37
8.264,1615,17.26
8.266,1645,16.83
8.268,1688,14.48
8.270,1738,14.12
8.272,1790,6.02
8.274,1836,-1.19
8.276,1873,-5.51
8.278,1895,-7.29
8.280,1899,-7.26
8.282,1886,-1.55
8.284,1856,6.80
8.286,1814,9.41
8.288,1764,7.94
8.290,1712,6.12
8.292,1665,1.77
8.294,1628,1.31
8.296,1605,3.66
8.298,1600,4.77
8.300,1612,15.87
8.302,1641,14.73
8.304,1683,15.12
8.306,1733,14.58
8.308,1785,9.19
8.310,1833,-0.76
8.312,1870,-4.48
8.314,1893,-7.08
8.316,1899,-7.69
8.318,1887,-3.55
8.320,1858,6.05
8.322,1817,7.69
8.324,1767,10.44
8.326,1715,7.55
8.328,1667,2.95
8.330,1629,1.41
8.332,1606,2.81
8.334,1600,3.55
8.336,1612,11.69
8.338,1640,18.29
8.340,1682,15.62
8.342,1732,14.73
8.344,1784,9.69
8.346,1832,-0.84
8.348,1870,-4.80
8.350,1893,-6.76
8.352,1899,-7.19
8.354,1887,-2.91
8.356,1858,5.48
8.358,1816,10.30
8.360,1766,9.30
8.362,1714,8.05
8.364,1666,3.77
8.366,1628,1.09
8.368,1605,3.30
8.370,1600,3.48
8.372,1613,11.26
8.374,1642,14.87
8.376,1685,13.83
8.378,1735,13.55
8.380,1787,9.87
8.382,1835,2.06
8.384,1872,-3.73
8.386,1894,-5.87
8.388,1899,-5.44
8.390,1885,-2.33
8.392,1855,4.59
8.394,1812,9.16
8.396,1761,7.34
8.398,1709,7.77
8.400,1661,2.41
8.402,1625,1.73
8.404,1604,2.23
8.406,1600,5.98
8.408,1615,10.66
8.410,1647,13.01
8.412,1691,14.15
8.414,1742,14.30
8.416,1794,9.23
8.418,1841,1.98
8.420,1876,-1.87
8.422,1896,-4.19
8.424,1898,-7.12
8.426,1881,-2.80
8.428,1848,5.98
8.430,1803,8.12
8.432,1752,7.91
8.434,1700,9.59
8.436,1654,2.81
8.438,1620,1.52
8.440,1602,2.81
8.442,1602,5.12
8.444,1620,11.94
8.446,1655,12.91
8.448,1701,13.90
8.450,1753,12.80
8.452,1805,7.12
8.454,1850,0.74
8.456,1882,-2.91
8.458,1898,-5.33
8.460,1896,-6.33
8.462,1875,-1.76
8.464,1839,6.66
8.466,1791,8.02
8.468,1738,10.34
8.470,1687,8.55
8.472,1644,2.91
8.474,1613,2.48
8.476,1600,2.09
8.478,1605,5.05
8.480,1629,10.09
8.482,1667,12.94
8.484,1716,13.90
8.486,1769,11.83
8.488,1819,7.98
8.490,1861,1.41
8.492,1889,-2.58
8.494,1899,-5.62
8.496,1891,-3.94
8.498,1865,-0.76
8.500,1824,5.27
8.502,1775,8.37
8.504,1721,9.48
8.506,1672,7.23
8.508,1632,4.16
8.510,1607,3.27
8.512,1600,3.02
8.514,1611,6.91
8.516,1640,11.58
8.518,1683,11.62
8.520,1734,12.48
8.522,1788,11.05
8.524,1836,5.12
8.526,1873,-0.09
8.528,1895,-2.98
8.530,1899,-5.44
8.532,1883,-5.22
8.534,1851,3.34
8.536,1806,6.41
8.538,1754,10.66
8.540,1701,10.76
8.542,1654,6.84
8.544,1620,3.23
8.546,1602,2.81
8.548,1602,2.81
8.550,1622,6.70
8.552,1657,10.84
8.554,1705,10.51
8.556,1758,10.23
8.558,1810,7.44
8.560,1854,4.27
8.562,1885,-0.41
8.564,1899,-1.80
8.566,1894,-2.76
8.568,1870,-1.12
8.570,1831,3.45
8.572,1782,6.59
8.574,1728,10.09
8.576,1678,8.84
8.578,1636,5.59
8.580,1609,4.48
8.582,1600,3.63
8.584,1609,5.05
8.586,1637,7.98
8.588,1680,10.16
8.590,1731,11.26
8.592,1784,9.55
8.594,1834,6.70
8.596,1872,2.41
8.598,1895,-1.01
8.600,1899,-1.26
8.602,1884,-3.94
8.604,1851,0.49
8.606,1806,5.09
8.608,1753,7.77
8.610,1700,9.02
8.612,1653,8.80
8.614,1619,4.05
8.616,1601,3.84
8.618,1603,3.34
8.620,1623,6.41
8.622,1660,10.09
8.624,1708,9.19
8.626,1762,9.62
8.628,1814,7.02
8.630,1858,3.20
8.632,1887,0.63
8.634,1899,-0.69
8.636,1892,-1.23
8.638,1866,-0.51
8.640,1825,2.73
8.642,1774,6.91
8.644,1720,9.19
8.646,1670,8.59
8.648,1630,8.27
8.650,1606,5.20
8.652,1600,4.34
8.654,1614,4.98
8.656,1645,6.62
8.658,1690,8.94
8.660,1743,9.30
8.662,1796,7.80
8.664,1844,6.77
8.666,1879,4.05
8.668,1897,-0.16
8.670,1897,-0.66
8.672,1876,0.20
8.674,1840,0.70
8.676,1791,4.63
8.678,1737,8.12
8.680,1685,8.77
8.682,1641,8.41
8.684,1611,5.66
8.686,1600,4.30
8.688,1608,4.98
8.690,1634,6.59
8.692,1676,8.30
8.694,1727,8.16
8.696,1781,8.05
8.698,1831,4.84
8.700,1871,3.98
8.702,1894,1.20
8.704,1899,0.27
8.706,1884,0.41
8.708,1851,0.91
8.710,1805,2.91
8.712,1751,7.55
8.714,1698,9.19
8.716,1651,9.94
8.718,1617,8.77
8.720,1601,6.52
8.722,1604,4.98
8.724,1626,5.66
8.726,1665,6.05
8.728,1715,6.55
8.730,1770,8.12
8.732,1822,5.48
8.734,1864,3.77
8.736,1891,3.13
8.738,1899,0.95
8.740,1888,1.13
8.742,1858,2.34
8.744,1814,2.73
8.746,1761,4.88
8.748,1707,8.05
8.750,1658,9.05
8.752,1622,8.69
8.754,1602,6.66
8.756,1602,5.27
8.758,1622,5.16
8.760,1658,5.73
8.762,1707,5.30
8.764,1762,6.84
8.766,1814,5.91
8.768,1859,2.88
8.770,1888,3.38
8.772,1899,2.56
8.774,1891,1.23
8.776,1863,2.13
8.778,1820,2.95
8.780,1768,3.70
8.782,1713,5.91
8.784,1663,9.84
8.786,1625,9.05
8.788,1603,8.62
8.790,1601,6.16
8.792,1619,4.80
8.794,1654,4.55
8.796,1703,4.80
8.798,1757,5.16
8.800,1811,4.84
8.802,1856,3.84
8.804,1887,3.20
8.806,1899,2.52
8.808,1892,2.91
8.810,1865,2.16
8.812,1823,2.98
8.814,1770,4.95
8.816,1715,5.48
8.818,1665,9.12
8.820,1626,9.91
8.822,1604,8.30
8.824,1601,6.87
8.826,1618,4.77
8.828,1653,3.95
8.830,1702,4.52
8.832,1756,3.34
8.834,1810,6.23
8.836,1855,3.55
8.838,1887,4.27
8.840,1899,4.98
8.842,1892,4.20
8.844,1865,3.05
8.846,1822,3.20
8.848,1770,4.13
8.850,1714,4.91
8.852,1664,8.37
8.854,1625,10.37
8.856,1603,8.87
8.858,1601,7.44
8.860,1619,5.20
8.862,1655,3.13
8.864,1704,3.80
8.866,1759,2.84
8.868,1813,4.13
8.870,1858,3.16
8.872,1888,3.63
8.874,1899,4.73
8.876,1890,3.48
8.878,1862,3.73
8.880,1818,3.27
8.882,1765,4.55
8.884,1710,5.84
8.886,1660,9.02
8.888,1622,9.94
8.890,1602,10.23
8.892,1602,7.41
8.894,1622,5.30
8.896,1660,4.09
8.898,1710,3.38
8.900,1765,1.31
8.902,1818,3.98
8.904,1862,2.31
8.906,1891,3.41
8.908,1899,5.20
8.910,1888,4.34
8.912,1857,4.95
8.914,1811,5.16
8.916,1757,4.66
8.918,1702,7.09
8.920,1653,8.27
8.922,1618,9.26
8.924,1601,9.69
8.926,1604,8.19
8.928,1627,4.80
8.930,1668,3.34
8.932,1719,2.20
8.934,1775,0.91
8.936,1827,1.31
8.938,1869,1.34
8.940,1894,3.05
8.942,1899,5.73
8.944,1883,6.95
8.946,1849,6.52
8.948,1801,5.48
8.950,1746,5.30
8.952,1691,4.80
8.954,1644,7.69
8.956,1613,10.26
8.958,1600,10.80
8.960,1608,8.59
8.962,1635,5.12
8.964,1679,2.81
8.966,1733,0.70
8.968,1788,-0.51
8.970,1839,0.49
8.972,1877,0.66
8.974,1897,1.84
8.976,1897,6.91
8.978,1876,7.98
8.980,1837,6.20
8.982,1786,7.62
8.984,1730,5.09
8.986,1677,5.20
8.988,1634,9.91
8.990,1607,11.62
8.992,1600,9.98
8.994,1614,8.44
8.996,1647,4.23
8.998,1694,1.81
9.000,1750,0.74
9.002,1805,-1.91
9.004,1852,0.02
9.006,1885,0.45
9.008,1899,1.48
9.010,1892,5.80
9.012,1865,11.08
9.014,1821,9.16
9.016,1768,8.84
9.018,1712,7.80
9.020,1661,5.77
9.022,1622,7.30
9.024,1602,10.59
9.026,1602,9.94
9.028,1624,7.41
9.030,1662,3.41
9.032,1714,0.99
9.034,1770,-1.23
9.036,1824,-0.98
9.038,1867,-1.80
9.040,1893,0.56
9.042,1899,1.41
9.044,1884,6.91
9.046,1850,8.23
9.048,1801,15.76
9.050,1746,8.30
9.052,1690,8.48
9.054,1644,7.34
9.056,1612,7.55
9.058,1600,10.01
9.060,1609,10.09
9.062,1638,6.62
9.064,1683,3.38
9.066,1738,-0.34
9.068,1794,-1.41
9.070,1844,-1.69
9.072,1880,-1.83
9.074,1898,-1.26
9.076,1895,-2.30
9.078,1871,10.69
9.080,1829,8.48
9.082,1776,13.94
9.084,1720,14.23
9.086,1667,9.30
9.088,1627,7.98
9.090,1603,8.16
9.092,1601,8.05
9.094,1620,8.73
9.096,1658,3.63
9.098,1709,3.73
9.100,1765,-2.19
9.102,1820,-2.23
9.104,1864,-2.12
9.106,1892,-2.30
9.108,1899,0.70
9.110,1885,6.45
9.112,1852,5.02
9.114,1803,9.44
9.116,1747,13.01
9.118,1691,5.52
9.120,1644,23.43
9.122,1612,5.34
9.124,1600,11.01
9.126,1609,11.44
9.128,1638,5.62
9.130,1684,0.95
9.132,1739,-1.76
9.134,1796,-3.51
9.136,1846,-3.40
9.138,1882,-1.98
9.140,1899,-0.87
9.142,1894,1.73
9.144,1868,9.69
9.146,1825,4.20
9.148,1772,8.34
9.150,1714,13.76
9.152,1662,6.27
9.154,1623,14.30
9.156,1602,13.15
9.158,1602,11.62
9.160,1624,8.98
9.162,1664,2.34
9.164,1717,0.63
9.166,1774,-1.76
9.168,1828,-2.44
9.170,1870,-2.94
9.172,1895,-2.12
9.174,1898,0.99
9.176,1880,4.55
9.178,1843,5.48
9.180,1792,5.62
9.182,1735,8.59
9.184,1680,12.12
9.186,1635,13.01
9.188,1607,15.44
9.190,1600,11.48
9.192,1614,7.73
9.194,1649,5.66
9.196,1698,-1.05
9.198,1755,-2.41
9.200,1811,-1.66
9.202,1858,-2.58
9.204,1889,-3.69
9.206,1899,-2.19
9.208,1888,-1.76
9.210,1857,5.87
9.212,1809,7.87
9.214,1753,7.59
9.216,1696,11.87
9.218,1647,18.26
9.220,1614,13.33
9.222,1600,11.23
9.224,1608,12.62
9.226,1637,4.66
9.228,1683,-1.83
9.230,1738,-0.98
9.232,1796,-3.15
9.234,1846,-2.62
9.236,1882,-3.08
9.238,1899,-4.15
9.240,1893,-2.33
9.242,1867,1.56
9.244,1822,11.08
9.246,1767,7.66
9.248,1710,12.66
9.250,1658,11.12
9.252,1620,19.26
9.254,1601,14.76
9.256,1604,13.40
9.258,1629,10.69
9.260,1671,-0.69
9.262,1725,-3.55
9.264,1783,-2.19
9.266,1836,-5.12
9.268,1876,-3.37
9.270,1897,-2.58
9.272,1896,-3.51
9.274,1873,1.56
9.276,1832,7.55
9.278,1779,10.30
9.280,1721,9.37
9.282,1667,11.66
9.284,1626,24.33
9.286,1603,8.23
9.288,1602,21.15
9.290,1623,11.51
9.292,1663,1.95
9.294,1716,-1.69
9.296,1774,-4.94
9.298,1828,-3.90
9.300,1871,-3.94
9.302,1895,-3.69
9.304,1898,-2.73
9.306,1878,-1.30
9.308,1839,0.52
9.310,1787,14.55
9.312,1729,13.08
9.314,1674,14.19
9.316,1630,23.83
9.318,1605,10.91
9.320,1601,24.04
9.322,1619,4.13
9.324,1658,6.62
9.326,1710,-1.16
9.328,1768,-5.76
9.330,1823,-3.15
9.332,1867,-5.30
9.334,1894,-4.87
9.336,1899,-1.83
9.338,1881,-4.62
9.340,1843,-0.26
9.342,1791,10.73
9.344,1733,9.30
9.346,1678,22.68
9.348,1633,14.12
9.350,1606,18.65
9.352,1600,21.72
9.354,1618,5.34
9.356,1655,4.30
9.358,1706,-2.05
9.360,1765,-3.73
9.362,1820,-6.26
9.364,1866,-3.65
9.366,1893,-5.12
9.368,1899,-5.47
9.370,1882,-2.37
9.372,1845,-0.84
9.374,1793,6.02
9.376,1735,11.91
9.378,1679,16.19
9.380,1634,16.08
9.382,1606,19.83
9.384,1600,23.54
9.386,1617,5.16
9.388,1655,4.59
9.390,1706,1.77
9.392,1765,-5.97
9.394,1821,-6.76
9.396,1866,-4.01
9.398,1893,-6.76
9.400,1899,-4.65
9.402,1881,-3.44
9.404,1844,1.95
9.406,1792,5.95
9.408,1733,5.41
9.410,1677,19.72
9.412,1632,18.58
9.414,1605,23.18
9.416,1601,19.33
9.418,1619,11.91
9.420,1657,5.91
9.422,1709,0.91
9.424,1768,-5.26
9.426,1824,-6.12
9.428,1868,-7.51
9.430,1894,-7.40
9.432,1898,-4.15
9.434,1879,-4.37
9.436,1840,-3.76
9.438,1787,3.70
9.440,1728,11.26
9.442,1673,17.94
9.444,1629,19.90
9.446,1604,24.08
9.448,1601,21.40
9.450,1622,7.02
9.452,1662,7.23
9.454,1715,-1.01
9.456,1774,-6.51
9.458,1830,-4.33
9.460,1872,-7.22
9.462,1896,-6.55
9.464,1897,-4.83
9.466,1875,-5.26
9.468,1834,-2.76
9.470,1779,8.09
9.472,1720,8.12
9.474,1666,16.72
9.476,1624,21.72
9.478,1602,19.44
9.480,1603,24.04
9.482,1627,12.87
9.484,1669,6.84
9.486,1725,-0.19
9.488,1784,-7.33
9.490,1838,-7.33
9.492,1878,-7.15
9.494,1898,-7.47
9.496,1895,-5.12
9.498,1869,-4.76
9.500,1824,-3.12
9.502,1768,-0.98
9.504,1709,0.34
9.506,1656,17.26
9.508,1618,23.58
9.510,1600,17.69
9.512,1606,24.22
9.514,1634,20.72
9.516,1680,0.95
9.518,1737,2.77
9.520,1796,-7.22
9.522,1848,-7.65
9.524,1884,-7.65
9.526,1899,-7.62
9.528,1891,-3.33
9.530,1860,-5.51
9.532,1812,-4.40
9.534,1754,8.41
9.536,1695,7.12
9.538,1645,8.66
9.540,1611,16.83
9.542,1600,14.12
9.544,1611,16.62
9.546,1645,17.90
9.548,1695,14.19
9.550,1753,12.19
9.552,1812,5.59
9.554,1860,-5.72
9.556,1891,-5.01
9.558,1899,-7.47
9.560,1884,-5.83
9.562,1848,-4.73
9.564,1796,-4.33
9.566,1736,-2.41
9.568,1679,-3.23
9.570,1633,10.69
9.572,1605,21.22
9.574,1601,23.68
9.576,1619,18.12
9.578,1659,21.08
9.580,1713,16.19
9.582,1773,-2.08
9.584,1829,-2.87
9.586,1872,-6.44
9.588,1896,-5.90
9.590,1897,-5.33
9.592,1874,-6.44
9.594,1831,-2.44
9.596,1776,1.84
9.598,1716,3.48
9.600,1661,12.91
9.602,1621,17.01
9.604,1601,16.55
9.606,1605,17.40
9.608,1632,12.01
9.610,1677,6.27
9.612,1735,2.23
9.614,1794,-1.80
9.616,1847,-3.05
9.618,1884,-3.08
9.620,1899,-2.62
9.622,1891,-2.30
9.624,1860,4.20
9.626,1811,1.06
9.628,1752,3.88
9.630,1693,6.16
9.632,1643,9.19
9.634,1610,15.05
9.636,1600,17.44
9.638,1613,24.18
9.640,1649,17.76
9.642,1700,10.69
9.644,1760,5.59
9.646,1818,-5.44
9.648,1865,-7.33
9.650,1893,-7.47
9.652,1898,-7.79
9.654,1880,-4.15
9.656,1840,-4.30
9.658,1785,-6.33
9.660,1725,-2.76
9.662,1669,6.02
9.664,1626,21.18
9.666,1602,24.33
9.668,1603,23.40
9.670,1627,23.15
9.672,1671,11.23
9.674,1728,3.95
9.676,1788,0.91
9.678,1842,-0.48
9.680,1881,-4.08
9.682,1899,-6.55
9.684,1892,-7.51
9.686,1862,-5.47
9.688,1814,-3.33
9.690,1756,-1.01
9.692,1696,5.09
9.694,1645,11.16
9.696,1611,15.08
9.698,1600,19.11
9.700,1612,16.12
9.702,1648,20.29
9.704,1700,14.94
9.706,1760,3.48
9.708,1818,8.66
9.710,1865,-4.40
9.712,1894,-6.15
9.714,1898,-3.65
9.716,1879,-7.40
9.718,1838,-5.83
9.720,1783,-4.15
9.722,1722,5.98
9.724,1666,7.91
9.726,1624,6.59
9.728,1602,16.37
9.730,1604,23.83
9.732,1630,17.90
9.734,1676,13.33
9.736,1733,8.12
9.738,1794,-3.05
9.740,1847,-7.29
9.742,1884,-2.94
9.744,1899,0.34
9.746,1890,3.13
9.748,1857,-2.73
9.750,1807,0.38
9.752,1747,1.09
9.754,1688,3.38
9.756,1639,12.37
9.758,1608,16.65
9.760,1600,17.69
9.762,1617,15.97
9.764,1656,13.69
9.766,1710,9.37
9.768,1771,5.59
9.770,1828,10.12
9.772,1873,-2.48
9.774,1897,-6.83
9.776,1896,-6.65
9.778,1872,-5.08
9.780,1827,-4.69
9.782,1769,-0.62
9.784,1708,2.41
9.786,1654,10.87
9.788,1616,9.59
9.790,1600,18.40
9.792,1609,22.11
9.794,1641,12.76
9.796,1691,9.91
9.798,1751,3.91
9.800,1811,-3.05
9.802,1860,1.41
9.804,1891,-4.37
9.806,1899,-2.26
9.808,1882,-2.12
9.810,1843,-1.05
9.812,1788,-3.94
9.814,1727,2.27
9.816,1669,9.84
9.818,1625,11.73
9.820,1602,14.01
9.822,1603,19.11
9.824,1629,23.97
9.826,1675,13.94
9.828,1733,8.48
9.830,1794,12.83
9.832,1848,-1.19
9.834,1885,-7.47
9.836,1899,-7.62
9.838,1889,-7.51
9.840,1855,-7.62
9.842,1803,-7.62
9.844,1743,5.84
9.846,1683,-3.15
9.848,1635,5.77
9.850,1606,23.18
9.852,1601,14.58
9.854,1621,22.65
9.856,1662,20.29
9.858,1719,4.27
9.860,1780,4.84
9.862,1836,-0.12
9.864,1878,-0.66
9.866,1898,-6.33
9.868,1893,-7.51
9.870,1864,-6.97
