time (s),input (us),force (lb)
0.622,1769,5.97
0.624,1769,6.19
0.626,1769,5.30
0.628,1770,5.44
0.630,1770,5.08
0.632,1770,5.19
0.634,1770,5.87
0.636,1770,5.80
0.638,1770,5.55
0.640,1770,6.08
0.642,1770,5.87
0.644,1771,5.94
0.646,1771,6.26
0.648,1771,6.08
0.650,1771,5.33
0.652,1771,5.62
0.654,1771,5.62
0.656,1771,5.37
0.658,1771,5.69
0.660,1772,5.94
0.662,1772,5.47
0.664,1772,5.94
0.666,1772,6.05
0.668,1772,5.97
0.670,1772,5.90
0.672,1772,6.12
0.674,1772,5.47
0.676,1773,5.30
0.678,1773,5.80
0.680,1773,5.62
0.682,1773,6.26
0.684,1773,5.97
0.686,1773,5.44
0.688,1773,5.40
0.690,1773,5.80
0.692,1774,5.69
0.694,1774,5.94
0.696,1774,6.76
0.698,1774,5.44
0.700,1774,5.65
0.702,1774,5.90
0.704,1774,5.58
0.706,1774,5.58
0.708,1775,5.65
0.710,1775,5.65
0.712,1775,6.37
0.714,1775,6.30
0.716,1775,5.69
0.718,1775,5.72
0.720,1775,6.08
0.722,1775,5.44
0.724,1776,5.69
0.726,1776,5.69
0.728,1776,5.72
0.730,1776,5.83
0.732,1776,5.94
0.734,1776,5.72
0.736,1776,5.72
0.738,1776,6.05
0.740,1777,5.97
0.742,1777,6.26
0.744,1777,6.26
0.746,1777,5.37
0.748,1777,5.76
0.750,1777,6.05
0.752,1777,5.33
0.754,1778,5.62
0.756,1778,5.69
0.758,1778,5.97
0.760,1778,6.40
0.762,1778,6.08
0.764,1778,5.37
0.766,1778,5.94
0.768,1778,6.55
0.770,1779,5.55
0.772,1779,5.65
0.774,1779,5.80
0.776,1779,5.69
0.778,1779,5.87
0.780,1779,5.80
0.782,1779,5.69
0.784,1780,6.05
0.786,1780,5.65
0.788,1780,5.76
0.790,1780,6.05
0.792,1780,6.37
0.794,1780,5.69
0.796,1780,6.15
0.798,1780,6.51
0.800,1781,6.08
0.802,1781,6.30
0.804,1781,6.44
0.806,1781,6.12
0.808,1781,6.40
0.810,1781,5.87
0.812,1781,5.51
0.814,1781,6.12
0.816,1782,6.01
0.818,1782,6.12
0.820,1782,5.80
0.822,1782,6.33
0.824,1782,6.05
0.826,1782,6.55
0.828,1782,6.26
0.830,1783,6.12
0.832,1783,6.44
0.834,1783,6.01
0.836,1783,6.15
0.838,1783,6.40
0.840,1783,5.76
0.842,1783,5.94
0.844,1783,6.22
0.846,1784,5.94
0.848,1784,6.12
0.850,1784,5.87
0.852,1784,6.05
0.854,1784,6.58
0.856,1784,6.19
0.858,1784,5.83
0.860,1784,6.15
0.862,1785,6.69
0.864,1785,5.83
0.866,1785,5.76
0.868,1785,6.12
0.870,1785,5.72
0.872,1785,6.08
0.874,1785,6.26
0.876,1785,6.05
0.878,1786,6.08
0.880,1786,6.08
0.882,1786,5.90
0.884,1786,6.19
0.886,1786,6.26
0.888,1786,6.05
0.890,1786,5.87
0.892,1787,6.30
0.894,1787,6.30
0.896,1787,6.44
0.898,1787,7.01
0.900,1787,6.65
0.902,1787,6.44
0.904,1787,5.97
0.906,1787,5.90
0.908,1788,6.69
0.910,1788,5.83
0.912,1788,6.12
0.914,1788,6.51
0.916,1788,6.22
0.918,1788,6.30
0.920,1788,6.65
0.922,1788,6.15
0.924,1788,6.37
0.926,1789,6.19
0.928,1789,6.15
0.930,1789,6.62
0.932,1789,6.55
0.934,1789,6.08
0.936,1789,6.01
0.938,1789,6.12
0.940,1789,6.37
0.942,1790,6.37
0.944,1790,6.62
0.946,1790,6.15
0.948,1790,6.51
0.950,1790,5.97
0.952,1790,6.15
0.954,1790,6.55
0.956,1790,6.08
0.958,1790,6.37
0.960,1791,6.72
0.962,1791,6.62
0.964,1791,6.19
0.966,1791,6.30
0.968,1791,5.90
0.970,1791,6.69
0.972,1791,6.01
0.974,1791,6.47
0.976,1792,6.62
0.978,1792,6.40
0.980,1792,6.47
0.982,1792,6.30
0.984,1792,6.33
0.986,1792,6.55
0.988,1792,6.62
0.990,1792,6.26
0.992,1792,6.19
0.994,1792,5.83
0.996,1793,5.90
0.998,1793,6.62
1.000,1793,6.65
1.002,1793,6.47
1.004,1793,6.47
1.006,1793,6.51
1.008,1793,6.33
1.010,1793,6.30
1.012,1793,6.83
1.014,1794,6.19
1.016,1794,6.62
1.018,1794,6.30
1.020,1794,6.26
1.022,1794,6.47
1.024,1794,6.01
1.026,1794,6.40
1.028,1794,6.19
1.030,1794,6.33
1.032,1794,6.83
1.034,1794,6.94
1.036,1795,6.58
1.038,1795,6.69
1.040,1795,6.40
1.042,1795,6.08
1.044,1795,6.22
1.046,1795,6.83
1.048,1795,6.69
1.050,1795,6.47
1.052,1795,6.19
1.054,1795,6.40
1.056,1795,6.51
1.058,1796,6.69
1.060,1796,6.44
1.062,1796,6.30
1.064,1796,6.44
1.066,1796,6.83
1.068,1796,6.33
1.070,1796,5.97
1.072,1796,6.37
1.074,1796,6.69
1.076,1796,6.33
1.078,1796,7.26
1.080,1796,6.55
1.082,1797,6.80
1.084,1797,6.76
1.086,1797,6.37
1.088,1797,6.33
1.090,1797,6.37
1.092,1797,6.19
1.094,1797,6.62
1.096,1797,6.51
1.098,1797,6.30
1.100,1797,6.33
1.102,1797,6.72
1.104,1797,7.01
1.106,1797,7.22
1.108,1797,6.72
1.110,1798,6.97
1.112,1798,7.01
1.114,1798,6.69
1.116,1798,6.30
1.118,1798,6.51
1.120,1798,6.44
1.122,1798,6.44
1.124,1798,6.80
1.126,1798,6.80
1.128,1798,6.90
1.130,1798,6.51
1.132,1798,6.65
1.134,1798,6.90
1.136,1798,6.30
1.138,1798,6.69
1.140,1798,6.58
1.142,1798,6.62
1.144,1799,6.58
1.146,1799,6.47
1.148,1799,6.69
1.150,1799,6.80
1.152,1799,6.69
1.154,1799,6.62
1.156,1799,6.76
1.158,1799,6.47
1.160,1799,6.65
1.162,1799,7.29
1.164,1799,6.69
1.166,1799,6.80
1.168,1799,6.69
1.170,1799,6.83
1.172,1799,6.87
1.174,1799,6.26
1.176,1799,6.47
1.178,1799,6.90
1.180,1799,6.05
1.182,1799,6.47
1.184,1799,6.30
1.186,1799,6.33
1.188,1799,6.58
1.190,1799,6.97
1.192,1799,6.80
1.194,1799,6.72
1.196,1799,6.83
1.198,1799,6.65
1.200,1799,7.19
1.202,1799,6.80
1.204,1799,6.26
1.206,1799,6.80
1.208,1799,6.69
1.210,1799,6.55
1.212,1799,6.72
1.214,1799,6.58
1.216,1799,6.51
1.218,1799,6.55
1.220,1799,6.55
1.222,1799,6.80
1.224,1799,6.72
1.226,1799,6.33
1.228,1799,6.44
1.230,1799,6.40
1.232,1799,6.80
1.234,1799,6.47
1.236,1799,6.90
1.238,1799,7.01
1.240,1799,6.80
1.242,1799,6.58
1.244,1799,6.76
1.246,1799,6.69
1.248,1799,6.58
1.250,1799,6.51
1.252,1799,6.94
1.254,1799,6.62
1.256,1799,6.83
1.258,1799,6.58
1.260,1799,6.94
1.262,1799,7.12
1.264,1799,6.69
1.266,1799,6.83
1.268,1799,7.01
1.270,1799,6.47
1.272,1799,6.76
1.274,1799,6.55
1.276,1799,6.12
1.278,1799,6.30
1.280,1799,6.58
1.282,1799,6.58
1.284,1799,6.94
1.286,1799,6.76
1.288,1799,7.12
1.290,1799,6.62
1.292,1799,6.01
1.294,1799,6.33
1.296,1799,6.37
1.298,1799,6.62
1.300,1799,6.90
1.302,1798,6.80
1.304,1798,6.62
1.306,1798,6.51
1.308,1798,6.26
1.310,1798,6.83
1.312,1798,6.90
1.314,1798,6.62
1.316,1798,6.83
1.318,1798,6.76
1.320,1798,6.08
1.322,1798,6.19
1.324,1798,6.37
1.326,1798,6.33
1.328,1798,6.87
1.330,1798,6.76
1.332,1797,6.55
1.334,1797,6.62
1.336,1797,6.19
1.338,1797,6.80
1.340,1797,6.40
1.342,1797,6.51
1.344,1797,6.47
1.346,1797,6.80
1.348,1797,6.94
1.350,1797,6.94
1.352,1797,6.44
1.354,1796,6.40
1.356,1796,6.55
1.358,1796,6.26
1.360,1796,6.47
1.362,1796,6.12
1.364,1796,6.05
1.366,1796,6.40
1.368,1796,6.44
1.370,1796,6.83
1.372,1796,6.94
1.374,1795,6.76
1.376,1795,5.90
1.378,1795,6.62
1.380,1795,6.83
1.382,1795,6.26
1.384,1795,6.33
1.386,1795,6.62
1.388,1795,6.30
1.390,1794,6.15
1.392,1794,6.33
1.394,1794,6.26
1.396,1794,6.55
1.398,1794,6.22
1.400,1794,6.51
1.402,1794,6.62
1.404,1794,6.37
1.406,1793,6.30
1.408,1793,6.58
1.410,1793,6.37
1.412,1793,6.80
1.414,1793,6.87
1.416,1793,6.37
1.418,1793,6.44
1.420,1792,6.30
1.422,1792,6.22
1.424,1792,6.15
1.426,1792,6.40
1.428,1792,6.44
1.430,1792,5.94
1.432,1791,6.05
1.434,1791,6.37
1.436,1791,6.44
1.438,1791,6.33
1.440,1791,6.80
1.442,1791,6.33
1.444,1790,6.44
1.446,1790,7.01
1.448,1790,6.44
1.450,1790,6.12
1.452,1790,6.15
1.454,1790,6.12
1.456,1789,6.12
1.458,1789,6.69
1.460,1789,7.01
1.462,1789,6.62
1.464,1789,6.40
1.466,1788,5.80
1.468,1788,5.87
1.470,1788,6.26
1.472,1788,6.40
1.474,1788,6.55
1.476,1787,6.26
1.478,1787,6.05
1.480,1787,5.80
1.482,1787,6.37
1.484,1787,6.26
1.486,1786,6.15
1.488,1786,5.94
1.490,1786,6.19
1.492,1786,6.37
1.494,1786,6.22
1.496,1785,6.30
1.498,1785,6.33
1.500,1785,6.08
1.502,1785,5.80
1.504,1784,6.30
1.506,1784,6.58
1.508,1784,6.19
1.510,1784,6.51
1.512,1783,5.65
1.514,1783,5.90
1.516,1783,6.15
1.518,1783,6.12
1.520,1783,6.40
1.522,1782,6.44
1.524,1782,6.08
1.526,1782,5.94
1.528,1782,6.15
1.530,1781,6.19
1.532,1781,6.15
1.534,1781,6.15
1.536,1781,5.83
1.538,1780,6.08
1.540,1780,6.12
1.542,1780,5.87
1.544,1780,5.69
1.546,1779,6.05
1.548,1779,5.83
1.550,1779,6.47
1.552,1779,6.19
1.554,1778,5.90
1.556,1778,5.94
1.558,1778,5.76
1.560,1777,5.80
1.562,1777,6.40
1.564,1777,5.87
1.566,1777,6.01
1.568,1776,6.26
1.570,1776,5.90
1.572,1776,5.76
1.574,1776,6.22
1.576,1775,5.94
1.578,1775,6.15
1.580,1775,5.83
1.582,1774,5.30
1.584,1774,5.83
1.586,1774,6.33
1.588,1774,5.62
1.590,1773,5.65
1.592,1773,5.90
1.594,1773,5.47
1.596,1772,5.80
1.598,1772,5.58
1.600,1772,5.83
1.602,1771,6.01
1.604,1771,5.65
1.606,1771,5.15
1.608,1771,5.90
1.610,1770,6.19
1.612,1770,6.05
1.614,1770,5.76
1.616,1769,5.90
1.618,1769,5.65
1.620,1769,5.90
1.622,1768,5.33
1.624,1768,5.55
1.626,1768,5.51
1.628,1767,5.22
1.630,1767,5.37
1.632,1767,5.97
1.634,1766,5.80
1.636,1766,5.37
1.638,1766,5.72
1.640,1765,5.72
1.642,1765,5.83
1.644,1765,5.87
1.646,1764,5.72
1.648,1764,5.40
1.650,1764,5.44
1.652,1763,4.94
1.654,1763,5.26
1.656,1763,5.87
1.658,1762,5.51
1.660,1762,5.15
1.662,1762,5.44
1.664,1761,5.47
1.666,1761,5.37
1.668,1761,5.69
1.670,1760,5.69
1.672,1760,5.26
1.674,1760,5.69
1.676,1759,5.22
1.678,1759,4.90
1.680,1759,5.76
1.682,1758,5.69
1.684,1758,5.87
1.686,1758,5.47
1.688,1757,5.19
1.690,1757,5.65
1.692,1757,5.69
1.694,1756,5.26
1.696,1756,5.19
1.698,1756,5.55
1.700,1755,4.55
1.702,1755,4.44
1.704,1755,5.47
1.706,1754,5.51
1.708,1754,5.22
1.710,1753,5.65
1.712,1753,5.55
1.714,1753,5.30
1.716,1752,5.65
1.718,1752,5.22
1.720,1752,5.65
1.722,1751,5.12
1.724,1751,5.01
1.726,1751,4.80
1.728,1750,4.90
1.730,1750,4.90
1.732,1750,5.30
1.734,1749,5.05
1.736,1749,4.58
1.738,1748,4.76
1.740,1748,4.83
1.742,1748,5.22
1.744,1747,4.65
1.746,1747,4.87
1.748,1747,4.83
1.750,1746,5.01
1.752,1746,4.83
1.754,1745,4.90
1.756,1745,5.08
1.758,1745,5.01
1.760,1744,5.33
1.762,1744,4.87
1.764,1744,5.05
1.766,1743,5.05
1.768,1743,4.76
1.770,1743,4.76
1.772,1742,4.69
1.774,1742,4.48
1.776,1741,4.94
1.778,1741,4.62
1.780,1741,4.98
1.782,1740,4.98
1.784,1740,4.87
1.786,1740,4.73
1.788,1739,4.48
1.790,1739,4.55
1.792,1739,5.22
1.794,1738,4.15
1.796,1738,4.51
1.798,1737,4.58
1.800,1737,4.76
1.802,1737,4.83
1.804,1736,4.83
1.806,1736,4.65
1.808,1736,4.37
1.810,1735,4.73
1.812,1735,4.65
1.814,1735,4.51
1.816,1734,4.51
1.818,1734,4.69
1.820,1733,4.48
1.822,1733,4.76
1.824,1733,4.51
1.826,1732,4.76
1.828,1732,4.69
1.830,1732,4.55
1.832,1731,4.83
1.834,1731,4.69
1.836,1731,4.69
1.838,1730,4.51
1.840,1730,4.08
1.842,1730,4.08
1.844,1729,4.51
1.846,1729,4.44
1.848,1728,4.40
1.850,1728,5.12
1.852,1728,4.69
1.854,1727,4.98
1.856,1727,4.62
1.858,1727,4.23
1.860,1726,4.65
1.862,1726,4.33
1.864,1726,4.15
1.866,1725,4.05
1.868,1725,4.08
1.870,1725,4.62
1.872,1724,4.48
1.874,1724,4.01
1.876,1724,4.44
1.878,1723,4.51
1.880,1723,4.37
1.882,1723,4.90
1.884,1722,4.37
1.886,1722,4.26
1.888,1722,3.98
1.890,1721,4.23
1.892,1721,3.65
1.894,1721,4.08
1.896,1720,4.37
1.898,1720,4.55
1.900,1720,4.51
1.902,1719,4.30
1.904,1719,4.40
1.906,1719,4.08
1.908,1718,4.48
1.910,1718,4.26
1.912,1718,3.90
1.914,1717,4.65
1.916,1717,4.26
1.918,1717,3.76
1.920,1717,3.33
1.922,1716,3.65
1.924,1716,3.90
1.926,1716,4.40
1.928,1715,4.12
1.930,1715,4.44
1.932,1715,4.62
1.934,1715,4.05
1.936,1714,4.05
1.938,1714,3.98
1.940,1714,4.12
1.942,1713,4.26
1.944,1713,4.05
1.946,1713,3.98
1.948,1713,3.48
1.950,1712,3.55
1.952,1712,3.51
1.954,1712,4.26
1.956,1711,4.30
1.958,1711,4.12
1.960,1711,3.94
1.962,1711,3.80
1.964,1710,4.08
1.966,1710,3.73
1.968,1710,3.80
1.970,1710,4.01
1.972,1709,4.05
1.974,1709,3.73
1.976,1709,3.65
1.978,1709,3.80
1.980,1708,3.58
1.982,1708,4.15
1.984,1708,4.15
1.986,1708,4.01
1.988,1708,3.98
1.990,1707,3.94
1.992,1707,3.87
1.994,1707,3.62
1.996,1707,3.44
1.998,1706,4.05
2.000,1706,3.33
2.002,1706,3.73
2.004,1706,3.44
2.006,1706,3.55
2.008,1705,3.98
2.010,1705,3.83
2.012,1705,4.01
2.014,1705,3.94
2.016,1705,4.19
2.018,1704,3.87
2.020,1704,3.83
2.022,1704,4.01
2.024,1704,3.87
2.026,1704,3.73
2.028,1704,3.48
2.030,1703,3.76
2.032,1703,3.76
2.034,1703,3.55
2.036,1703,3.58
2.038,1703,3.58
2.040,1703,4.05
2.042,1702,3.90
2.044,1702,4.08
2.046,1702,3.80
2.048,1702,3.48
2.050,1702,3.83
2.052,1702,3.58
2.054,1702,3.48
2.056,1702,4.12
2.058,1701,4.05
2.060,1701,3.58
2.062,1701,3.83
2.064,1701,3.69
2.066,1701,3.44
2.068,1701,3.87
2.070,1701,4.05
2.072,1701,3.40
2.074,1701,3.30
2.076,1700,3.37
2.078,1700,3.58
2.080,1700,4.15
2.082,1700,4.01
2.084,1700,3.65
2.086,1700,3.55
2.088,1700,3.90
2.090,1700,3.48
2.092,1700,3.23
2.094,1700,3.58
2.096,1700,3.48
2.098,1700,3.76
2.100,1700,3.48
2.102,1700,3.48
2.104,1700,3.40
2.106,1700,3.40
2.108,1700,3.73
2.110,1700,3.98
2.112,1700,3.76
2.114,1700,3.69
2.116,1700,3.90
2.118,1700,3.76
2.120,1700,3.44
2.122,1700,3.37
2.124,1700,3.26
2.126,1700,3.40
2.128,1700,3.65
2.130,1700,3.44
2.132,1700,3.80
2.134,1700,4.01
2.136,1700,3.40
2.138,1700,3.44
2.140,1700,3.76
2.142,1700,3.40
2.144,1700,3.76
2.146,1700,3.87
2.148,1700,3.44
2.150,1700,3.69
2.152,1700,3.12
2.154,1700,3.62
2.156,1700,3.58
2.158,1700,3.80
2.160,1700,3.94
2.162,1700,3.87
2.164,1700,3.73
2.166,1701,3.15
2.168,1701,3.44
2.170,1701,3.65
2.172,1701,3.65
2.174,1701,3.87
2.176,1701,3.51
2.178,1701,3.69
2.180,1701,3.23
2.182,1701,3.15
2.184,1701,3.37
2.186,1702,3.80
2.188,1702,3.90
2.190,1702,3.80
2.192,1702,3.76
2.194,1702,3.40
2.196,1702,3.33
2.198,1702,3.83
2.200,1703,3.90
2.202,1703,3.73
2.204,1703,3.55
2.206,1703,3.44
2.208,1703,3.55
2.210,1703,3.69
2.212,1704,3.76
2.214,1704,3.33
2.216,1704,3.90
2.218,1704,3.87
2.220,1704,3.83
2.222,1705,3.80
2.224,1705,4.01
2.226,1705,3.40
2.228,1705,3.65
2.230,1706,3.30
2.232,1706,3.62
2.234,1706,3.51
2.236,1706,3.73
2.238,1706,4.08
2.240,1707,3.44
2.242,1707,3.90
2.244,1707,3.48
2.246,1707,4.05
2.248,1708,3.83
2.250,1708,4.01
2.252,1708,3.98
2.254,1708,3.69
2.256,1709,4.01
2.258,1709,3.90
2.260,1709,3.48
2.262,1710,3.69
2.264,1710,4.01
2.266,1710,3.80
2.268,1710,3.58
2.270,1711,3.58
2.272,1711,3.69
2.274,1711,4.01
2.276,1712,3.94
2.278,1712,3.94
2.280,1712,3.80
2.282,1713,4.12
2.284,1713,3.94
2.286,1713,3.83
2.288,1714,3.65
2.290,1714,3.62
2.292,1714,3.90
2.294,1715,4.12
2.296,1715,4.12
2.298,1715,3.83
2.300,1716,3.55
2.302,1716,3.73
2.304,1716,4.19
2.306,1717,3.73
2.308,1717,3.87
2.310,1717,4.26
2.312,1718,4.01
2.314,1718,4.08
2.316,1719,3.80
2.318,1719,3.62
2.320,1719,3.80
2.322,1720,4.26
2.324,1720,4.37
2.326,1721,3.62
2.328,1721,4.01
2.330,1721,3.90
2.332,1722,4.33
2.334,1722,4.23
2.336,1723,4.12
2.338,1723,4.19
2.340,1723,4.37
2.342,1724,4.19
2.344,1724,4.37
2.346,1725,3.94
2.348,1725,3.80
2.350,1726,4.19
2.352,1726,4.05
2.354,1726,4.05
2.356,1727,4.01
2.358,1727,3.98
2.360,1728,4.30
2.362,1728,4.23
2.364,1729,4.48
2.366,1729,4.48
2.368,1730,4.65
2.370,1730,4.51
2.372,1730,4.44
2.374,1731,4.40
2.376,1731,4.51
2.378,1732,4.19
2.380,1732,4.30
2.382,1733,3.65
2.384,1733,4.01
2.386,1734,4.58
2.388,1734,4.65
2.390,1735,4.62
2.392,1735,5.01
2.394,1736,4.73
2.396,1736,4.83
2.398,1737,4.94
2.400,1737,4.23
2.402,1738,4.58
2.404,1738,4.40
2.406,1739,4.26
2.408,1739,4.30
2.410,1740,4.05
2.412,1740,4.44
2.414,1741,4.51
2.416,1741,4.37
2.418,1742,4.80
2.420,1742,4.83
2.422,1743,5.01
2.424,1743,4.83
2.426,1744,4.48
2.428,1744,4.69
2.430,1745,4.80
2.432,1745,4.58
2.434,1746,4.90
2.436,1746,4.30
2.438,1747,4.55
2.440,1747,5.01
2.442,1748,4.69
2.444,1748,5.12
2.446,1749,5.33
2.448,1749,5.12
2.450,1750,5.26
2.452,1750,4.76
2.454,1751,4.98
2.456,1751,4.69
2.458,1752,4.87
2.460,1752,5.15
2.462,1753,4.73
2.464,1753,4.51
2.466,1754,4.87
2.468,1754,4.83
2.470,1755,4.87
2.472,1755,5.47
2.474,1756,5.69
2.476,1756,5.69
2.478,1757,5.37
2.480,1757,4.98
2.482,1758,4.48
2.484,1758,4.76
2.486,1759,5.08
2.488,1759,4.94
2.490,1760,5.26
2.492,1760,5.47
2.494,1761,4.98
2.496,1761,5.30
2.498,1762,5.22
2.500,1762,5.40
2.502,1763,5.83
2.504,1763,5.19
2.506,1764,5.19
2.508,1764,5.19
2.510,1765,5.62
2.512,1765,5.47
2.514,1766,5.26
2.516,1766,5.58
2.518,1767,5.55
2.520,1767,5.33
2.522,1768,5.05
2.524,1768,5.65
2.526,1769,5.51
2.528,1769,5.26
2.530,1770,6.12
2.532,1770,5.76
2.534,1771,5.26
2.536,1771,5.47
2.538,1772,5.55
