time (s),input (us),force (lb)
0.000,1750,5.06
0.002,1750,5.02
0.004,1750,4.81
0.006,1750,4.31
0.008,1750,4.74
0.010,1750,5.35
0.012,1750,5.06
0.014,1750,5.74
0.016,1750,5.31
0.018,1750,5.06
0.020,1750,5.35
0.022,1750,5.17
0.024,1750,5.56
0.026,1750,5.06
0.028,1750,5.13
0.030,1750,4.88
0.032,1750,4.56
0.034,1750,4.70
0.036,1750,5.17
0.038,1750,5.20
0.040,1750,5.42
0.042,1750,5.35
0.044,1751,5.17
0.046,1751,5.17
0.048,1751,5.24
0.050,1751,5.27
0.052,1751,4.60
0.054,1751,5.02
0.056,1751,5.06
0.058,1751,4.99
0.060,1751,4.88
0.062,1752,4.67
0.064,1752,4.85
0.066,1752,5.17
0.068,1752,5.35
0.070,1752,5.60
0.072,1752,5.13
0.074,1752,5.42
0.076,1753,5.17
0.078,1753,4.67
0.080,1753,4.92
0.082,1753,5.24
0.084,1753,4.88
0.086,1753,4.99
0.088,1754,4.78
0.090,1754,4.92
0.092,1754,5.45
0.094,1754,5.45
0.096,1754,5.24
0.098,1755,5.31
0.100,1755,5.35
0.102,1755,5.27
0.104,1755,5.02
0.106,1755,5.10
0.108,1756,4.81
0.110,1756,5.06
0.112,1756,5.24
0.114,1756,5.13
0.116,1757,5.52
0.118,1757,5.81
0.120,1757,5.27
0.122,1757,5.17
0.124,1758,5.49
0.126,1758,5.60
0.128,1758,5.20
0.130,1758,5.38
0.132,1759,5.10
0.134,1759,4.99
0.136,1759,5.27
0.138,1759,4.67
0.140,1760,5.35
0.142,1760,5.92
0.144,1760,5.81
0.146,1761,5.88
0.148,1761,5.52
0.150,1761,5.56
0.152,1761,5.24
0.154,1762,5.38
0.156,1762,5.45
0.158,1762,4.99
0.160,1763,5.13
0.162,1763,5.60
0.164,1763,5.35
0.166,1764,5.56
0.168,1764,5.35
0.170,1764,5.27
0.172,1765,5.35
0.174,1765,5.52
0.176,1765,5.52
0.178,1766,4.99
0.180,1766,5.31
0.182,1766,5.31
0.184,1767,5.63
0.186,1767,5.52
0.188,1768,5.31
0.190,1768,5.70
0.192,1768,6.13
0.194,1769,6.10
0.196,1769,5.88
0.198,1769,5.45
0.200,1770,5.81
0.202,1770,5.24
0.204,1771,5.60
0.206,1771,5.42
0.208,1771,4.99
0.210,1772,5.42
0.212,1772,5.24
0.214,1773,5.81
0.216,1773,6.02
0.218,1773,5.85
0.220,1774,5.88
0.222,1774,6.10
0.224,1775,5.95
0.226,1775,5.67
0.228,1775,5.60
0.230,1776,5.52
0.232,1776,5.52
0.234,1777,6.24
0.236,1777,5.63
0.238,1777,5.60
0.240,1778,5.88
0.242,1778,6.10
0.244,1779,6.06
0.246,1779,5.88
0.248,1780,6.17
0.250,1780,5.38
0.252,1780,6.17
0.254,1781,6.27
0.256,1781,5.70
0.258,1782,6.17
0.260,1782,5.92
0.262,1782,5.77
0.264,1783,6.02
0.266,1783,6.13
0.268,1784,6.02
0.270,1784,5.99
0.272,1784,6.67
0.274,1785,5.85
0.276,1785,6.13
0.278,1786,6.10
0.280,1786,6.45
0.282,1786,6.77
0.284,1787,6.31
0.286,1787,6.17
0.288,1788,6.06
0.290,1788,6.17
0.292,1788,6.24
0.294,1789,6.70
0.296,1789,6.27
0.298,1790,5.99
0.300,1790,6.74
0.302,1790,5.92
0.304,1791,6.10
0.306,1791,6.38
0.308,1791,6.49
0.310,1792,6.27
0.312,1792,6.56
0.314,1792,6.27
0.316,1793,6.42
0.318,1793,6.77
0.320,1793,6.17
0.322,1794,6.42
0.324,1794,6.42
0.326,1794,6.42
0.328,1795,6.70
0.330,1795,6.67
0.332,1795,6.99
0.334,1796,6.45
0.336,1796,6.38
0.338,1796,6.24
0.340,1796,6.77
0.342,1797,6.88
0.344,1797,6.56
0.346,1797,6.95
0.348,1797,6.17
0.350,1797,6.56
0.352,1798,6.52
0.354,1798,6.38
0.356,1798,6.60
0.358,1798,6.45
0.360,1798,6.70
0.362,1799,7.06
0.364,1799,6.88
0.366,1799,6.60
0.368,1799,6.77
0.370,1799,6.95
0.372,1799,6.85
0.374,1799,6.74
0.376,1799,7.02
0.378,1799,6.35
0.380,1799,6.42
0.382,1799,5.92
0.384,1799,6.31
0.386,1799,6.81
0.388,1799,6.60
0.390,1799,6.52
0.392,1799,6.67
0.394,1799,6.77
0.396,1799,6.70
0.398,1799,7.27
0.400,1799,6.99
0.402,1799,6.63
0.404,1799,6.27
0.406,1799,6.74
0.408,1799,6.60
0.410,1799,6.27
0.412,1798,6.60
0.414,1798,6.56
0.416,1798,6.74
0.418,1798,6.74
0.420,1798,6.42
0.422,1797,6.60
0.424,1797,6.74
0.426,1797,6.60
0.428,1797,6.77
0.430,1796,7.27
0.432,1796,7.02
0.434,1796,6.74
0.436,1795,6.45
0.438,1795,6.56
0.440,1794,6.35
0.442,1794,6.63
0.444,1794,6.81
0.446,1793,6.60
0.448,1793,6.42
0.450,1792,6.10
0.452,1792,6.38
0.454,1791,5.92
0.456,1791,6.38
0.458,1790,6.17
0.460,1789,6.45
0.462,1789,6.70
0.464,1788,6.81
0.466,1788,6.52
0.468,1787,6.24
0.470,1786,6.10
0.472,1786,6.17
0.474,1785,6.20
0.476,1784,6.02
0.478,1784,6.49
0.480,1783,6.45
0.482,1782,5.77
0.484,1781,6.60
0.486,1780,6.06
0.488,1780,6.06
0.490,1779,6.17
0.492,1778,6.35
0.494,1777,6.38
0.496,1776,6.24
0.498,1775,6.42
0.500,1774,5.95
0.502,1774,5.88
0.504,1773,5.70
0.506,1772,6.06
0.508,1771,5.88
0.510,1770,5.92
0.512,1769,6.49
0.514,1768,5.35
0.516,1767,5.63
0.518,1766,5.45
0.520,1765,5.77
0.522,1764,6.17
0.524,1763,5.63
0.526,1762,5.77
0.528,1761,5.24
0.530,1759,5.63
0.532,1758,5.74
0.534,1757,5.67
0.536,1756,4.99
0.538,1755,5.31
0.540,1754,5.52
0.542,1753,5.20
0.544,1752,5.99
0.546,1750,5.27
0.548,1749,5.42
0.550,1748,5.06
0.552,1747,5.27
0.554,1746,5.45
0.556,1745,5.45
0.558,1744,5.20
0.560,1742,4.81
0.562,1741,5.35
0.564,1740,4.88
0.566,1739,4.38
0.568,1738,5.24
0.570,1737,5.27
0.572,1735,4.60
0.574,1734,4.99
0.576,1733,4.78
0.578,1732,4.63
0.580,1731,5.17
0.582,1730,4.42
0.584,1729,4.88
0.586,1728,4.45
0.588,1726,4.70
0.590,1725,4.17
0.592,1724,4.35
0.594,1723,4.78
0.596,1722,4.53
0.598,1721,4.60
0.600,1720,4.31
0.602,1719,4.42
0.604,1718,4.31
0.606,1717,4.03
0.608,1716,4.17
0.610,1715,4.49
0.612,1714,4.10
0.614,1713,4.35
0.616,1713,4.31
0.618,1712,4.35
0.620,1711,4.03
0.622,1710,4.45
0.624,1709,4.20
0.626,1708,4.20
0.628,1708,3.67
0.630,1707,3.95
0.632,1706,4.03
0.634,1706,4.35
0.636,1705,3.63
0.638,1704,3.56
0.640,1704,3.92
0.642,1703,3.88
0.644,1703,4.06
0.646,1702,4.06
0.648,1702,4.20
0.650,1702,3.85
0.652,1701,3.88
0.654,1701,3.81
0.656,1701,3.28
0.658,1700,3.49
0.660,1700,3.45
0.662,1700,3.92
0.664,1700,4.20
0.666,1700,3.81
0.668,1700,3.81
0.670,1700,3.63
0.672,1700,3.78
0.674,1700,3.85
0.676,1700,3.53
0.678,1700,3.95
0.680,1700,4.06
0.682,1700,3.53
0.684,1700,3.28
0.686,1701,3.49
0.688,1701,3.20
0.690,1701,3.60
0.692,1702,4.13
0.694,1702,4.28
0.696,1703,3.99
0.698,1703,4.03
0.700,1704,4.10
0.702,1704,3.70
0.704,1705,3.88
0.706,1706,3.85
0.708,1707,4.10
0.710,1707,3.60
0.712,1708,3.56
0.714,1709,3.45
0.716,1710,3.88
0.718,1711,3.70
0.720,1712,4.10
0.722,1713,4.06
0.724,1714,3.74
0.726,1715,4.31
0.728,1716,4.38
0.730,1717,4.03
0.732,1718,4.28
0.734,1720,4.17
0.736,1721,4.28
0.738,1722,3.85
0.740,1723,3.85
0.742,1725,3.67
0.744,1726,3.92
0.746,1728,3.92
0.748,1729,4.35
0.750,1730,4.63
0.752,1732,4.10
0.754,1733,4.53
0.756,1735,4.56
0.758,1736,4.70
0.760,1738,4.49
0.762,1739,4.28
0.764,1741,4.45
0.766,1743,4.60
0.768,1744,4.56
0.770,1746,4.28
0.772,1747,4.49
0.774,1749,4.67
0.776,1751,5.20
0.778,1752,5.20
0.780,1754,5.06
0.782,1756,5.20
0.784,1757,5.10
0.786,1759,4.99
0.788,1760,4.92
0.790,1762,4.81
0.792,1764,5.38
0.794,1765,5.31
0.796,1767,5.02
0.798,1768,4.95
0.800,1770,5.20
0.802,1771,5.45
0.804,1773,5.52
0.806,1774,5.20
0.808,1776,5.77
0.810,1777,6.35
0.812,1779,5.85
0.814,1780,5.88
0.816,1781,5.85
0.818,1783,5.85
0.820,1784,5.45
0.822,1785,5.99
0.824,1786,6.24
0.826,1787,5.77
0.828,1789,6.10
0.830,1790,6.10
0.832,1791,6.17
0.834,1792,6.13
0.836,1793,6.42
0.838,1793,6.24
0.840,1794,6.45
0.842,1795,6.63
0.844,1796,5.70
0.846,1796,6.06
0.848,1797,6.49
0.850,1797,6.45
0.852,1798,6.60
0.854,1798,6.81
0.856,1799,6.81
0.858,1799,7.17
0.860,1799,6.67
0.862,1799,7.13
0.864,1799,7.09
0.866,1799,6.35
0.868,1799,6.38
0.870,1799,6.06
0.872,1799,6.38
0.874,1799,6.45
0.876,1799,6.81
0.878,1798,6.38
0.880,1798,6.42
0.882,1797,6.67
0.884,1797,6.67
0.886,1796,7.13
0.888,1795,6.99
0.890,1795,6.63
0.892,1794,6.42
0.894,1793,6.38
0.896,1792,6.42
0.898,1791,6.27
0.900,1790,6.77
0.902,1789,6.70
0.904,1788,6.38
0.906,1786,6.35
0.908,1785,6.88
0.910,1784,6.49
0.912,1782,6.60
0.914,1781,6.56
0.916,1779,6.38
0.918,1778,5.88
0.920,1776,5.99
0.922,1774,6.17
0.924,1773,6.02
0.926,1771,6.45
0.928,1769,5.67
0.930,1767,5.92
0.932,1766,6.20
0.934,1764,6.20
0.936,1762,6.02
0.938,1760,5.70
0.940,1758,5.10
0.942,1756,5.38
0.944,1754,5.45
0.946,1752,5.77
0.948,1750,5.77
0.950,1748,5.67
0.952,1746,5.49
0.954,1744,5.17
0.956,1742,5.10
0.958,1740,5.31
0.960,1738,5.24
0.962,1736,5.74
0.964,1734,4.95
0.966,1732,4.99
0.968,1731,4.45
0.970,1729,4.63
0.972,1727,4.74
0.974,1725,5.06
0.976,1723,5.06
0.978,1722,4.35
0.980,1720,4.85
0.982,1718,4.45
0.984,1717,4.42
0.986,1715,4.24
0.988,1714,3.63
0.990,1712,4.45
0.992,1711,4.53
0.994,1710,3.88
0.996,1708,4.28
0.998,1707,3.88
1.000,1706,4.06
1.002,1705,4.56
1.004,1704,4.28
1.006,1703,4.45
1.008,1703,3.95
1.010,1702,4.10
1.012,1701,3.67
1.014,1701,3.70
1.016,1700,3.88
1.018,1700,3.92
1.020,1700,4.28
1.022,1700,3.70
1.024,1700,3.95
1.026,1700,3.81
1.028,1700,4.13
1.030,1700,3.95
1.032,1700,3.92
1.034,1701,3.95
1.036,1701,3.88
1.038,1702,3.78
1.040,1702,3.78
1.042,1703,3.42
1.044,1704,3.56
1.046,1705,3.78
1.048,1706,3.99
1.050,1707,4.06
1.052,1708,4.10
1.054,1709,3.99
1.056,1711,3.74
1.058,1712,4.06
1.060,1714,4.31
1.062,1715,3.88
1.064,1717,3.92
1.066,1719,3.78
1.068,1720,3.81
1.070,1722,3.63
1.072,1724,3.92
1.074,1726,3.81
1.076,1728,4.35
1.078,1730,4.45
1.080,1732,4.42
1.082,1734,4.45
1.084,1737,4.45
1.086,1739,4.53
1.088,1741,4.74
1.090,1743,4.56
1.092,1746,4.56
1.094,1748,4.38
1.096,1750,4.24
1.098,1752,4.31
1.100,1755,4.17
1.102,1757,4.67
1.104,1759,5.27
1.106,1762,5.02
1.108,1764,4.95
1.110,1766,5.38
1.112,1768,5.45
1.114,1770,5.13
1.116,1772,5.24
1.118,1774,5.56
1.120,1776,5.45
1.122,1778,5.24
1.124,1780,5.24
1.126,1782,5.02
1.128,1784,5.06
1.130,1786,5.99
1.132,1787,6.27
1.134,1789,6.06
1.136,1790,6.20
1.138,1791,6.10
1.140,1793,6.45
1.142,1794,5.81
1.144,1795,6.17
1.146,1796,6.02
1.148,1797,6.06
1.150,1797,6.06
1.152,1798,6.10
1.154,1799,6.06
1.156,1799,6.24
1.158,1799,7.24
1.160,1799,6.77
1.162,1799,7.02
1.164,1799,6.63
1.166,1799,6.52
1.168,1799,7.06
1.170,1799,6.31
1.172,1798,6.20
1.174,1797,6.52
1.176,1797,6.77
1.178,1796,6.85
1.180,1795,6.60
1.182,1794,6.74
1.184,1792,6.70
1.186,1791,6.52
1.188,1790,7.06
1.190,1788,7.06
1.192,1786,6.13
1.194,1785,6.74
1.196,1783,5.88
1.198,1781,6.27
1.200,1779,6.24
1.202,1777,6.77
1.204,1775,6.60
1.206,1772,6.67
1.208,1770,6.42
1.210,1768,5.92
1.212,1765,5.88
1.214,1763,5.99
1.216,1761,5.92
1.218,1758,5.81
1.220,1756,5.20
1.222,1753,5.88
1.224,1750,5.31
1.226,1748,5.63
1.228,1745,5.60
1.230,1743,5.67
1.232,1740,5.17
1.234,1738,5.10
1.236,1735,6.02
1.238,1733,5.27
1.240,1730,5.24
1.242,1728,4.85
1.244,1726,4.49
1.246,1723,4.78
1.248,1721,4.38
1.250,1719,4.42
1.252,1717,4.49
1.254,1715,4.17
1.256,1713,4.35
1.258,1711,4.17
1.260,1710,4.63
1.262,1708,4.60
1.264,1707,4.42
1.266,1705,4.88
1.268,1704,4.20
1.270,1703,4.20
1.272,1702,4.60
1.274,1701,3.56
1.276,1701,3.56
1.278,1700,3.92
1.280,1700,3.53
1.282,1700,3.78
1.284,1700,4.13
1.286,1700,3.70
1.288,1700,3.99
1.290,1700,4.13
1.292,1701,4.06
1.294,1701,4.03
1.296,1702,3.95
1.298,1703,3.70
1.300,1704,3.67
1.302,1705,3.99
1.304,1706,3.70
1.306,1708,3.85
1.308,1709,3.60
1.310,1711,3.70
1.312,1713,3.99
1.314,1715,4.20
1.316,1717,3.81
1.318,1719,3.85
1.320,1721,3.88
1.322,1723,3.85
1.324,1726,4.03
1.326,1728,4.20
1.328,1731,3.99
1.330,1734,4.24
1.332,1736,4.38
1.334,1739,4.20
1.336,1742,4.74
1.338,1744,4.35
1.340,1747,4.85
1.342,1750,4.63
1.344,1753,4.31
1.346,1756,4.53
1.348,1758,4.85
1.350,1761,4.38
1.352,1764,4.35
1.354,1767,4.38
1.356,1769,5.10
1.358,1772,5.74
1.360,1774,5.77
1.362,1777,5.67
1.364,1779,5.92
1.366,1781,5.70
1.368,1784,5.81
1.370,1786,5.49
1.372,1787,5.67
1.374,1789,5.77
1.376,1791,5.60
1.378,1793,5.67
1.380,1794,5.56
1.382,1795,6.42
1.384,1796,6.27
1.386,1797,6.49
1.388,1798,6.85
1.390,1799,6.81
1.392,1799,6.56
1.394,1799,6.35
1.396,1799,6.42
1.398,1799,6.45
1.400,1799,6.10
1.402,1799,6.49
1.404,1798,6.49
1.406,1798,6.49
1.408,1797,6.42
1.410,1796,7.06
1.412,1794,6.85
1.414,1793,6.67
1.416,1791,6.56
1.418,1790,6.56
1.420,1788,6.45
1.422,1786,6.13
1.424,1784,6.20
1.426,1782,6.35
1.428,1779,6.31
1.430,1777,6.56
1.432,1774,7.17
1.434,1772,6.74
1.436,1769,6.42
1.438,1766,6.31
1.440,1763,6.02
1.442,1760,6.06
1.444,1757,5.38
1.446,1754,5.56
1.448,1751,5.70
1.450,1748,5.67
1.452,1745,5.88
1.454,1742,6.02
1.456,1739,5.45
1.458,1736,5.60
1.460,1733,5.60
1.462,1730,5.27
1.464,1728,4.99
1.466,1725,4.99
1.468,1722,4.53
1.470,1720,4.53
1.472,1717,4.67
1.474,1715,4.24
1.476,1713,4.35
1.478,1711,4.35
1.480,1709,4.13
1.482,1707,4.60
1.484,1706,4.38
1.486,1704,4.17
1.488,1703,4.10
1.490,1702,4.28
1.492,1701,4.06
1.494,1700,4.03
1.496,1700,3.49
1.498,1700,3.60
1.500,1700,3.70
1.502,1700,3.70
1.504,1700,3.67
1.506,1700,3.99
1.508,1701,3.99
1.510,1702,3.99
1.512,1703,3.88
1.514,1704,4.06
1.516,1706,3.88
1.518,1707,4.17
1.520,1709,3.99
1.522,1711,3.85
1.524,1713,3.45
1.526,1716,3.31
1.528,1718,3.70
1.530,1720,4.20
1.532,1723,4.24
1.534,1726,4.03
1.536,1729,3.88
1.538,1732,4.13
1.540,1735,4.06
1.542,1738,4.63
1.544,1741,4.81
1.546,1744,4.78
1.548,1748,4.78
1.550,1751,4.45
1.552,1754,4.63
1.554,1757,4.45
1.556,1760,4.49
1.558,1764,4.38
1.560,1767,5.06
1.562,1770,5.24
1.564,1773,5.49
1.566,1776,5.38
1.568,1778,5.49
1.570,1781,5.60
1.572,1783,5.35
1.574,1786,5.56
1.576,1788,5.77
1.578,1790,5.60
1.580,1792,5.70
1.582,1793,5.42
1.584,1795,5.56
1.586,1796,6.20
1.588,1797,6.52
1.590,1798,6.81
1.592,1799,7.52
1.594,1799,6.85
1.596,1799,6.10
1.598,1799,6.06
1.600,1799,6.49
1.602,1799,5.77
1.604,1798,5.88
1.606,1797,6.52
1.608,1796,6.67
1.610,1795,6.27
1.612,1793,6.92
1.614,1791,6.77
1.616,1789,6.92
1.618,1787,6.99
1.620,1785,6.38
1.622,1783,6.67
1.624,1780,6.06
1.626,1777,5.99
1.628,1774,5.99
1.630,1771,6.13
1.632,1768,6.35
1.634,1765,6.10
1.636,1762,6.13
1.638,1758,6.20
1.640,1755,5.92
1.642,1752,5.77
1.644,1748,5.67
1.646,1745,6.17
1.648,1741,5.45
1.650,1738,5.17
1.652,1734,5.56
1.654,1731,4.99
1.656,1728,5.13
1.658,1725,4.95
1.660,1722,4.85
1.662,1719,5.45
1.664,1716,4.60
1.666,1714,4.95
1.668,1712,4.88
1.670,1709,5.13
1.672,1707,4.45
1.674,1706,4.31
1.676,1704,4.03
1.678,1703,4.31
1.680,1702,4.42
1.682,1701,3.49
1.684,1700,3.70
1.686,1700,4.31
1.688,1700,3.85
1.690,1700,4.03
1.692,1700,4.03
1.694,1701,4.06
1.696,1701,4.24
1.698,1702,4.17
1.700,1704,3.88
1.702,1705,3.81
1.704,1707,3.70
1.706,1709,3.60
1.708,1711,3.56
1.710,1714,3.92
1.712,1716,3.88
1.714,1719,3.99
1.716,1722,4.06
1.718,1725,4.10
1.720,1728,3.95
1.722,1732,3.92
1.724,1735,4.45
1.726,1739,4.53
1.728,1742,4.28
1.730,1746,4.10
1.732,1749,4.17
1.734,1753,4.49
1.736,1757,4.74
1.738,1760,4.38
1.740,1764,4.85
1.742,1767,5.06
1.744,1771,5.20
1.746,1774,5.20
1.748,1777,5.38
1.750,1780,5.10
1.752,1783,5.49
1.754,1785,5.20
1.756,1788,5.60
1.758,1790,5.10
1.760,1792,6.10
1.762,1794,6.24
1.764,1796,6.10
1.766,1797,6.45
1.768,1798,6.63
1.770,1799,6.70
1.772,1799,6.70
1.774,1799,6.06
1.776,1799,6.74
1.778,1799,6.81
1.780,1799,6.02
1.782,1798,6.20
1.784,1797,6.20
1.786,1795,6.52
1.788,1794,6.35
1.790,1792,6.70
1.792,1790,7.13
1.794,1787,6.85
1.796,1785,6.67
1.798,1782,6.49
1.800,1779,6.74
1.802,1776,5.88
1.804,1772,5.81
1.806,1769,6.63
1.808,1766,5.99
1.810,1762,6.06
1.812,1758,6.17
1.814,1754,5.99
1.816,1751,5.70
1.818,1747,5.81
1.820,1743,5.60
1.822,1739,6.02
1.824,1736,5.56
1.826,1732,5.13
1.828,1728,4.92
1.830,1725,4.74
1.832,1722,4.92
1.834,1719,4.92
1.836,1716,4.67
1.838,1713,4.70
1.840,1710,4.63
1.842,1708,4.63
1.844,1706,4.03
1.846,1704,4.45
1.848,1703,4.38
1.850,1702,3.99
1.852,1701,4.03
1.854,1700,3.99
1.856,1700,3.85
1.858,1700,4.17
1.860,1700,3.60
1.862,1700,3.70
1.864,1701,4.06
1.866,1702,3.70
1.868,1704,3.42
1.870,1705,4.03
1.872,1707,3.92
1.874,1710,4.10
1.876,1712,3.67
1.878,1715,4.06
1.880,1718,3.63
1.882,1721,3.53
1.884,1724,3.60
1.886,1728,3.81
1.888,1731,4.45
1.890,1735,4.24
1.892,1739,4.24
1.894,1743,4.10
1.896,1747,4.70
1.898,1751,4.38
1.900,1755,4.70
1.902,1759,4.81
1.904,1763,4.85
1.906,1766,4.88
1.908,1770,4.63
1.910,1774,4.38
1.912,1777,5.20
1.914,1780,5.38
1.916,1783,5.56
1.918,1786,5.60
1.920,1789,6.10
1.922,1791,6.17
1.924,1793,5.88
1.926,1795,5.74
1.928,1797,6.24
1.930,1798,6.42
1.932,1799,5.99
1.934,1799,6.27
1.936,1799,6.27
1.938,1799,6.24
1.940,1799,6.81
1.942,1798,6.70
1.944,1797,6.81
1.946,1796,7.06
1.948,1794,7.27
1.950,1792,6.81
1.952,1790,6.17
1.954,1787,6.74
1.956,1785,5.63
1.958,1781,5.95
1.960,1778,6.52
1.962,1775,6.20
1.964,1771,6.02
1.966,1767,6.45
1.968,1763,6.20
1.970,1759,6.13
1.972,1755,6.24
1.974,1751,5.95
1.976,1747,6.06
1.978,1743,5.42
1.980,1739,4.85
1.982,1735,5.13
1.984,1731,4.56
1.986,1727,5.31
1.988,1724,4.67
1.990,1720,5.20
1.992,1717,5.10
1.994,1714,4.92
1.996,1711,4.49
1.998,1708,4.45
2.000,1706,5.49
2.002,1704,4.70
2.004,1703,4.45
2.006,1701,3.88
2.008,1700,3.60
2.010,1700,4.03
2.012,1700,3.92
2.014,1700,3.85
2.016,1700,3.85
2.018,1701,3.74
2.020,1702,3.85
2.022,1704,3.85
2.024,1705,4.38
2.026,1707,3.88
2.028,1710,3.92
2.030,1713,3.74
2.032,1716,3.74
2.034,1719,3.60
2.036,1722,3.88
2.038,1726,4.03
2.040,1730,4.45
2.042,1734,4.10
2.044,1738,3.99
2.046,1742,4.31
2.048,1747,4.42
2.050,1751,4.63
2.052,1755,4.60
2.054,1759,4.49
2.056,1764,4.70
2.058,1768,4.85
2.060,1772,4.60
2.062,1775,4.42
2.064,1779,4.88
2.066,1782,5.85
2.068,1785,6.10
2.070,1788,5.81
2.072,1791,5.70
2.074,1793,5.95
2.076,1795,6.13
2.078,1797,6.38
2.080,1798,5.88
2.082,1799,6.56
2.084,1799,5.49
2.086,1799,6.20
2.088,1799,5.88
2.090,1799,5.92
2.092,1798,6.27
2.094,1796,6.63
2.096,1794,6.74
2.098,1792,6.88
2.100,1790,6.99
2.102,1787,6.60
2.104,1784,6.92
2.106,1781,7.09
2.108,1777,6.10
2.110,1774,6.06
2.112,1770,6.13
2.114,1765,5.74
2.116,1761,6.06
2.118,1757,6.17
2.120,1752,5.74
2.122,1748,6.10
2.124,1744,5.85
2.126,1739,5.74
2.128,1735,5.99
2.130,1731,5.45
2.132,1727,5.17
2.134,1723,4.74
2.136,1719,4.92
2.138,1716,5.27
2.140,1712,4.67
2.142,1710,4.28
2.144,1707,4.38
2.146,1705,4.42
2.148,1703,4.45
2.150,1702,4.38
2.152,1700,4.45
2.154,1700,4.60
2.156,1700,3.92
2.158,1700,4.06
2.160,1700,3.45
2.162,1701,3.31
2.164,1702,3.95
2.166,1704,3.67
2.168,1706,3.56
2.170,1709,3.88
2.172,1712,3.63
2.174,1715,4.38
2.176,1718,4.10
2.178,1722,3.85
2.180,1726,3.81
2.182,1730,4.17
2.184,1734,3.88
2.186,1738,3.67
2.188,1743,4.17
2.190,1747,4.13
2.192,1752,4.67
2.194,1757,4.56
2.196,1761,4.20
2.198,1766,4.78
2.200,1770,5.27
2.202,1774,5.24
2.204,1778,5.77
2.206,1782,5.17
2.208,1785,5.45
2.210,1788,5.35
2.212,1791,5.38
2.214,1793,4.99
2.216,1795,5.92
2.218,1797,6.24
2.220,1798,5.99
2.222,1799,6.13
2.224,1799,6.63
2.226,1799,6.70
2.228,1799,6.81
2.230,1798,6.52
2.232,1797,6.81
2.234,1795,7.31
2.236,1793,6.02
2.238,1790,6.20
2.240,1787,6.45
2.242,1784,6.13
2.244,1781,6.17
2.246,1777,6.35
2.248,1773,6.35
2.250,1769,6.35
2.252,1764,6.49
2.254,1760,6.17
2.256,1755,6.10
2.258,1750,5.70
2.260,1746,5.31
2.262,1741,5.77
2.264,1736,5.17
2.266,1732,5.13
2.268,1727,5.13
2.270,1723,4.92
2.272,1719,4.70
2.274,1716,4.95
2.276,1712,5.10
2.278,1709,4.31
2.280,1707,4.60
2.282,1704,4.31
2.284,1703,3.81
2.286,1701,4.35
2.288,1700,4.03
2.290,1700,3.99
2.292,1700,3.92
2.294,1700,3.49
2.296,1701,3.81
2.298,1702,3.63
2.300,1704,3.85
2.302,1706,3.81
2.304,1709,4.17
2.306,1712,4.03
2.308,1715,3.88
2.310,1718,3.99
2.312,1722,3.53
2.314,1727,3.88
2.316,1731,3.85
2.318,1736,3.88
2.320,1740,4.10
2.322,1745,3.88
2.324,1750,4.20
2.326,1755,4.10
2.328,1760,4.45
2.330,1764,4.85
2.332,1769,5.13
2.334,1773,5.81
2.336,1778,4.88
2.338,1781,4.99
2.340,1785,5.10
2.342,1788,5.49
2.344,1791,5.35
2.346,1794,5.67
2.348,1796,5.74
2.350,1797,5.99
2.352,1799,6.38
2.354,1799,6.35
2.356,1799,6.31
2.358,1799,6.38
2.360,1798,6.74
2.362,1797,7.13
2.364,1795,6.38
2.366,1793,6.52
2.368,1791,6.74
2.370,1788,6.52
2.372,1784,6.24
2.374,1781,6.45
2.376,1777,6.63
2.378,1772,6.56
2.380,1768,6.38
2.382,1763,5.77
2.384,1758,6.10
2.386,1753,6.20
2.388,1748,5.60
2.390,1743,5.77
2.392,1738,5.74
2.394,1733,5.35
2.396,1729,5.10
2.398,1724,5.13
2.400,1720,5.06
2.402,1716,5.13
2.404,1713,4.81
2.406,1709,4.38
2.408,1707,4.42
2.410,1704,4.10
2.412,1702,4.17
2.414,1701,3.92
2.416,1700,3.81
2.418,1700,3.95
2.420,1700,3.85
2.422,1700,3.88
2.424,1701,3.92
2.426,1703,4.24
2.428,1705,3.81
2.430,1708,4.06
2.432,1711,4.13
2.434,1714,4.10
2.436,1718,3.70
2.438,1722,3.74
2.440,1726,3.45
2.442,1731,3.35
2.444,1736,3.81
2.446,1741,4.03
2.448,1746,4.03
2.450,1751,4.49
2.452,1756,4.56
2.454,1761,4.95
2.456,1766,5.13
2.458,1771,4.81
2.460,1775,4.81
2.462,1779,5.20
2.464,1783,5.02
2.466,1787,5.17
2.468,1790,5.13
2.470,1793,5.49
2.472,1795,5.67
2.474,1797,5.45
2.476,1798,5.31
2.478,1799,6.31
2.480,1799,7.06
2.482,1799,7.34
2.484,1798,6.81
2.486,1797,6.92
2.488,1795,7.13
2.490,1793,6.06
2.492,1790,6.17
2.494,1787,6.52
2.496,1783,6.45
2.498,1779,6.35
2.500,1774,6.52
2.502,1770,6.10
2.504,1765,5.99
2.506,1760,6.27
2.508,1755,5.74
2.510,1749,5.81
2.512,1744,5.67
2.514,1739,5.42
2.516,1734,5.38
2.518,1729,5.42
2.520,1724,5.35
2.522,1720,4.99
2.524,1716,5.20
2.526,1712,4.99
2.528,1709,4.67
2.530,1706,4.60
2.532,1704,4.17
2.534,1702,4.42
2.536,1700,3.60
2.538,1700,3.38
2.540,1700,3.24
