time (s),input (us),force (lb)
8.378,1650,11.68
8.380,1850,7.97
8.382,1850,4.11
8.384,1850,0.40
8.386,1850,-2.88
8.388,1850,-4.45
8.390,1850,-2.88
8.392,1850,1.68
8.394,1850,4.83
8.396,1850,7.82
8.398,1650,8.25
8.400,1650,5.18
8.402,1650,2.47
8.404,1650,3.33
8.406,1650,3.65
8.408,1650,7.82
8.410,1650,11.71
8.412,1650,11.21
8.414,1650,10.43
8.416,1850,8.36
8.418,1850,3.50
8.420,1850,-0.89
8.422,1850,-1.21
8.424,1850,-2.78
8.426,1850,-2.21
8.428,1850,3.83
8.430,1850,4.97
8.432,1850,7.75
8.434,1650,9.57
8.436,1650,6.04
8.438,1650,3.93
8.440,1650,4.40
8.442,1650,3.75
8.444,1650,8.07
8.446,1650,11.46
8.448,1650,15.39
8.450,1850,15.21
8.452,1850,11.36
8.454,1850,5.68
8.456,1850,-0.92
8.458,1850,-4.06
8.460,1850,-6.31
8.462,1850,-3.63
8.464,1850,2.58
8.466,1850,6.43
8.468,1650,10.29
8.470,1650,11.04
8.472,1650,6.54
8.474,1650,5.11
8.476,1650,2.58
8.478,1650,1.54
8.480,1650,5.36
8.482,1650,8.18
8.484,1650,7.39
8.486,1850,8.18
8.488,1850,7.04
8.490,1850,3.29
8.492,1850,-0.35
8.494,1850,-0.31
8.496,1850,-1.06
8.498,1850,1.01
8.500,1850,6.15
8.502,1850,7.93
8.504,1650,10.61
8.506,1650,9.46
8.508,1650,5.36
8.510,1650,4.68
8.512,1650,3.18
8.514,1650,5.54
8.516,1650,8.75
8.518,1650,9.93
8.520,1650,11.78
8.522,1850,10.21
8.524,1850,8.04
8.526,1850,0.61
8.528,1850,-0.92
8.530,1850,-3.45
8.532,1850,-3.99
8.534,1850,1.51
8.536,1850,7.32
8.538,1850,8.97
8.540,1650,12.11
8.542,1650,9.50
8.544,1650,4.86
8.546,1650,3.47
8.548,1650,3.33
8.550,1650,5.18
8.552,1650,8.68
8.554,1650,12.00
8.556,1850,11.25
8.558,1850,8.75
8.560,1850,5.50
8.562,1850,0.26
8.564,1850,-2.21
8.566,1850,-1.88
8.568,1850,-0.74
8.570,1850,3.93
8.572,1850,7.57
8.574,1650,9.29
8.576,1650,10.18
8.578,1650,6.50
8.580,1650,4.79
8.582,1650,3.50
8.584,1650,4.11
8.586,1650,7.04
8.588,1650,9.61
8.590,1650,11.61
8.592,1850,10.29
8.594,1850,8.72
8.596,1850,4.04
8.598,1850,-0.71
8.600,1850,-2.28
8.602,1850,-3.85
8.604,1850,-0.28
8.606,1850,6.32
8.608,1850,9.32
8.610,1650,12.46
8.612,1650,10.39
8.614,1650,5.93
8.616,1650,4.79
8.618,1650,3.43
8.620,1650,5.50
8.622,1650,8.32
8.624,1650,9.68
8.626,1850,11.11
8.628,1850,7.93
8.630,1850,5.72
8.632,1850,1.26
8.634,1850,0.54
8.636,1850,-1.46
8.638,1850,-0.49
8.640,1850,3.04
8.642,1850,6.90
8.644,1650,8.43
8.646,1650,10.68
8.648,1650,7.04
8.650,1650,4.86
8.652,1650,3.72
8.654,1650,4.40
8.656,1650,5.97
8.658,1650,8.39
8.660,1650,11.96
8.662,1850,9.00
8.664,1850,8.04
8.666,1850,5.15
8.668,1850,0.01
8.670,1850,-1.35
8.672,1850,-1.53
8.674,1850,1.04
8.676,1850,3.36
8.678,1650,9.25
8.680,1650,10.68
8.682,1650,9.71
8.684,1650,7.64
8.686,1650,4.75
8.688,1650,1.90
8.690,1650,3.29
8.692,1650,3.68
8.694,1650,3.22
8.696,1850,4.29
8.698,1850,3.65
8.700,1850,3.01
8.702,1850,3.72
8.704,1850,3.25
8.706,1850,2.86
8.708,1850,3.83
8.710,1850,3.54
8.712,1850,5.97
8.714,1650,6.68
8.716,1650,9.29
8.718,1650,9.32
8.720,1650,6.79
8.722,1650,6.32
8.724,1650,6.07
8.726,1650,5.97
8.728,1650,6.50
8.730,1850,9.04
8.732,1850,6.47
8.734,1850,5.25
8.736,1850,5.43
8.738,1850,1.47
8.740,1850,-0.17
8.742,1850,1.26
8.744,1850,0.51
8.746,1850,2.86
8.748,1650,7.72
8.750,1650,7.79
8.752,1650,9.18
8.754,1650,7.22
8.756,1650,4.47
8.758,1650,3.83
8.760,1650,4.54
8.762,1650,3.75
8.764,1850,4.00
8.766,1850,4.68
8.768,1850,3.97
8.770,1850,3.15
8.772,1850,4.25
8.774,1850,2.97
8.776,1850,2.47
8.778,1850,3.68
8.780,1850,2.58
8.782,1650,3.93
8.784,1650,6.93
8.786,1650,7.79
8.788,1650,7.93
8.790,1650,7.82
8.792,1650,6.32
8.794,1650,5.54
8.796,1650,4.33
8.798,1850,2.51
8.800,1850,2.43
8.802,1850,2.15
8.804,1850,3.43
8.806,1850,6.25
8.808,1850,6.32
8.810,1850,5.47
8.812,1850,6.43
8.814,1850,5.86
8.816,1650,6.07
8.818,1650,8.89
8.820,1650,9.68
8.822,1650,9.64
8.824,1650,8.32
8.826,1650,7.18
8.828,1650,4.58
8.830,1650,2.83
8.832,1850,1.08
8.834,1850,-0.03
8.836,1850,0.08
8.838,1850,1.86
8.840,1850,5.11
8.842,1850,6.82
8.844,1850,6.11
8.846,1850,6.22
8.848,1850,4.97
8.850,1650,6.25
8.852,1650,8.29
8.854,1650,9.32
8.856,1650,9.79
8.858,1650,8.86
8.860,1650,7.32
8.862,1650,5.93
8.864,1650,5.82
8.866,1850,4.36
8.868,1850,2.76
8.870,1850,1.93
8.872,1850,1.68
8.874,1850,1.68
8.876,1850,3.83
8.878,1850,5.15
8.880,1850,5.29
8.882,1850,5.72
8.884,1650,7.86
8.886,1650,7.32
8.888,1650,7.82
8.890,1650,8.82
8.892,1650,7.00
8.894,1650,5.82
8.896,1650,5.50
8.898,1650,5.54
8.900,1850,5.72
8.902,1850,5.72
8.904,1850,5.22
8.906,1850,4.86
8.908,1850,4.08
8.910,1850,3.04
8.912,1850,1.97
8.914,1850,2.47
8.916,1850,3.83
8.918,1650,5.75
8.920,1650,9.14
8.922,1650,8.29
8.924,1650,6.75
8.926,1650,5.04
8.928,1650,2.29
8.930,1650,3.25
8.932,1650,1.04
8.934,1850,1.97
8.936,1850,2.90
8.938,1850,3.33
8.940,1850,5.72
8.942,1850,7.50
8.944,1850,6.90
8.946,1850,4.47
8.948,1850,3.33
8.950,1650,2.76
8.952,1650,3.86
8.954,1650,5.82
8.956,1650,9.54
8.958,1650,7.89
8.960,1650,5.93
8.962,1650,4.79
8.964,1650,3.68
8.966,1650,1.61
8.968,1850,1.47
8.970,1850,2.97
8.972,1850,2.86
8.974,1850,4.83
8.976,1850,6.50
8.978,1850,8.36
8.980,1850,7.18
8.982,1850,5.32
8.984,1650,7.75
8.986,1650,6.65
8.988,1650,7.97
8.990,1650,10.71
8.992,1650,10.43
8.994,1650,7.07
8.996,1650,5.57
8.998,1650,2.68
9.000,1850,0.19
9.002,1850,-0.53
9.004,1850,-0.74
9.006,1850,1.04
9.008,1850,4.61
9.010,1850,7.32
9.012,1850,9.07
9.014,1850,5.90
9.016,1850,5.50
9.018,1650,5.18
9.020,1650,5.40
9.022,1650,8.25
9.024,1650,10.82
9.026,1650,7.04
9.028,1650,5.68
9.030,1650,3.61
9.032,1650,-0.03
9.034,1850,-1.06
9.036,1850,-1.03
9.038,1850,-1.17
9.040,1850,-0.28
9.042,1850,3.97
9.044,1850,6.00
9.046,1850,10.75
9.048,1850,7.43
9.050,1650,6.61
9.052,1650,5.90
9.054,1650,4.33
9.056,1650,7.00
9.058,1650,9.79
9.060,1650,5.29
9.062,1650,5.90
9.064,1650,5.50
9.066,1650,1.93
9.068,1850,0.86
9.070,1850,0.44
9.072,1850,-0.03
9.074,1850,-0.10
9.076,1850,4.11
9.078,1850,7.79
9.080,1850,11.25
9.082,1850,9.00
9.084,1650,10.96
9.086,1650,7.57
9.088,1650,8.07
9.090,1650,11.36
9.092,1650,9.21
9.094,1650,6.15
9.096,1650,5.40
9.098,1650,0.69
9.100,1850,-0.96
9.102,1850,0.44
9.104,1850,-0.92
9.106,1850,1.90
9.108,1850,4.50
9.110,1850,3.29
9.112,1850,5.07
9.114,1850,12.32
9.116,1650,7.61
9.118,1650,4.93
9.120,1650,9.79
9.122,1650,11.57
9.124,1650,5.68
9.126,1650,8.22
9.128,1650,7.36
9.130,1650,1.90
9.132,1650,-2.35
9.134,1850,-2.53
9.136,1850,-3.03
9.138,1850,-2.60
9.140,1850,-0.21
9.142,1850,5.00
9.144,1850,7.07
9.146,1850,8.97
9.148,1850,10.57
9.150,1650,6.54
9.152,1650,6.86
9.154,1650,9.14
9.156,1650,7.47
9.158,1650,6.29
9.160,1650,6.61
9.162,1650,8.32
9.164,1650,1.04
9.166,1850,0.83
9.168,1850,0.33
9.170,1850,-2.46
9.172,1850,-1.42
9.174,1850,-0.17
9.176,1850,8.82
9.178,1850,7.50
9.180,1850,12.78
9.182,1650,10.11
9.184,1650,8.57
9.186,1650,8.07
9.188,1650,9.00
9.190,1650,8.93
9.192,1650,12.36
9.194,1650,5.61
9.196,1650,0.04
9.198,1850,-4.13
9.200,1850,-4.99
9.202,1850,-4.31
9.204,1850,-2.46
9.206,1850,-1.46
9.208,1850,-0.03
9.210,1850,0.51
9.212,1850,17.46
9.214,1850,13.93
9.216,1650,23.85
9.218,1650,18.71
9.220,1650,13.78
9.222,1650,9.04
9.224,1650,1.51
9.226,1650,1.58
9.228,1650,0.72
9.230,1650,-2.63
9.232,1850,-3.81
9.234,1850,-3.63
9.236,1850,-2.92
9.238,1850,-2.17
9.240,1850,2.11
9.242,1850,3.36
9.244,1850,8.39
9.246,1850,16.75
9.248,1650,11.86
9.250,1650,14.60
9.252,1650,14.32
9.254,1650,11.25
9.256,1650,8.07
9.258,1650,7.32
9.260,1650,1.51
9.262,1650,-3.74
9.264,1850,-5.27
9.266,1850,-6.81
9.268,1850,-5.06
9.270,1850,-4.10
9.272,1850,-3.35
9.274,1850,6.43
9.276,1850,9.18
9.278,1850,9.93
9.280,1650,20.81
9.282,1650,8.72
9.284,1650,7.64
9.286,1650,10.86
9.288,1650,4.08
9.290,1650,6.86
9.292,1650,9.25
9.294,1650,3.11
9.296,1850,0.44
9.298,1850,-3.45
9.300,1850,-3.74
9.302,1850,-2.67
9.304,1850,-2.96
9.306,1850,-1.60
9.308,1850,9.21
9.310,1850,13.07
9.312,1650,13.32
9.314,1650,16.67
9.316,1650,15.32
9.318,1650,6.50
9.320,1650,6.93
9.322,1650,7.47
9.324,1650,4.47
9.326,1650,0.97
9.328,1850,-3.67
9.330,1850,-5.20
9.332,1850,-4.31
9.334,1850,-3.92
9.336,1850,-0.96
9.338,1850,-0.03
9.340,1850,8.50
9.342,1850,14.64
9.344,1650,14.68
9.346,1650,23.49
9.348,1650,21.21
9.350,1650,10.79
9.352,1650,10.04
9.354,1650,4.33
9.356,1650,-2.49
9.358,1650,-1.49
9.360,1850,-0.60
9.362,1850,-3.99
9.364,1850,-4.42
9.366,1850,-3.49
9.368,1850,-4.24
9.370,1850,1.40
9.372,1850,7.72
9.374,1850,6.79
9.376,1650,17.78
9.378,1650,15.17
9.380,1650,13.93
9.382,1650,14.93
9.384,1650,8.86
9.386,1650,8.82
9.388,1650,7.50
9.390,1650,0.40
9.392,1850,-3.63
9.394,1850,-4.81
9.396,1850,-6.17
9.398,1850,-5.38
9.400,1850,-3.81
9.402,1850,-2.74
9.404,1850,7.86
9.406,1850,10.68
9.408,1650,11.36
9.410,1650,22.67
9.412,1650,23.45
9.414,1650,8.64
9.416,1650,12.11
9.418,1650,6.93
9.420,1650,-0.24
9.422,1650,-3.45
9.424,1850,-5.42
9.426,1850,-6.85
9.428,1850,-6.20
9.430,1850,-4.99
9.432,1850,-3.78
9.434,1850,-0.14
9.436,1850,8.22
9.438,1850,3.79
9.440,1650,8.93
9.442,1650,17.24
9.444,1650,9.68
9.446,1650,24.06
9.448,1650,8.57
9.450,1650,11.11
9.452,1650,8.68
9.454,1650,-0.17
9.456,1850,-3.95
9.458,1850,-4.45
9.460,1850,-6.17
9.462,1850,-5.27
9.464,1850,-3.74
9.466,1850,-3.85
9.468,1850,6.32
9.470,1850,7.93
9.472,1650,8.47
9.474,1650,17.10
9.476,1650,16.78
9.478,1650,24.03
9.480,1650,6.54
9.482,1650,12.50
9.484,1650,7.54
9.486,1650,-3.70
9.488,1850,-4.74
9.490,1850,-6.17
9.492,1850,-7.70
9.494,1850,-3.60
9.496,1850,-4.74
9.498,1850,-2.10
9.500,1850,-1.06
9.502,1850,10.07
9.504,1650,16.39
9.506,1650,21.38
9.508,1650,23.63
9.510,1650,23.85
9.512,1650,7.47
9.514,1650,4.33
9.516,1650,1.51
9.518,1650,-4.31
9.520,1850,-1.74
9.522,1850,-0.96
9.524,1850,-5.02
9.526,1850,-3.95
9.528,1850,-6.06
9.530,1850,-2.53
9.532,1850,3.72
9.534,1850,1.76
9.536,1650,12.68
9.538,1650,17.96
9.540,1650,23.88
9.542,1650,15.67
9.544,1650,15.67
9.546,1650,11.64
9.548,1650,0.83
9.550,1850,0.65
9.552,1850,-0.67
9.554,1850,-6.52
9.556,1850,-5.95
9.558,1850,-5.67
9.560,1850,-5.13
9.562,1850,-3.81
9.564,1850,-2.81
9.566,1650,7.54
9.568,1650,15.50
9.570,1650,19.39
9.572,1650,23.74
9.574,1650,18.96
9.576,1650,14.93
9.578,1650,4.61
9.580,1650,1.86
9.582,1850,-3.53
9.584,1850,-6.42
9.586,1850,-7.63
9.588,1850,-7.20
9.590,1850,-5.20
9.592,1850,-3.81
9.594,1850,-2.06
9.596,1850,5.40
9.598,1650,12.89
9.600,1650,14.68
9.602,1650,23.95
9.604,1650,23.99
9.606,1650,14.85
9.608,1650,15.71
9.610,1650,5.36
9.612,1650,-6.10
9.614,1850,-6.27
9.616,1850,-7.77
9.618,1850,-7.63
9.620,1850,-7.59
9.622,1850,-5.74
9.624,1850,-4.10
9.626,1850,-5.77
9.628,1850,3.29
9.630,1650,2.58
9.632,1650,12.39
9.634,1650,23.92
9.636,1650,23.63
9.638,1650,19.81
9.640,1650,19.53
9.642,1650,7.29
9.644,1850,2.76
9.646,1850,-0.74
9.648,1850,-6.52
9.650,1850,-7.24
9.652,1850,-7.74
9.654,1850,-6.35
9.656,1850,-5.92
9.658,1850,-2.35
9.660,1650,3.04
9.662,1650,9.18
9.664,1650,13.53
9.666,1650,23.06
9.668,1650,20.71
9.670,1650,21.38
9.672,1650,17.85
9.674,1650,10.39
9.676,1850,1.79
9.678,1850,-6.17
9.680,1850,-7.42
9.682,1850,-7.81
9.684,1850,-7.70
9.686,1850,-6.70
9.688,1850,-2.63
9.690,1850,0.61
9.692,1650,-1.78
9.694,1650,5.00
9.696,1650,23.95
9.698,1650,21.24
9.700,1650,21.78
9.702,1650,23.49
9.704,1650,21.60
9.706,1850,-2.10
9.708,1850,-1.53
9.710,1850,-7.77
9.712,1850,-7.77
9.714,1850,-7.88
9.716,1850,-7.67
9.718,1850,-7.74
9.720,1850,-5.88
9.722,1650,-0.96
9.724,1650,1.65
9.726,1650,12.46
9.728,1650,23.24
9.730,1650,23.56
9.732,1650,23.63
9.734,1650,22.99
9.736,1650,8.79
9.738,1850,-1.21
9.740,1850,-5.27
9.742,1850,-7.74
9.744,1850,-7.81
9.746,1850,-7.70
9.748,1850,-7.74
9.750,1850,-7.92
9.752,1650,-3.31
9.754,1650,3.93
9.756,1650,15.82
9.758,1650,19.49
9.760,1650,15.46
9.762,1650,19.24
9.764,1650,14.71
9.766,1650,8.54
9.768,1850,21.24
9.770,1850,0.26
9.772,1850,-1.85
9.774,1850,-4.92
9.776,1850,-7.70
9.778,1850,-7.77
9.780,1850,-7.70
9.782,1850,1.86
9.784,1650,-2.53
9.786,1650,1.01
9.788,1650,9.89
9.790,1650,21.56
9.792,1650,23.63
9.794,1650,22.06
9.796,1650,24.06
9.798,1850,11.78
9.800,1850,12.71
9.802,1850,1.22
9.804,1850,-4.42
9.806,1850,-6.38
9.808,1850,-7.31
9.810,1850,-7.34
9.812,1850,-3.35
9.814,1650,3.65
9.816,1650,7.75
9.818,1650,14.18
9.820,1650,14.50
9.822,1650,11.82
9.824,1650,17.17
9.826,1650,13.75
9.828,1650,6.72
9.830,1850,5.11
9.832,1850,8.68
9.834,1850,8.43
9.836,1850,1.22
9.838,1850,-4.88
9.840,1850,-6.95
9.842,1850,-6.85
9.844,1650,-2.63
9.846,1650,-1.31
9.848,1650,1.65
9.850,1650,17.92
9.852,1650,17.35
9.854,1650,13.89
9.856,1650,15.78
9.858,1650,12.50
9.860,1850,8.82
9.862,1850,6.72
9.864,1850,2.26
9.866,1850,0.90
9.868,1850,-7.24
9.870,1850,-3.92
9.872,1850,-4.49
9.874,1850,-1.46
9.876,1650,2.54
9.878,1650,2.18
9.880,1650,7.36
9.882,1650,13.75
9.884,1650,12.53
9.886,1650,20.71
9.888,1650,15.14
9.890,1850,16.71
9.892,1850,8.18
9.894,1850,-0.39
9.896,1850,-3.10
9.898,1850,-6.56
9.900,1850,-6.02
9.902,1850,-3.38
9.904,1850,-2.99
9.906,1650,-2.88
9.908,1650,2.65
9.910,1650,16.89
9.912,1650,9.50
9.914,1650,15.10
9.916,1650,23.31
9.918,1650,11.50
9.920,1850,13.03
9.922,1850,6.93
9.924,1850,2.04
9.926,1850,-0.56
9.928,1850,-7.56
9.930,1850,-6.38
9.932,1850,-4.74
9.934,1850,-3.81
9.936,1650,1.83
9.938,1650,4.93
9.940,1650,10.89
9.942,1650,15.75
9.944,1650,13.35
9.946,1650,10.39
9.948,1650,11.86
9.950,1850,7.72
9.952,1850,1.68
9.954,1850,-0.21
9.956,1850,7.07
9.958,1850,0.72
9.960,1850,-2.13
9.962,1850,-4.20
9.964,1850,-3.35
9.966,1650,-2.88
9.968,1650,0.40
9.970,1650,5.07
9.972,1650,16.42
9.974,1650,21.28
9.976,1650,14.21
9.978,1650,18.49
9.980,1850,10.46
9.982,1850,6.72
9.984,1850,6.61
9.986,1850,-5.77
9.988,1850,-7.02
9.990,1850,-6.67
9.992,1850,-5.81
9.994,1850,-4.31
9.996,1650,0.54
9.998,1650,5.65
10.000,1650,6.00
10.002,1650,14.00
10.004,1650,16.32
10.006,1650,14.18
10.008,1650,12.57
10.010,1850,10.57
10.012,1850,11.04
10.014,1850,5.15
10.016,1850,2.40
10.018,1850,-1.63
10.020,1850,-5.42
10.022,1850,-7.24
10.024,1850,-6.49
10.026,1650,-0.39
10.028,1650,-0.56
10.030,1650,5.50
10.032,1650,12.43
10.034,1650,13.75
10.036,1650,15.39
10.038,1650,14.93
10.040,1850,9.14
10.042,1850,12.07
10.044,1850,3.18
10.046,1850,-4.99
10.048,1850,3.50
10.050,1850,-4.10
10.052,1850,-7.09
10.054,1850,-0.92
10.056,1650,-0.56
10.058,1650,4.90
10.060,1650,7.75
10.062,1650,12.00
10.064,1650,17.74
10.066,1650,11.32
10.068,1650,12.57
10.070,1850,10.29
10.072,1850,4.36
10.074,1850,7.79
10.076,1850,1.08
10.078,1850,-1.85
10.080,1850,-3.35
10.082,1850,-6.99
10.084,1850,-6.88
10.086,1650,-4.31
10.088,1650,0.61
10.090,1650,7.47
10.092,1650,16.96
10.094,1650,17.14
10.096,1650,21.42
10.098,1650,20.24
10.100,1850,7.79
10.102,1850,1.90
10.104,1850,2.43
10.106,1850,0.65
10.108,1850,-3.60
10.110,1850,-5.74
10.112,1850,-2.06
10.114,1850,-5.13
10.116,1650,-1.78
10.118,1650,5.22
10.120,1650,11.75
10.122,1650,13.43
10.124,1650,11.64
10.126,1650,14.64
10.128,1650,14.78
10.130,1850,6.22
10.132,1850,4.79
10.134,1850,15.64
10.136,1850,2.26
10.138,1850,-4.56
10.140,1850,-5.20
10.142,1850,-6.67
10.144,1650,-6.63
10.146,1650,0.22
10.148,1650,2.47
10.150,1650,0.69
10.152,1650,17.82
10.154,1650,18.10
10.156,1650,21.88
10.158,1650,22.81
10.160,1850,13.96
10.162,1850,7.00
10.164,1850,3.47
10.166,1850,-4.60
10.168,1850,-6.63
10.170,1850,-4.17
10.172,1850,-7.70
10.174,1650,-6.92
10.176,1650,0.08
10.178,1650,6.61
10.180,1650,10.86
10.182,1650,15.42
10.184,1650,14.25
10.186,1650,13.89
10.188,1650,9.18
10.190,1850,8.36
10.192,1850,5.93
10.194,1850,4.50
10.196,1850,7.93
10.198,1850,0.40
10.200,1850,-4.56
10.202,1850,-2.28
10.204,1650,-5.88
10.206,1650,-0.81
10.208,1650,-0.56
10.210,1650,1.43
10.212,1650,12.78
10.214,1650,13.25
10.216,1650,20.49
10.218,1850,17.17
10.220,1850,11.57
10.222,1850,5.15
10.224,1850,-3.81
10.226,1850,-6.31
10.228,1850,-6.70
10.230,1850,-6.02
10.232,1850,2.01
10.234,1650,5.07
10.236,1650,9.61
10.238,1650,12.36
10.240,1650,16.00
10.242,1650,10.04
10.244,1650,12.71
10.246,1650,11.89
10.248,1850,11.53
10.250,1850,8.50
10.252,1850,11.04
10.254,1850,1.61
10.256,1850,-3.10
10.258,1850,-5.24
10.260,1850,-7.09
10.262,1650,-6.35
10.264,1650,0.83
10.266,1650,4.22
10.268,1650,5.93
10.270,1650,6.50
10.272,1650,21.13
10.274,1650,11.57
10.276,1650,24.03
10.278,1850,18.03
10.280,1850,2.08
10.282,1850,-3.56
10.284,1850,-5.63
10.286,1850,-7.20
10.288,1850,-4.38
10.290,1850,-1.31
10.292,1650,-1.63
10.294,1650,1.54
10.296,1650,5.36
10.298,1650,11.96
10.300,1650,17.49
10.302,1650,13.71
10.304,1650,12.32
10.306,1850,12.86
10.308,1850,11.57
10.310,1850,8.57
10.312,1850,2.43
10.314,1850,-3.95
10.316,1850,-6.67
10.318,1850,-7.74
10.320,1650,-7.63
10.322,1650,-1.10
10.324,1650,6.15
10.326,1650,2.79
10.328,1650,9.21
10.330,1650,15.07
10.332,1650,18.24
10.334,1650,19.24
10.336,1850,10.68
10.338,1850,6.18
10.340,1850,3.68
10.342,1850,-2.13
10.344,1850,-4.03
10.346,1850,-4.06
10.348,1850,2.47
10.350,1650,-1.63
10.352,1650,-1.60
10.354,1650,4.47
10.356,1650,8.29
10.358,1650,12.71
10.360,1650,18.10
10.362,1650,16.50
10.364,1850,16.39
10.366,1850,12.93
10.368,1850,3.97
10.370,1850,-1.63
10.372,1850,-4.20
10.374,1850,-6.99
10.376,1850,-6.70
10.378,1650,-3.81
10.380,1650,0.69
10.382,1650,2.40
10.384,1650,4.58
10.386,1650,10.89
10.388,1650,14.46
10.390,1650,13.07
10.392,1650,13.64
10.394,1850,8.54
10.396,1850,3.15
10.398,1850,-1.42
10.400,1850,-2.88
10.402,1850,-4.60
10.404,1850,-2.99
10.406,1850,-0.53
10.408,1650,-1.03
10.410,1650,0.58
10.412,1650,3.15
10.414,1650,3.93
10.416,1650,14.75
10.418,1650,15.21
10.420,1650,16.21
10.422,1850,16.00
10.424,1850,9.75
10.426,1850,1.04
10.428,1850,-0.89
10.430,1850,-5.45
10.432,1850,-4.99
10.434,1850,-4.13
10.436,1650,2.26
10.438,1650,3.25
10.440,1650,7.47
10.442,1650,9.79
10.444,1650,14.46
10.446,1650,12.11
10.448,1650,12.68
10.450,1850,10.50
10.452,1850,12.53
10.454,1850,6.04
10.456,1850,2.15
10.458,1850,1.68
10.460,1850,-2.46
10.462,1850,-6.17
10.464,1850,-2.60
10.466,1650,-3.13
10.468,1650,2.72
10.470,1650,7.14
10.472,1650,9.11
10.474,1650,16.14
10.476,1650,16.00
10.478,1650,10.79
10.480,1850,12.71
10.482,1850,9.11
10.484,1850,7.50
10.486,1850,2.86
10.488,1850,0.15
10.490,1850,-2.49
10.492,1850,-5.42
10.494,1650,-3.20
10.496,1650,-2.88
10.498,1650,3.65
10.500,1650,6.86
10.502,1650,11.64
10.504,1650,13.64
10.506,1650,13.71
10.508,1850,13.46
10.510,1850,11.39
10.512,1850,8.25
10.514,1850,3.58
10.516,1850,2.54
10.518,1850,-1.78
10.520,1850,-4.92
10.522,1650,1.40
10.524,1650,2.33
10.526,1650,5.68
10.528,1650,8.36
10.530,1650,11.64
10.532,1650,16.14
10.534,1650,10.79
10.536,1850,6.43
10.538,1850,7.43
10.540,1850,1.22
10.542,1850,-0.60
10.544,1850,-2.38
10.546,1850,-3.24
10.548,1850,0.33
10.550,1650,2.76
10.552,1650,2.47
10.554,1650,6.47
10.556,1650,6.90
10.558,1650,9.00
10.560,1650,14.85
10.562,1650,14.00
10.564,1650,13.89
10.566,1850,13.25
10.568,1850,4.11
10.570,1850,0.40
10.572,1850,-3.06
10.574,1850,-6.56
10.576,1850,-5.10
10.578,1850,-0.71
10.580,1650,0.79
10.582,1650,4.11
10.584,1650,6.25
10.586,1650,7.75
10.588,1650,7.32
10.590,1650,12.50
10.592,1650,12.53
10.594,1850,14.28
10.596,1850,11.39
10.598,1850,7.36
10.600,1850,2.15
10.602,1850,-3.31
10.604,1850,-3.10
10.606,1850,-4.53
10.608,1650,-5.70
10.610,1650,-3.99
10.612,1650,3.58
10.614,1650,6.00
10.616,1650,9.36
10.618,1650,16.42
10.620,1650,11.96
10.622,1850,8.79
10.624,1850,6.86
10.626,1850,2.15
10.628,1850,0.19
10.630,1850,-0.60
10.632,1850,-1.13
10.634,1850,0.97
10.636,1650,2.04
10.638,1650,0.29
10.640,1650,6.22
10.642,1650,10.25
10.644,1650,10.32
10.646,1650,18.67
10.648,1650,12.39
10.650,1850,13.64
10.652,1850,6.61
10.654,1850,-1.85
10.656,1850,-2.06
10.658,1850,-3.17
10.660,1850,-4.63
10.662,1850,1.04
10.664,1650,3.50
10.666,1650,1.04
10.668,1650,3.68
10.670,1650,6.04
10.672,1650,9.61
10.674,1650,11.68
10.676,1650,13.60
10.678,1850,14.21
10.680,1850,13.75
10.682,1850,10.50
10.684,1850,4.54
10.686,1850,2.58
10.688,1850,-4.42
10.690,1850,-4.53
10.692,1650,-3.74
10.694,1650,4.47
10.696,1650,5.75
10.698,1650,9.29
10.700,1650,13.93
10.702,1650,11.04
10.704,1650,11.21
10.706,1850,7.18
10.708,1850,4.54
10.710,1850,1.61
10.712,1850,-0.14
10.714,1850,-0.10
10.716,1850,2.15
10.718,1850,-0.64
10.720,1650,2.40
10.722,1650,2.86
10.724,1650,2.97
10.726,1650,4.68
10.728,1650,11.93
10.730,1650,13.78
10.732,1650,15.25
10.734,1850,15.32
10.736,1850,8.11
10.738,1850,2.26
10.740,1850,-0.42
10.742,1850,-4.03
10.744,1850,-3.49
10.746,1850,-4.17
10.748,1650,1.26
10.750,1650,0.22
10.752,1650,1.76
10.754,1650,8.75
10.756,1650,8.43
10.758,1650,7.54
10.760,1650,13.46
10.762,1850,9.71
10.764,1850,6.40
10.766,1850,4.97
10.768,1850,2.79
10.770,1850,-2.03
10.772,1850,-3.03
10.774,1850,-1.63
10.776,1650,1.04
10.778,1650,4.86
10.780,1650,10.11
10.782,1650,10.25
10.784,1650,14.85
10.786,1650,13.32
10.788,1650,8.68
10.790,1850,9.39
10.792,1850,5.40
10.794,1850,1.97
10.796,1850,-0.10
10.798,1850,0.22
10.800,1850,-4.95
10.802,1850,-1.35
10.804,1650,0.40
10.806,1650,0.51
10.808,1650,4.54
10.810,1650,7.57
10.812,1650,11.43
10.814,1650,13.03
10.816,1650,14.32
10.818,1850,14.93
10.820,1850,11.00
10.822,1850,6.36
10.824,1850,2.43
10.826,1850,-0.67
10.828,1850,-4.92
10.830,1850,-3.10
10.832,1650,-0.46
10.834,1650,1.76
10.836,1650,7.86
10.838,1650,11.46
10.840,1650,14.71
10.842,1650,13.21
10.844,1650,14.96
10.846,1850,8.50
10.848,1850,2.26
10.850,1850,3.08
10.852,1850,-1.06
10.854,1850,0.47
10.856,1850,-2.85
