time (s),input (us),force (lb)
0.848,1900,12.05
0.850,1900,8.44
0.852,1900,9.59
0.854,1900,11.16
0.856,1900,8.41
0.858,1900,10.59
0.860,1900,11.83
0.862,1900,8.87
0.864,1900,10.19
0.866,1900,12.01
0.868,1900,8.69
0.870,1900,9.05
0.872,1900,11.05
0.874,1900,8.37
0.876,1900,9.84
0.878,1900,12.16
0.880,1900,9.30
0.882,1900,10.12
0.884,1900,12.30
0.886,1900,9.02
0.888,1900,9.37
0.890,1900,11.55
0.892,1900,8.55
0.894,1900,9.80
0.896,1900,11.98
0.898,1900,9.12
0.900,1900,9.69
0.902,1900,12.33
0.904,1900,9.51
0.906,1900,9.51
0.908,1900,11.98
0.910,1900,8.84
0.912,1900,9.55
0.914,1900,12.33
0.916,1900,9.73
0.918,1900,9.94
0.920,1900,12.16
0.922,1900,9.59
0.924,1900,9.05
0.926,1900,11.55
0.928,1900,8.52
0.930,1900,8.80
0.932,1900,12.23
0.934,1900,10.05
0.936,1900,9.55
0.938,1900,12.12
0.940,1900,9.94
0.942,1900,9.05
0.944,1900,11.55
0.946,1900,9.12
0.948,1900,8.69
0.950,1900,12.12
0.952,1900,10.55
0.954,1900,9.98
0.956,1900,12.23
0.958,1900,10.05
0.960,1900,8.98
0.962,1900,11.58
0.964,1900,9.44
0.966,1900,8.80
0.968,1900,11.66
0.970,1900,10.76
0.972,1900,9.76
0.974,1900,11.98
0.976,1900,10.91
0.978,1900,8.55
0.980,1900,11.55
0.982,1900,9.80
0.984,1900,8.55
0.986,1900,11.98
0.988,1900,11.05
0.990,1900,9.94
0.992,1900,11.94
0.994,1900,10.91
0.996,1900,8.48
0.998,1900,10.91
1.000,1900,9.73
1.002,1900,8.30
1.004,1900,11.73
1.006,1900,11.48
1.008,1900,9.62
1.010,1900,12.16
1.012,1900,11.08
1.014,1900,8.19
1.016,1900,11.01
1.018,1900,10.26
1.020,1900,8.52
1.022,1900,11.23
1.024,1900,11.23
1.026,1900,9.41
1.028,1900,11.58
1.030,1900,11.55
1.032,1900,8.59
1.034,1900,11.01
1.036,1900,10.66
1.038,1900,8.12
1.040,1900,11.41
1.042,1900,11.23
1.044,1900,9.23
1.046,1900,11.51
1.048,1900,11.83
1.050,1900,8.59
1.052,1900,10.51
1.054,1900,10.69
1.056,1900,8.09
1.058,1900,10.69
1.060,1900,11.23
1.062,1900,9.09
1.064,1900,11.01
1.066,1900,11.87
1.068,1900,8.55
1.070,1900,9.87
1.072,1900,10.91
1.074,1900,8.19
1.076,1900,10.59
1.078,1900,11.83
1.080,1900,9.02
1.082,1900,10.16
1.084,1900,11.91
1.086,1900,8.80
1.088,1900,9.62
1.090,1900,11.48
1.092,1900,8.09
1.094,1900,10.16
1.096,1900,11.83
1.098,1900,8.94
1.100,1900,10.23
1.102,1900,12.05
1.104,1900,9.09
1.106,1900,9.62
1.108,1900,11.16
1.110,1900,7.91
1.112,1900,9.23
1.114,1900,12.08
1.116,1900,9.69
1.118,1900,10.19
1.120,1900,12.16
1.122,1900,9.55
1.124,1900,9.34
1.126,1900,11.23
1.128,1900,8.87
1.130,1900,9.59
1.132,1900,11.66
1.134,1900,9.66
1.136,1900,9.69
1.138,1900,11.73
1.140,1900,9.55
1.142,1900,9.44
1.144,1900,11.69
1.146,1900,8.94
1.148,1900,9.34
1.150,1900,12.19
1.152,1900,10.09
1.154,1900,9.62
1.156,1900,11.80
1.158,1900,9.69
1.160,1900,9.19
1.162,1900,11.76
1.164,1900,9.09
1.166,1900,8.73
1.168,1900,11.69
1.170,1900,10.16
1.172,1900,9.41
1.174,1900,11.83
1.176,1900,10.09
1.178,1900,8.98
1.180,1900,11.51
1.182,1900,9.48
1.184,1900,8.55
1.186,1900,12.08
1.188,1900,10.73
1.190,1900,10.05
1.192,1900,11.73
1.194,1900,9.87
1.196,1900,8.12
1.198,1900,10.98
1.200,1900,9.34
1.202,1900,8.84
1.204,1900,12.08
1.206,1900,11.55
1.208,1900,10.55
1.210,1900,12.08
1.212,1900,10.69
1.214,1900,8.59
1.216,1900,11.44
1.218,1900,9.84
1.220,1900,8.30
1.222,1900,11.37
1.224,1900,10.94
1.226,1900,9.69
1.228,1900,11.48
1.230,1900,10.51
1.232,1900,8.27
1.234,1900,10.91
1.236,1900,10.16
1.238,1900,8.37
1.240,1900,11.41
1.242,1900,11.16
1.244,1900,9.94
1.246,1900,11.87
1.248,1900,11.37
1.250,1900,8.59
1.252,1900,10.34
1.254,1900,10.01
1.256,1900,8.62
1.258,1900,11.33
1.260,1900,11.12
1.262,1900,9.62
1.264,1900,11.12
1.266,1900,11.55
1.268,1900,8.48
1.270,1900,10.34
1.272,1900,10.66
1.274,1900,8.69
1.276,1900,10.87
1.278,1900,11.16
1.280,1900,9.19
1.282,1900,10.51
1.284,1900,11.41
1.286,1900,8.73
1.288,1900,9.94
1.290,1900,11.12
1.292,1900,8.37
1.294,1900,10.44
1.296,1900,11.44
1.298,1900,9.30
1.300,1900,10.69
1.302,1900,12.48
1.304,1900,9.30
1.306,1900,9.98
1.308,1900,10.91
1.310,1900,8.19
1.312,1900,9.80
1.314,1900,11.44
1.316,1900,9.12
1.318,1900,10.01
1.320,1900,11.73
1.322,1900,8.69
1.324,1900,9.19
1.326,1900,11.01
1.328,1900,8.55
1.330,1900,9.94
1.332,1900,11.83
1.334,1900,9.80
1.336,1900,10.12
1.338,1900,11.87
1.340,1900,9.44
1.342,1900,9.37
1.344,1900,11.16
1.346,1900,8.52
1.348,1900,9.26
1.350,1900,11.51
1.352,1900,9.44
1.354,1900,9.55
1.356,1900,11.69
1.358,1900,10.23
1.360,1900,9.80
1.362,1900,11.30
1.364,1900,9.41
1.366,1900,9.34
1.368,1900,11.83
1.370,1900,10.19
1.372,1900,9.76
1.374,1900,11.66
1.376,1900,10.05
1.378,1900,9.02
1.380,1900,11.16
1.382,1900,9.02
1.384,1900,8.91
1.386,1900,11.83
1.388,1900,10.37
1.390,1900,9.76
1.392,1900,11.73
1.394,1900,10.34
1.396,1900,8.91
1.398,1900,11.33
1.400,1900,9.76
1.402,1900,8.91
1.404,1900,11.87
1.406,1900,10.87
1.408,1900,9.80
1.410,1900,11.69
1.412,1900,10.51
1.414,1900,8.59
1.416,1900,11.05
1.418,1900,9.41
1.420,1900,8.48
1.422,1900,11.69
1.424,1900,11.44
1.426,1900,10.16
1.428,1900,12.05
1.430,1900,10.94
1.432,1900,8.52
1.434,1900,11.12
1.436,1900,10.16
1.438,1900,8.44
1.440,1900,11.41
1.442,1900,11.16
1.444,1900,9.69
1.446,1900,11.41
1.448,1900,11.01
1.450,1900,8.77
1.452,1900,11.01
1.454,1900,10.55
1.456,1900,8.37
1.458,1900,10.94
1.460,1900,11.08
1.462,1900,9.59
1.464,1900,11.66
1.466,1900,11.51
1.468,1900,8.62
1.470,1900,10.94
1.472,1900,10.66
1.474,1900,8.34
1.476,1900,11.16
1.478,1900,11.62
1.480,1900,9.62
1.482,1900,11.19
1.484,1900,11.66
1.486,1900,8.27
1.488,1900,9.84
1.490,1900,10.44
1.492,1900,8.05
1.494,1900,10.62
1.496,1900,11.76
1.498,1900,9.37
1.500,1900,10.55
1.502,1900,11.83
1.504,1900,8.59
1.506,1900,9.98
1.508,1900,11.19
1.510,1900,8.30
1.512,1900,10.44
1.514,1900,11.62
1.516,1900,9.05
1.518,1900,10.26
1.520,1900,11.87
1.522,1900,8.91
1.524,1900,9.55
1.526,1900,11.19
1.528,1900,8.05
1.530,1900,9.48
1.532,1900,11.80
1.534,1900,9.12
1.536,1900,10.12
1.538,1900,11.94
1.540,1900,9.05
1.542,1900,9.23
1.544,1900,11.12
1.546,1900,8.66
1.548,1900,9.55
1.550,1900,12.30
1.552,1900,9.51
1.554,1900,9.66
1.556,1900,11.51
1.558,1900,8.80
1.560,1900,9.09
1.562,1900,11.08
1.564,1900,8.73
1.566,1900,9.34
1.568,1900,11.87
1.570,1900,9.91
1.572,1900,9.76
1.574,1900,11.94
1.576,1900,10.01
1.578,1900,9.23
1.580,1900,11.73
1.582,1900,9.26
1.584,1900,9.19
1.586,1900,11.91
1.588,1900,10.09
1.590,1900,9.30
1.592,1900,12.12
1.594,1900,10.12
1.596,1900,8.66
1.598,1900,11.62
1.600,1900,9.34
1.602,1900,8.66
1.604,1900,11.66
1.606,1900,10.44
1.608,1900,9.69
1.610,1900,12.08
1.612,1900,10.26
1.614,1900,8.52
1.616,1900,11.48
1.618,1900,9.87
1.620,1900,8.37
1.622,1900,11.98
1.624,1900,11.05
1.626,1900,9.80
1.628,1900,11.69
1.630,1900,10.34
1.632,1900,8.16
1.634,1900,11.16
1.636,1900,10.16
1.638,1900,8.94
1.640,1900,11.80
1.642,1900,11.16
1.644,1900,9.48
1.646,1900,11.98
1.648,1900,11.16
1.650,1900,8.41
1.652,1900,11.62
1.654,1900,10.44
1.656,1900,8.37
1.658,1900,11.51
1.660,1900,11.30
1.662,1900,9.59
1.664,1900,11.80
1.666,1900,11.19
1.668,1900,8.19
1.670,1900,10.62
1.672,1900,10.48
1.674,1900,8.27
1.676,1900,11.58
1.678,1900,11.37
1.680,1900,9.05
1.682,1900,11.44
1.684,1900,11.69
1.686,1900,8.37
1.688,1900,10.30
1.690,1900,10.76
1.692,1900,8.12
1.694,1900,10.62
1.696,1900,11.44
1.698,1900,9.19
1.700,1900,11.30
1.702,1900,12.05
1.704,1900,8.59
1.706,1900,10.26
1.708,1900,10.91
1.710,1900,8.19
1.712,1900,10.62
1.714,1900,11.73
1.716,1900,8.94
1.718,1900,10.55
1.720,1900,11.98
1.722,1900,8.37
1.724,1900,9.66
1.726,1900,11.44
1.728,1900,8.19
1.730,1900,9.76
1.732,1900,11.69
1.734,1600,8.87
1.736,1600,10.09
1.738,1600,11.98
1.740,1600,8.59
1.742,1600,9.55
1.744,1600,11.48
1.746,1600,7.87
1.748,1600,7.87
1.750,1600,7.66
1.752,1600,1.91
1.754,1600,-1.73
1.756,1600,-2.62
1.758,1600,-3.98
1.760,1600,-3.69
1.762,1600,0.52
1.764,1600,3.16
1.766,1600,4.13
1.768,1600,4.88
1.770,1600,3.13
1.772,1600,0.41
1.774,1600,-0.59
1.776,1600,-0.59
1.778,1600,-0.55
1.780,1600,1.52
1.782,1600,2.31
1.784,1600,2.98
1.786,1600,3.48
1.788,1600,2.91
1.790,1600,1.81
1.792,1600,2.59
1.794,1600,1.41
1.796,1600,1.06
1.798,1600,2.16
1.800,1600,1.91
1.802,1600,1.56
1.804,1600,1.56
1.806,1600,0.66
1.808,1600,-0.37
1.810,1600,-0.19
1.812,1600,0.45
1.814,1600,0.91
1.816,1600,1.41
1.818,1600,1.59
1.820,1600,1.98
1.822,1600,1.88
1.824,1600,2.06
1.826,1600,1.95
1.828,1600,2.16
1.830,1600,2.45
1.832,1600,1.98
1.834,1600,2.13
1.836,1600,1.66
1.838,1600,1.41
1.840,1600,0.91
1.842,1600,0.77
1.844,1600,0.02
1.846,1600,-0.05
1.848,1600,0.02
1.850,1600,0.41
1.852,1600,1.63
1.854,1600,1.66
1.856,1600,1.66
1.858,1600,1.63
1.860,1600,1.98
1.862,1600,2.41
1.864,1600,2.41
1.866,1600,1.91
1.868,1600,2.38
1.870,1600,1.45
1.872,1600,0.66
1.874,1600,0.63
1.876,1600,0.27
1.878,1600,0.41
1.880,1600,0.20
1.882,1600,0.16
1.884,1600,0.99
1.886,1600,0.99
1.888,1600,1.91
1.890,1600,2.34
1.892,1600,2.16
1.894,1600,1.95
1.896,1600,2.06
1.898,1600,1.91
1.900,1600,1.70
1.902,1600,1.88
1.904,1600,1.52
1.906,1600,1.16
1.908,1600,0.45
1.910,1600,0.56
1.912,1600,0.41
1.914,1600,0.31
1.916,1600,0.81
1.918,1600,1.27
1.920,1600,1.38
1.922,1600,2.13
1.924,1600,2.45
1.926,1600,1.98
1.928,1600,1.77
1.930,1600,1.63
1.932,1600,1.56
1.934,1600,1.31
1.936,1600,1.13
1.938,1600,1.20
1.940,1600,1.20
1.942,1600,0.95
1.944,1600,0.66
1.946,1600,0.74
1.948,1600,0.99
1.950,1600,1.63
1.952,1600,1.81
1.954,1600,1.88
1.956,1600,1.45
1.958,1600,1.52
1.960,1600,1.20
1.962,1600,1.23
1.964,1600,0.91
1.966,1600,0.95
1.968,1600,1.06
1.970,1600,1.23
1.972,1600,1.27
1.974,1600,0.99
1.976,1600,1.20
1.978,1600,0.95
1.980,1600,1.20
1.982,1600,1.16
1.984,1600,1.48
1.986,1600,1.91
1.988,1600,1.66
1.990,1600,1.56
1.992,1600,1.20
1.994,1600,0.95
1.996,1600,0.66
1.998,1600,0.49
2.000,1600,1.23
2.002,1600,1.38
2.004,1600,1.27
2.006,1600,0.74
2.008,1600,1.23
2.010,1600,1.13
2.012,1600,1.27
2.014,1600,1.81
2.016,1600,1.59
2.018,1600,1.66
2.020,1600,1.45
2.022,1600,1.48
2.024,1600,1.45
2.026,1600,1.13
2.028,1600,0.70
2.030,1600,0.74
2.032,1600,1.20
2.034,1600,1.48
2.036,1600,1.27
2.038,1600,1.20
2.040,1600,1.16
2.042,1600,1.31
2.044,1600,1.06
2.046,1600,1.38
2.048,1600,1.41
2.050,1600,1.91
2.052,1600,1.77
2.054,1600,1.52
2.056,1600,0.95
2.058,1600,0.74
2.060,1600,0.59
2.062,1600,0.99
2.064,1600,0.91
2.066,1600,1.02
2.068,1600,1.20
2.070,1600,1.66
2.072,1600,1.52
2.074,1600,1.13
2.076,1600,1.13
2.078,1600,1.34
2.080,1600,1.56
2.082,1600,1.56
2.084,1600,1.48
2.086,1600,1.59
2.088,1600,0.99
2.090,1600,1.02
2.092,1600,1.16
2.094,1600,0.91
2.096,1600,1.31
2.098,1600,1.84
2.100,1600,1.84
2.102,1600,1.16
2.104,1600,1.23
2.106,1600,1.27
2.108,1600,1.16
2.110,1600,1.16
2.112,1600,1.27
2.114,1600,1.59
2.116,1600,1.70
2.118,1600,1.52
2.120,1600,1.16
2.122,1600,0.84
2.124,1600,0.88
2.126,1600,1.06
2.128,1600,1.20
2.130,1600,1.20
2.132,1600,1.38
2.134,1600,1.38
2.136,1600,1.56
2.138,1600,1.13
2.140,1600,0.88
2.142,1600,1.13
2.144,1600,1.13
2.146,1600,1.20
2.148,1600,1.77
2.150,1600,1.45
2.152,1600,1.27
2.154,1600,0.91
2.156,1600,1.13
2.158,1600,1.45
2.160,1600,1.59
2.162,1600,1.23
2.164,1600,1.48
2.166,1600,1.56
2.168,1600,1.70
2.170,1600,1.31
2.172,1600,0.56
2.174,1600,0.99
2.176,1600,1.16
2.178,1600,1.09
2.180,1600,1.38
2.182,1600,1.48
2.184,1600,1.45
2.186,1600,1.09
2.188,1600,1.02
2.190,1600,1.27
2.192,1600,1.02
2.194,1600,1.45
2.196,1600,1.66
2.198,1600,1.66
2.200,1600,1.20
2.202,1600,1.13
2.204,1600,0.91
2.206,1600,1.16
2.208,1600,0.99
2.210,1600,1.13
2.212,1600,1.27
2.214,1600,1.38
2.216,1600,1.41
2.218,1600,1.23
2.220,1600,1.27
2.222,1600,1.31
2.224,1600,1.31
2.226,1600,1.20
2.228,1600,1.23
2.230,1600,1.41
2.232,1600,1.63
2.234,1600,1.23
2.236,1600,0.70
2.238,1600,0.63
2.240,1600,0.95
2.242,1600,1.20
2.244,1600,1.13
2.246,1600,1.45
2.248,1600,1.31
2.250,1600,1.59
2.252,1600,1.16
2.254,1600,0.95
2.256,1600,1.09
2.258,1600,1.34
2.260,1600,1.23
2.262,1600,1.63
2.264,1600,1.45
2.266,1600,1.31
2.268,1600,1.45
2.270,1600,1.06
2.272,1600,0.95
2.274,1600,1.06
2.276,1600,1.38
2.278,1600,1.16
2.280,1600,1.38
2.282,1600,1.23
2.284,1600,1.34
2.286,1600,1.38
2.288,1600,1.34
2.290,1600,1.09
2.292,1600,1.20
2.294,1600,1.38
2.296,1600,1.81
2.298,1600,1.45
2.300,1600,0.99
2.302,1600,1.06
2.304,1600,1.41
2.306,1600,1.13
2.308,1600,1.27
2.310,1600,1.34
2.312,1600,1.52
2.314,1600,1.34
2.316,1600,1.63
2.318,1600,1.56
2.320,1600,1.23
2.322,1600,1.09
2.324,1600,1.20
2.326,1600,1.20
2.328,1600,1.45
2.330,1600,1.70
2.332,1600,1.16
2.334,1600,1.09
2.336,1600,1.09
2.338,1600,0.81
2.340,1600,1.23
2.342,1600,1.34
2.344,1600,1.59
2.346,1600,1.52
2.348,1600,1.48
2.350,1600,1.27
2.352,1600,1.20
2.354,1600,1.34
2.356,1600,0.88
2.358,1600,1.13
2.360,1600,1.16
2.362,1600,1.09
2.364,1600,1.52
2.366,1600,1.31
2.368,1600,0.81
2.370,1600,1.06
2.372,1600,1.13
2.374,1600,1.34
2.376,1600,1.48
2.378,1600,1.70
2.380,1600,1.59
2.382,1600,1.27
2.384,1600,0.91
2.386,1600,1.09
2.388,1600,0.84
2.390,1600,1.31
2.392,1600,1.45
2.394,1600,1.59
2.396,1600,1.16
2.398,1600,1.45
2.400,1600,1.23
2.402,1600,1.16
2.404,1600,1.09
2.406,1600,1.02
2.408,1600,1.45
2.410,1600,1.77
2.412,1600,1.56
2.414,1600,1.27
2.416,1600,1.34
2.418,1600,1.48
2.420,1600,0.95
2.422,1600,0.99
2.424,1600,1.09
2.426,1600,1.73
2.428,1600,1.48
2.430,1600,1.34
2.432,1600,1.56
2.434,1600,1.13
2.436,1600,0.74
2.438,1600,0.91
2.440,1600,1.20
2.442,1600,1.34
2.444,1600,1.70
2.446,1600,1.27
2.448,1600,1.31
2.450,1900,1.23
2.452,1900,0.95
2.454,1900,0.99
2.456,1900,0.99
2.458,1900,1.34
2.460,1900,1.84
2.462,1900,1.70
2.464,1900,2.66
2.466,1900,3.88
2.468,1900,7.48
2.470,1900,11.05
2.472,1900,13.44
2.474,1900,14.98
2.476,1900,15.58
2.478,1900,14.90
2.480,1900,14.69
2.482,1900,13.62
2.484,1900,11.62
2.486,1900,9.26
2.488,1900,6.55
2.490,1900,4.41
2.492,1900,4.45
2.494,1900,6.41
2.496,1900,7.23
2.498,1900,9.02
2.500,1900,10.51
2.502,1900,9.84
2.504,1900,9.05
2.506,1900,10.19
2.508,1900,11.16
2.510,1900,12.23
2.512,1900,13.73
2.514,1900,12.05
2.516,1900,9.26
2.518,1900,10.30
2.520,1900,8.77
2.522,1900,6.73
2.524,1900,9.94
2.526,1900,10.19
2.528,1900,9.62
2.530,1900,11.44
2.532,1900,10.98
2.534,1900,8.69
2.536,1900,9.73
