time (s),input (us),force (lb)
0.000,1700,4.58
0.002,1800,4.36
0.004,1800,5.00
0.006,1800,5.04
0.008,1800,5.22
0.010,1800,5.29
0.012,1800,5.79
0.014,1800,5.65
0.016,1800,6.29
0.018,1800,6.86
0.020,1800,7.25
0.022,1800,7.32
0.024,1800,7.47
0.026,1800,6.68
0.028,1800,6.61
0.030,1800,6.22
0.032,1800,6.47
0.034,1800,6.65
0.036,1800,6.75
0.038,1800,6.75
0.040,1800,6.36
0.042,1800,6.11
0.044,1800,5.54
0.046,1800,5.72
0.048,1800,6.40
0.050,1800,6.68
0.052,1800,6.32
0.054,1800,6.57
0.056,1800,7.18
0.058,1800,6.65
0.060,1800,6.57
0.062,1800,6.50
0.064,1800,6.54
0.066,1800,6.65
0.068,1800,6.11
0.070,1800,6.22
0.072,1800,6.57
0.074,1800,6.57
0.076,1800,6.50
0.078,1800,6.65
0.080,1800,6.57
0.082,1800,6.32
0.084,1800,6.40
0.086,1800,6.61
0.088,1800,6.86
0.090,1800,6.36
0.092,1800,6.40
0.094,1800,6.22
0.096,1800,6.22
0.098,1800,6.54
0.100,1800,7.14
0.102,1800,6.86
0.104,1800,6.43
0.106,1800,6.29
0.108,1800,7.00
0.110,1800,7.18
0.112,1800,6.75
0.114,1800,6.57
0.116,1800,6.65
0.118,1800,6.15
0.120,1800,6.11
0.122,1800,6.54
0.124,1800,6.50
0.126,1800,6.29
0.128,1800,6.25
0.130,1800,6.57
0.132,1800,6.50
0.134,1800,6.54
0.136,1800,7.00
0.138,1800,7.18
0.140,1800,6.93
0.142,1800,6.47
0.144,1800,6.79
0.146,1800,6.97
0.148,1800,6.50
0.150,1800,5.79
0.152,1800,6.36
0.154,1800,6.43
0.156,1800,6.25
0.158,1800,6.72
0.160,1800,7.07
0.162,1800,6.29
0.164,1800,6.50
0.166,1800,6.22
0.168,1800,6.50
0.170,1800,6.65
0.172,1800,6.40
0.174,1800,6.86
0.176,1800,6.97
0.178,1800,6.54
0.180,1800,6.50
0.182,1800,6.90
0.184,1800,7.07
0.186,1800,6.72
0.188,1800,6.25
0.190,1800,6.11
0.192,1800,6.11
0.194,1800,5.93
0.196,1800,6.11
0.198,1800,6.50
0.200,1800,6.54
0.202,1800,6.82
0.204,1800,7.00
0.206,1800,7.07
0.208,1800,7.11
0.210,1800,7.00
0.212,1800,6.86
0.214,1800,6.86
0.216,1800,6.11
0.218,1800,6.50
0.220,1800,6.43
0.222,1800,5.82
0.224,1800,6.43
0.226,1800,6.57
0.228,1800,6.93
0.230,1800,7.04
0.232,1800,7.07
0.234,1800,6.97
0.236,1800,6.93
0.238,1800,6.47
0.240,1800,6.68
0.242,1800,6.82
0.244,1800,6.22
0.246,1800,6.65
0.248,1800,6.79
0.250,1800,6.25
0.252,1800,6.54
0.254,1800,6.47
0.256,1800,6.75
0.258,1800,6.86
0.260,1800,6.93
0.262,1800,6.82
0.264,1800,6.90
0.266,1800,6.36
0.268,1800,6.86
0.270,1800,6.68
0.272,1800,6.25
0.274,1800,6.32
0.276,1800,6.40
0.278,1800,6.50
0.280,1800,6.65
0.282,1800,6.65
0.284,1800,6.65
0.286,1800,7.32
0.288,1800,6.22
0.290,1800,6.47
0.292,1800,6.90
0.294,1800,6.75
0.296,1800,6.72
0.298,1800,6.90
0.300,1800,6.65
0.302,1800,6.90
0.304,1800,6.43
0.306,1800,6.47
0.308,1800,6.40
0.310,1800,6.07
0.312,1800,6.47
0.314,1800,7.04
0.316,1800,6.54
0.318,1800,6.86
0.320,1800,6.43
0.322,1800,6.93
0.324,1800,6.82
0.326,1800,6.79
0.328,1800,6.65
0.330,1800,6.50
0.332,1800,6.18
0.334,1800,6.32
0.336,1800,6.68
0.338,1800,6.29
0.340,1800,6.65
0.342,1800,6.61
0.344,1800,6.54
0.346,1800,6.57
0.348,1800,6.15
0.350,1800,6.36
0.352,1800,7.04
0.354,1800,7.14
0.356,1800,6.75
0.358,1800,6.93
0.360,1800,6.61
0.362,1800,6.82
0.364,1800,6.57
0.366,1800,6.22
0.368,1800,6.11
0.370,1800,6.07
0.372,1800,5.97
0.374,1800,6.65
0.376,1800,6.50
0.378,1800,6.47
0.380,1800,6.90
0.382,1800,6.86
0.384,1800,6.68
0.386,1800,6.86
0.388,1800,6.79
0.390,1800,7.47
0.392,1800,6.40
0.394,1800,6.40
0.396,1800,6.68
0.398,1800,6.47
0.400,1800,6.22
0.402,1800,6.65
0.404,1800,6.50
0.406,1800,6.47
0.408,1800,6.25
0.410,1800,6.68
0.412,1800,6.86
0.414,1800,6.61
0.416,1800,6.25
0.418,1800,6.82
0.420,1800,6.86
0.422,1800,6.57
0.424,1800,6.65
0.426,1800,6.72
0.428,1800,6.54
0.430,1800,6.40
0.432,1800,6.57
0.434,1800,6.57
0.436,1800,6.47
0.438,1800,6.07
0.440,1800,6.29
0.442,1800,6.72
0.444,1800,6.22
0.446,1800,6.65
0.448,1800,7.11
0.450,1800,7.04
0.452,1800,6.90
0.454,1800,6.65
0.456,1800,6.40
0.458,1800,6.32
0.460,1800,5.93
0.462,1800,6.00
0.464,1800,6.65
0.466,1800,6.65
0.468,1800,6.68
0.470,1800,7.00
0.472,1800,6.86
0.474,1800,6.97
0.476,1800,6.93
0.478,1800,6.93
0.480,1800,6.75
0.482,1800,6.25
0.484,1800,6.50
0.486,1800,6.61
0.488,1800,6.43
0.490,1800,6.18
0.492,1800,6.57
0.494,1800,6.82
0.496,1800,6.68
0.498,1800,6.25
0.500,1800,6.75
0.502,1800,6.82
0.504,1800,5.90
0.506,1800,6.40
0.508,1800,6.79
0.510,1800,6.65
0.512,1800,6.97
0.514,1800,7.11
0.516,1800,6.18
0.518,1800,6.61
0.520,1800,6.68
0.522,1800,6.82
0.524,1800,6.82
0.526,1800,6.75
0.528,1800,6.57
0.530,1800,6.57
0.532,1800,6.15
0.534,1800,6.54
0.536,1800,6.75
0.538,1800,6.57
0.540,1800,6.61
0.542,1800,6.68
0.544,1800,6.54
0.546,1800,6.40
0.548,1800,6.47
0.550,1800,6.54
0.552,1800,6.57
0.554,1800,6.32
0.556,1800,6.47
0.558,1800,6.43
0.560,1800,6.43
0.562,1800,6.72
0.564,1800,6.68
0.566,1800,6.75
0.568,1800,6.40
0.570,1800,6.40
0.572,1800,6.75
0.574,1800,6.72
0.576,1800,6.36
0.578,1800,6.47
0.580,1800,7.07
0.582,1800,7.11
0.584,1800,7.18
0.586,1800,6.50
0.588,1800,6.36
0.590,1800,6.36
0.592,1800,6.65
0.594,1800,6.43
0.596,1800,6.79
0.598,1800,6.47
0.600,1800,6.36
0.602,1800,6.43
0.604,1800,6.61
0.606,1800,7.22
0.608,1800,6.79
0.610,1800,6.90
0.612,1800,6.75
0.614,1800,6.75
0.616,1800,6.75
0.618,1800,6.86
0.620,1800,6.22
0.622,1800,6.29
0.624,1800,6.50
0.626,1800,6.29
0.628,1800,6.50
0.630,1800,6.57
0.632,1800,6.72
0.634,1800,6.82
0.636,1800,6.72
0.638,1800,6.50
0.640,1800,6.86
0.642,1800,6.54
0.644,1800,6.65
0.646,1800,6.82
0.648,1800,6.79
0.650,1800,6.57
0.652,1800,6.32
0.654,1800,6.54
0.656,1800,6.40
0.658,1800,6.47
0.660,1800,6.57
0.662,1800,6.68
0.664,1800,6.65
0.666,1800,6.75
0.668,1800,6.61
0.670,1800,6.29
0.672,1800,6.47
0.674,1800,6.54
0.676,1800,6.65
0.678,1800,7.11
0.680,1800,6.57
0.682,1800,6.32
0.684,1800,6.57
0.686,1800,6.25
0.688,1800,6.32
0.690,1800,6.54
0.692,1800,6.50
0.694,1800,6.75
0.696,1800,7.11
0.698,1800,6.79
0.700,1800,6.93
0.702,1800,6.54
0.704,1800,6.65
0.706,1800,6.72
0.708,1800,6.57
0.710,1800,6.29
0.712,1800,7.04
0.714,1800,6.32
0.716,1800,6.57
0.718,1800,6.68
0.720,1800,6.68
0.722,1800,6.65
0.724,1800,6.72
0.726,1800,6.43
0.728,1800,6.93
0.730,1800,6.54
0.732,1800,6.65
0.734,1800,6.61
0.736,1800,6.47
0.738,1800,6.82
0.740,1800,6.82
0.742,1800,7.22
0.744,1800,6.72
0.746,1800,6.72
0.748,1800,6.50
0.750,1800,6.97
0.752,1800,6.47
0.754,1800,7.04
0.756,1800,6.86
0.758,1800,6.61
0.760,1800,6.90
0.762,1800,6.75
0.764,1800,7.14
0.766,1800,6.43
0.768,1800,6.40
0.770,1800,6.43
0.772,1800,6.40
0.774,1800,6.32
0.776,1800,6.50
0.778,1800,6.43
0.780,1800,6.47
0.782,1800,6.36
0.784,1800,6.72
0.786,1800,6.93
0.788,1800,7.04
0.790,1800,6.61
0.792,1800,6.50
0.794,1800,6.90
0.796,1800,6.72
0.798,1800,6.25
0.800,1800,6.50
0.802,1800,6.43
0.804,1800,6.61
0.806,1800,6.25
0.808,1800,6.57
0.810,1800,6.54
0.812,1800,6.43
0.814,1800,6.47
0.816,1800,7.14
0.818,1800,7.18
0.820,1800,6.72
0.822,1800,6.82
0.824,1800,6.36
0.826,1800,6.18
0.828,1800,6.40
0.830,1800,6.93
0.832,1800,6.97
0.834,1800,6.57
0.836,1800,6.18
0.838,1800,6.72
0.840,1800,6.93
0.842,1800,6.72
0.844,1800,7.07
0.846,1800,6.72
0.848,1800,6.75
0.850,1800,6.50
0.852,1800,6.86
0.854,1800,6.86
0.856,1800,6.75
0.858,1800,6.43
0.860,1800,6.72
0.862,1800,6.61
0.864,1800,6.15
0.866,1800,6.75
0.868,1800,7.18
0.870,1800,6.82
0.872,1800,6.75
0.874,1800,7.25
0.876,1800,6.90
0.878,1800,6.93
0.880,1800,6.54
0.882,1800,6.50
0.884,1800,6.47
0.886,1800,6.32
0.888,1800,6.29
0.890,1800,6.54
0.892,1800,6.68
0.894,1800,6.57
0.896,1800,7.07
0.898,1800,6.75
0.900,1800,6.54
0.902,1800,6.22
0.904,1800,6.57
0.906,1800,6.90
0.908,1800,6.72
0.910,1800,6.97
0.912,1800,6.65
0.914,1800,6.57
0.916,1800,6.75
0.918,1800,6.36
0.920,1800,6.82
0.922,1800,6.68
0.924,1800,6.15
0.926,1800,6.75
0.928,1800,6.75
0.930,1800,6.40
0.932,1800,6.82
0.934,1800,6.68
0.936,1800,6.75
0.938,1800,6.93
0.940,1800,6.50
0.942,1800,7.07
0.944,1800,6.65
0.946,1800,6.40
0.948,1800,6.72
0.950,1800,6.47
0.952,1800,6.43
0.954,1800,6.40
0.956,1800,6.47
0.958,1800,6.47
0.960,1800,6.68
0.962,1800,7.04
0.964,1800,6.93
0.966,1800,6.40
0.968,1800,6.57
0.970,1800,6.97
0.972,1800,7.11
0.974,1800,6.57
0.976,1800,6.61
0.978,1800,6.97
0.980,1800,6.97
0.982,1800,6.97
0.984,1800,6.90
0.986,1800,6.72
0.988,1800,6.57
0.990,1800,6.29
0.992,1800,6.40
0.994,1800,6.36
0.996,1800,6.22
0.998,1800,6.57
1.000,1800,7.22
1.002,1800,6.86
1.004,1800,6.75
1.006,1800,6.72
1.008,1800,6.75
1.010,1800,6.65
1.012,1800,6.57
1.014,1800,6.72
1.016,1800,6.57
1.018,1800,6.04
1.020,1800,6.11
1.022,1800,6.86
1.024,1800,6.50
1.026,1800,6.93
1.028,1800,6.86
1.030,1800,6.75
1.032,1800,7.04
1.034,1800,6.57
1.036,1800,6.93
1.038,1800,7.00
1.040,1800,6.07
1.042,1800,6.11
1.044,1800,6.50
1.046,1800,6.79
1.048,1800,7.07
1.050,1800,6.57
1.052,1800,6.29
1.054,1800,6.93
1.056,1800,6.61
1.058,1800,6.61
1.060,1800,6.61
1.062,1800,6.32
1.064,1800,6.47
1.066,1800,6.61
1.068,1800,6.40
1.070,1800,6.61
1.072,1800,6.68
1.074,1800,6.61
1.076,1800,6.68
1.078,1800,6.50
1.080,1800,6.50
1.082,1800,6.90
1.084,1800,6.57
1.086,1800,6.57
1.088,1800,6.36
1.090,1800,6.36
1.092,1800,7.25
1.094,1800,6.75
1.096,1800,6.54
1.098,1800,6.86
1.100,1800,6.57
1.102,1800,6.90
1.104,1800,6.97
1.106,1800,6.61
1.108,1800,6.61
1.110,1800,6.54
1.112,1800,6.54
1.114,1800,6.22
1.116,1800,6.57
1.118,1800,6.79
1.120,1800,6.40
1.122,1800,6.40
1.124,1800,6.43
1.126,1800,6.54
1.128,1800,6.65
1.130,1800,6.57
1.132,1800,6.82
1.134,1800,6.50
1.136,1800,6.65
1.138,1800,6.57
1.140,1800,7.36
1.142,1800,6.61
1.144,1800,6.47
1.146,1800,6.22
1.148,1800,6.07
1.150,1800,6.61
1.152,1800,6.68
1.154,1800,6.68
1.156,1800,6.65
1.158,1800,6.32
1.160,1800,6.50
1.162,1800,6.86
1.164,1800,6.57
1.166,1800,6.57
1.168,1800,6.61
1.170,1800,6.90
1.172,1800,6.47
1.174,1800,6.65
1.176,1800,7.07
1.178,1800,6.65
1.180,1800,6.47
1.182,1800,6.29
1.184,1800,6.75
1.186,1800,6.29
1.188,1800,6.61
1.190,1800,6.32
1.192,1800,7.04
1.194,1800,6.86
1.196,1800,6.86
1.198,1800,6.79
1.200,1800,6.36
1.202,1800,6.57
1.204,1800,7.00
1.206,1800,7.14
1.208,1800,6.68
1.210,1800,6.72
1.212,1800,5.68
1.214,1800,6.90
1.216,1800,6.54
1.218,1800,6.40
1.220,1800,6.86
1.222,1800,6.65
1.224,1800,6.68
1.226,1800,6.65
1.228,1800,6.65
1.230,1800,6.75
1.232,1800,6.61
1.234,1800,6.86
1.236,1800,6.68
1.238,1800,6.86
1.240,1800,6.47
1.242,1800,6.57
1.244,1800,6.50
1.246,1800,6.61
1.248,1800,6.57
1.250,1800,7.25
1.252,1800,6.57
1.254,1800,6.65
1.256,1800,6.36
1.258,1800,6.79
1.260,1800,6.82
1.262,1800,6.47
1.264,1800,6.90
1.266,1800,7.07
1.268,1800,6.32
1.270,1800,6.61
1.272,1800,6.72
1.274,1800,6.68
1.276,1800,6.75
1.278,1800,6.57
1.280,1800,6.43
1.282,1800,6.50
1.284,1800,6.43
1.286,1800,6.36
1.288,1800,6.72
1.290,1800,6.86
1.292,1800,6.79
1.294,1800,7.14
1.296,1800,6.93
1.298,1800,6.68
1.300,1800,6.36
1.302,1800,6.32
1.304,1800,6.29
1.306,1800,6.15
1.308,1800,6.40
1.310,1800,6.47
1.312,1800,6.57
1.314,1800,6.82
1.316,1800,6.72
1.318,1800,6.57
1.320,1800,7.00
1.322,1800,6.57
1.324,1800,6.82
1.326,1800,6.82
1.328,1800,6.43
1.330,1800,6.47
1.332,1800,6.65
1.334,1800,6.32
1.336,1800,6.61
1.338,1800,6.79
1.340,1800,6.54
1.342,1800,7.14
1.344,1800,6.54
1.346,1800,6.61
1.348,1800,6.97
1.350,1800,6.68
1.352,1800,6.72
1.354,1800,6.40
1.356,1800,6.50
1.358,1800,6.15
1.360,1800,6.68
1.362,1800,6.86
1.364,1800,6.54
1.366,1800,6.36
1.368,1800,6.82
1.370,1800,6.72
1.372,1800,6.40
1.374,1800,6.29
1.376,1800,6.50
1.378,1800,6.54
1.380,1800,6.68
1.382,1800,6.79
1.384,1800,6.50
1.386,1800,7.00
1.388,1800,6.93
1.390,1800,7.07
1.392,1800,6.79
1.394,1800,6.07
1.396,1800,6.29
1.398,1800,6.11
1.400,1800,6.25
1.402,1800,6.75
1.404,1800,6.79
1.406,1800,6.54
1.408,1800,7.14
1.410,1800,6.32
1.412,1800,6.65
1.414,1800,7.04
1.416,1800,6.68
1.418,1800,6.79
1.420,1800,6.36
1.422,1800,6.22
1.424,1800,6.65
1.426,1800,6.82
1.428,1800,6.61
1.430,1800,6.86
1.432,1800,6.40
1.434,1800,6.82
1.436,1800,6.93
1.438,1800,6.47
1.440,1800,6.82
1.442,1800,7.00
1.444,1800,6.54
1.446,1800,6.50
1.448,1800,6.36
1.450,1800,6.18
1.452,1800,6.50
1.454,1800,6.54
1.456,1800,6.82
1.458,1800,6.93
1.460,1800,6.47
1.462,1800,6.61
1.464,1800,6.65
1.466,1800,6.54
1.468,1800,6.90
1.470,1800,6.61
1.472,1800,6.79
1.474,1800,6.50
1.476,1800,6.18
1.478,1800,6.47
1.480,1800,6.82
1.482,1800,6.29
1.484,1800,6.79
1.486,1800,6.54
1.488,1800,6.50
1.490,1800,6.50
1.492,1800,6.68
1.494,1800,6.68
1.496,1800,6.61
1.498,1800,6.50
1.500,1800,6.68
1.502,1800,6.79
1.504,1800,6.61
1.506,1800,6.57
1.508,1800,6.93
1.510,1800,6.90
1.512,1800,6.47
1.514,1800,6.25
1.516,1800,6.43
1.518,1800,6.25
1.520,1800,6.47
1.522,1800,6.22
1.524,1800,6.43
1.526,1800,6.50
1.528,1800,6.68
1.530,1800,7.11
1.532,1800,6.68
1.534,1800,6.54
1.536,1800,6.93
1.538,1800,7.00
1.540,1800,6.93
1.542,1800,6.47
1.544,1800,6.40
1.546,1800,6.82
1.548,1800,6.22
1.550,1800,6.43
1.552,1800,6.86
1.554,1800,6.40
1.556,1800,6.79
1.558,1800,6.61
1.560,1800,6.61
1.562,1800,6.72
1.564,1800,6.57
1.566,1800,6.25
1.568,1800,6.93
1.570,1800,6.22
1.572,1800,6.11
1.574,1800,6.40
1.576,1800,6.50
1.578,1800,6.43
1.580,1800,7.00
1.582,1800,6.97
1.584,1800,7.39
1.586,1800,6.36
1.588,1800,6.25
1.590,1800,6.86
1.592,1800,6.75
1.594,1800,6.50
1.596,1800,6.82
1.598,1800,6.93
1.600,1800,6.54
1.602,1800,6.22
1.604,1800,6.43
1.606,1800,6.61
1.608,1800,6.72
1.610,1800,6.07
1.612,1800,6.82
1.614,1800,7.11
1.616,1800,6.75
1.618,1800,6.57
1.620,1800,6.86
1.622,1800,6.25
1.624,1800,6.04
1.626,1800,6.50
1.628,1800,6.82
1.630,1800,6.50
1.632,1800,6.11
1.634,1800,6.47
1.636,1800,6.82
1.638,1800,6.57
1.640,1800,6.57
1.642,1800,6.75
1.644,1800,6.86
1.646,1800,6.93
1.648,1800,6.82
1.650,1800,6.72
1.652,1800,6.82
1.654,1800,5.68
1.656,1800,6.43
1.658,1800,6.97
1.660,1800,6.65
1.662,1800,6.75
1.664,1800,6.75
1.666,1800,6.57
1.668,1800,6.07
1.670,1800,6.50
1.672,1800,6.57
1.674,1800,6.86
1.676,1800,6.29
1.678,1800,6.68
1.680,1800,6.86
1.682,1800,6.57
1.684,1800,6.93
1.686,1800,7.04
1.688,1800,6.54
1.690,1800,6.72
1.692,1800,6.43
1.694,1800,6.90
1.696,1800,6.29
1.698,1800,6.50
1.700,1800,6.72
1.702,1800,6.54
1.704,1800,6.43
1.706,1800,6.36
1.708,1800,6.68
1.710,1800,6.50
1.712,1800,6.79
1.714,1800,7.25
1.716,1800,7.00
1.718,1800,6.90
1.720,1800,6.22
1.722,1800,6.32
1.724,1800,6.97
1.726,1800,6.50
1.728,1800,6.97
1.730,1800,6.61
1.732,1800,6.50
1.734,1700,6.86
1.736,1700,6.82
1.738,1700,6.50
1.740,1700,6.82
1.742,1700,6.65
1.744,1700,7.04
1.746,1700,6.72
1.748,1700,6.11
1.750,1700,5.25
1.752,1700,4.25
1.754,1700,2.93
1.756,1700,1.93
1.758,1700,1.22
1.760,1700,1.76
1.762,1700,2.65
1.764,1700,3.18
1.766,1700,4.11
1.768,1700,4.08
1.770,1700,4.11
1.772,1700,4.15
1.774,1700,4.50
1.776,1700,4.61
1.778,1700,4.36
1.780,1700,4.04
1.782,1700,4.43
1.784,1700,3.72
1.786,1700,3.68
1.788,1700,3.43
1.790,1700,3.29
1.792,1700,3.54
1.794,1700,3.40
1.796,1700,4.00
1.798,1700,4.00
1.800,1700,3.61
1.802,1700,3.54
1.804,1700,3.50
1.806,1700,3.50
1.808,1700,3.47
1.810,1700,3.40
1.812,1700,3.86
1.814,1700,3.90
1.816,1700,3.75
1.818,1700,3.68
1.820,1700,4.08
1.822,1700,4.18
1.824,1700,3.90
1.826,1700,3.86
1.828,1700,3.97
1.830,1700,3.75
1.832,1700,3.29
1.834,1700,3.54
1.836,1700,3.47
1.838,1700,3.25
1.840,1700,3.54
1.842,1700,3.72
1.844,1700,3.33
1.846,1700,3.08
1.848,1700,3.47
1.850,1700,3.65
1.852,1700,3.79
1.854,1700,3.65
1.856,1700,3.86
1.858,1700,3.61
1.860,1700,3.65
1.862,1700,4.08
1.864,1700,4.00
1.866,1700,4.29
1.868,1700,4.11
1.870,1700,4.22
1.872,1700,3.83
1.874,1700,3.29
1.876,1700,2.90
1.878,1700,2.93
1.880,1700,3.11
1.882,1700,3.08
1.884,1700,3.18
1.886,1700,3.33
1.888,1700,3.58
1.890,1700,3.93
1.892,1700,4.00
1.894,1700,4.40
1.896,1700,4.43
1.898,1700,4.61
1.900,1700,4.47
1.902,1700,3.75
1.904,1700,3.22
1.906,1700,3.40
1.908,1700,2.86
1.910,1700,3.04
1.912,1700,3.04
1.914,1700,3.22
1.916,1700,3.11
1.918,1700,3.04
1.920,1700,3.36
1.922,1700,3.61
1.924,1700,4.04
1.926,1700,4.40
1.928,1700,4.36
1.930,1700,4.18
1.932,1700,3.79
1.934,1700,3.65
1.936,1700,3.68
1.938,1700,3.75
1.940,1700,3.18
1.942,1700,3.22
1.944,1700,3.25
1.946,1700,3.40
1.948,1700,3.25
1.950,1700,3.04
1.952,1700,3.61
1.954,1700,3.54
1.956,1700,3.61
1.958,1700,4.36
1.960,1700,4.04
1.962,1700,3.75
1.964,1700,3.47
1.966,1700,3.68
1.968,1700,3.50
1.970,1700,3.72
1.972,1700,3.97
1.974,1700,4.18
1.976,1700,3.40
1.978,1700,3.11
1.980,1700,3.01
1.982,1700,3.54
1.984,1700,3.68
1.986,1700,3.68
1.988,1700,3.86
1.990,1700,4.04
1.992,1700,3.75
1.994,1700,3.90
1.996,1700,3.61
1.998,1700,3.79
2.000,1700,3.61
2.002,1700,3.47
2.004,1700,3.68
2.006,1700,3.75
2.008,1700,3.47
2.010,1700,3.11
2.012,1700,2.72
2.014,1700,3.50
2.016,1700,3.47
2.018,1700,3.90
2.020,1700,4.18
2.022,1700,3.93
2.024,1700,3.72
2.026,1700,3.61
2.028,1700,3.58
2.030,1700,3.65
2.032,1700,3.47
2.034,1700,3.47
2.036,1700,3.61
2.038,1700,3.65
2.040,1700,3.29
2.042,1700,3.47
2.044,1700,3.75
2.046,1700,3.79
2.048,1700,3.97
2.050,1700,3.86
2.052,1700,3.72
2.054,1700,3.68
2.056,1700,3.86
2.058,1700,3.83
2.060,1700,3.61
2.062,1700,2.83
2.064,1700,3.33
2.066,1700,3.86
2.068,1700,3.61
2.070,1700,3.50
2.072,1700,3.58
2.074,1700,3.65
2.076,1700,3.79
2.078,1700,3.86
2.080,1700,3.72
2.082,1700,3.86
2.084,1700,3.90
2.086,1700,3.54
2.088,1700,3.29
2.090,1700,3.15
2.092,1700,3.36
2.094,1700,3.54
2.096,1700,3.72
2.098,1700,3.33
2.100,1700,3.18
2.102,1700,3.58
2.104,1700,3.79
2.106,1700,4.04
2.108,1700,3.79
2.110,1700,3.68
2.112,1700,3.93
2.114,1700,3.83
2.116,1700,3.36
2.118,1700,3.43
2.120,1700,3.33
2.122,1700,3.40
2.124,1700,3.47
2.126,1700,3.29
2.128,1700,2.93
2.130,1700,2.97
2.132,1700,3.65
2.134,1700,3.54
2.136,1700,4.04
2.138,1700,4.36
2.140,1700,3.72
2.142,1700,3.65
2.144,1700,3.72
2.146,1700,4.33
2.148,1700,4.11
2.150,1700,3.75
2.152,1700,3.43
2.154,1700,3.47
2.156,1700,3.65
2.158,1700,3.22
2.160,1700,3.04
2.162,1700,3.29
2.164,1700,4.08
2.166,1700,4.11
2.168,1700,3.47
2.170,1700,3.83
2.172,1700,3.61
2.174,1700,3.72
2.176,1700,3.83
2.178,1700,3.68
2.180,1700,3.90
2.182,1700,3.50
2.184,1700,3.40
2.186,1700,3.18
2.188,1700,2.83
2.190,1700,2.97
2.192,1700,3.36
2.194,1700,4.15
2.196,1700,3.97
2.198,1700,3.75
2.200,1700,3.83
2.202,1700,3.68
2.204,1700,3.75
2.206,1700,3.65
2.208,1700,3.79
2.210,1700,3.43
2.212,1700,3.68
2.214,1700,3.25
2.216,1700,2.90
2.218,1700,3.08
2.220,1700,3.36
2.222,1700,3.72
2.224,1700,3.93
2.226,1700,4.15
2.228,1700,3.79
2.230,1700,3.79
2.232,1700,3.54
2.234,1700,3.65
2.236,1700,3.40
2.238,1700,3.58
2.240,1700,3.86
2.242,1700,3.43
2.244,1700,3.29
2.246,1700,2.86
2.248,1700,3.01
2.250,1700,3.36
2.252,1700,3.61
2.254,1700,3.79
2.256,1700,3.79
2.258,1700,3.97
2.260,1700,3.54
2.262,1700,3.58
2.264,1700,3.43
2.266,1700,3.68
2.268,1700,3.72
2.270,1700,3.79
2.272,1700,3.58
2.274,1700,3.15
2.276,1700,3.40
2.278,1700,3.54
2.280,1700,3.25
2.282,1700,3.50
2.284,1700,3.68
2.286,1700,3.54
2.288,1700,3.79
2.290,1700,3.61
2.292,1700,3.86
2.294,1700,3.86
2.296,1700,3.68
2.298,1700,3.54
2.300,1700,3.54
2.302,1700,3.68
2.304,1700,3.33
2.306,1700,3.43
2.308,1700,3.22
2.310,1700,3.22
2.312,1700,3.40
2.314,1700,3.54
2.316,1700,3.72
2.318,1700,3.58
2.320,1700,3.29
2.322,1700,3.68
2.324,1700,4.00
2.326,1700,3.83
2.328,1700,3.68
2.330,1700,3.75
2.332,1700,3.40
2.334,1700,3.36
2.336,1700,3.33
2.338,1700,3.58
2.340,1700,3.43
2.342,1700,3.86
2.344,1700,3.75
2.346,1700,3.25
2.348,1700,3.72
2.350,1700,3.47
2.352,1700,3.43
2.354,1700,3.72
2.356,1700,3.83
2.358,1700,3.79
2.360,1700,3.29
2.362,1700,3.15
2.364,1700,3.01
2.366,1700,3.33
2.368,1700,3.61
2.370,1700,3.72
2.372,1700,3.86
2.374,1700,3.90
2.376,1700,3.83
2.378,1700,3.61
2.380,1700,3.58
2.382,1700,3.93
2.384,1700,3.36
2.386,1700,3.47
2.388,1700,3.65
2.390,1700,3.47
2.392,1700,3.33
2.394,1700,3.11
2.396,1700,3.04
2.398,1700,3.40
2.400,1700,4.04
2.402,1700,4.00
2.404,1700,4.33
2.406,1700,3.79
2.408,1700,3.43
2.410,1700,3.40
2.412,1700,3.40
2.414,1700,3.36
2.416,1700,3.86
2.418,1700,3.47
2.420,1700,3.75
2.422,1700,3.50
2.424,1700,3.40
2.426,1700,3.15
2.428,1700,3.47
2.430,1700,3.61
2.432,1700,3.75
2.434,1700,3.79
2.436,1700,3.58
2.438,1700,3.58
2.440,1700,3.40
2.442,1700,3.50
2.444,1700,3.47
2.446,1700,3.90
2.448,1700,3.72
2.450,1800,3.58
2.452,1800,3.47
2.454,1800,3.36
2.456,1800,3.25
2.458,1800,3.58
2.460,1800,3.72
2.462,1800,4.00
2.464,1800,4.29
2.466,1800,5.40
2.468,1800,6.47
2.470,1800,7.54
2.472,1800,8.29
2.474,1800,8.64
2.476,1800,8.04
2.478,1800,7.36
2.480,1800,6.29
2.482,1800,5.93
2.484,1800,6.04
2.486,1800,6.47
2.488,1800,6.18
2.490,1800,5.86
2.492,1800,5.50
2.494,1800,5.07
2.496,1800,5.72
2.498,1800,6.68
2.500,1800,6.36
2.502,1800,6.00
2.504,1800,6.57
2.506,1800,6.50
2.508,1800,6.22
2.510,1800,6.68
2.512,1800,7.47
2.514,1800,7.47
2.516,1800,6.93
2.518,1800,6.57
2.520,1800,6.18
2.522,1800,5.86
2.524,1800,5.93
2.526,1800,6.36
2.528,1800,6.47
2.530,1800,6.04
2.532,1800,6.40
2.534,1800,6.29
2.536,1800,6.65
2.538,1800,6.82
2.540,1800,6.25
