timestamp,TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
286.10440400,286104404,4.5160893932916224e-05,-0.00037752019125036895,0.00072739232564345,-0.028990324586629868,-0.33305782079696655,-9.85325813293457,0,0,40.344669342041016,1,1
286.14399700,286143997,-0.0002575757389422506,0.0006465744227170944,0.00020608959312085062,-0.031546805053949356,-0.3359633982181549,-9.8662691116333,0,0,40.34430694580078,1,1
286.18378500,286183785,0.00016470167611259967,0.0007454814622178674,0.00026644766330718994,-0.03454321250319481,-0.3319239616394043,-9.855968475341797,0,0,40.34363555908203,1,1
286.22409100,286224091,-3.137996100122109e-05,-4.415679541125428e-06,-1.5256282495101914e-05,-0.03206799551844597,-0.3293014466762543,-9.87883186340332,0,0,40.3447151184082,1,1
286.26390700,286263907,0.0001157876176876016,0.0001610044710105285,0.00021870307682547718,-0.026489831507205963,-0.33315250277519226,-9.853757858276367,0,0,40.34625244140625,1,1
286.30376700,286303767,0.0008726364467293024,-2.3258986402652226e-05,0.0004716737021226436,-0.03536733612418175,-0.3335293233394623,-9.863327026367188,0,0,40.3471565246582,1,1
286.34376600,286343766,-0.00033494533272460103,0.000644401297904551,0.0002828479337040335,-0.03853606432676315,-0.3340846598148346,-9.829012870788574,0,0,40.34811019897461,1,1
286.38389500,286383895,0.0007767700008116663,0.001346557168290019,-0.00023000527289696038,-0.04503389447927475,-0.342822402715683,-9.88587760925293,0,0,40.34880065917969,1,1
286.42364200,286423642,-0.000486960809212178,0.0005471550393849611,0.000372832000721246,-0.028224237263202667,-0.3559093177318573,-9.84559440612793,0,0,40.349029541015625,1,1
286.46372500,286463725,-0.0009483519825153053,0.0007622350240126252,0.0009690780425444245,-0.04685228317975998,-0.3434755802154541,-9.857771873474121,0,0,40.34974670410156,1,1
286.50393400,286503934,-0.0013740118592977524,0.00047812837874516845,0.0009670063736848533,-0.03631384298205376,-0.3413509130477905,-9.855957984924316,0,0,40.350440979003906,1,1
286.54400400,286544004,-0.001207537017762661,0.00035821294295601547,0.00042497506365180016,-0.041246458888053894,-0.3149668872356415,-9.858458518981934,0,0,40.350948333740234,1,1
286.58379100,286583791,0.0003721948596648872,0.000868388800881803,3.330732579343021e-05,-0.017321189865469933,-0.3316468596458435,-9.865802764892578,0,0,40.35070037841797,1,1
286.62378800,286623788,-4.469849955057725e-05,0.0002579271385911852,0.0005895741051062942,-0.05170690640807152,-0.33403560519218445,-9.861849784851074,0,0,40.35041809082031,1,1
286.66368700,286663687,-0.0009269521106034517,0.00042871784535236657,0.0005504556465893984,-0.03769518807530403,-0.357936829328537,-9.854206085205078,0,0,40.350223541259766,1,1
286.70421800,286704218,0.0014425292611122131,0.0007874402799643576,2.9779132091789506e-05,-0.04437069967389107,-0.33798596262931824,-9.869521141052246,0,0,40.349830627441406,1,1
286.74405800,286744058,0.00026873592287302017,0.001011002459563315,0.0009593584109097719,-0.04003192484378815,-0.34357893466949463,-9.861201286315918,0,0,40.35026168823242,1,1
286.78393300,286783933,0.0002702100027818233,0.0005957857938483357,0.00038537083310075104,-0.050082117319107056,-0.336652934551239,-9.875393867492676,0,0,40.35178756713867,1,1
286.82391700,286823917,-0.0007126410491764545,0.0010159502271562815,-0.0006169945700094104,-0.022422078996896744,-0.32569390535354614,-9.850547790527344,0,0,40.35346603393555,1,1
286.86394100,286863941,0.0007573975017294288,0.0010063794907182455,0.00020157877588644624,-0.03468528017401695,-0.3413105010986328,-9.85136890411377,0,0,40.35482406616211,1,1
286.90419200,286904192,0.0008825963013805449,0.0010959880892187357,8.248202357208356e-05,-0.04752650484442711,-0.3445408344268799,-9.863760948181152,0,0,40.35593795776367,1,1
286.94397100,286943971,-0.00034556168247945607,0.00039246754022315145,0.0010925678070634604,-0.034397222101688385,-0.35319310426712036,-9.867613792419434,0,0,40.35675811767578,1,1
286.98377000,286983770,0.00025365431793034077,0.000770693994127214,-0.0003311710897833109,-0.026814350858330727,-0.33124005794525146,-9.840856552124023,0,0,40.357749938964844,1,1
287.02391100,287023911,0.000543796515557915,0.0008969552000053227,-0.0003358874819241464,-0.040361590683460236,-0.3398222029209137,-9.859951972961426,0,0,40.35804748535156,1,1
287.06397700,287063977,0.0006552274571731687,0.0012678341008722782,-6.268285505939275e-05,-0.03658574819564819,-0.3198122978210449,-9.869987487792969,0,0,40.35886764526367,1,1
287.10445600,287104456,-3.1351548386737704e-05,-0.0003824948216788471,0.0013072884175926447,-0.0409029945731163,-0.34086722135543823,-9.877409934997559,0,0,40.36029815673828,1,1
287.14417200,287144172,-0.00015200782218016684,0.0005678698071278632,0.0003229955618735403,-0.043057702481746674,-0.34385421872138977,-9.857236862182617,0,0,40.36199188232422,1,1
287.18376700,287183767,0.0006758282543160021,0.0008116503595374525,-0.0003227767301723361,-0.03866490721702576,-0.3597215414047241,-9.882102966308594,0,0,40.36293029785156,1,1
287.22396800,287223968,-0.001987550873309374,0.0004955657059326768,0.00023172714281827211,-0.019711138680577278,-0.3294358551502228,-9.86421012878418,0,0,40.36396408081055,1,1
287.26398200,287263982,0.00030155127751640975,0.0008142588194459677,0.0009328526211902499,-0.035540975630283356,-0.32968613505363464,-9.875262260437012,0,0,40.36471176147461,1,1
287.30405000,287304050,0.0019264438888058066,0.0013981573283672333,-0.00025105621898546815,-0.03406834229826927,-0.32948732376098633,-9.835862159729004,0,0,40.36543655395508,1,1
287.34365200,287343652,0.00046293612103909254,0.0011632026871666312,-0.00022926833480596542,-0.030430534854531288,-0.3397945165634155,-9.840740203857422,0,0,40.36639404296875,1,1
287.38407200,287384072,0.0004420398036018014,-5.801612860523164e-05,0.0010811128886416554,-0.03452088683843613,-0.3547646105289459,-9.852014541625977,0,0,40.3668098449707,1,1
287.42388500,287423885,0.00014350240235216916,0.0011877386132255197,0.0001566135324537754,-0.03260554373264313,-0.34572267532348633,-9.877104759216309,0,0,40.36713409423828,1,1
287.46397000,287463970,0.0003737091028597206,0.00041362643241882324,-0.00029914872720837593,-0.03806900233030319,-0.33627238869667053,-9.848740577697754,0,0,40.36708068847656,1,1
287.50400200,287504002,0.0001060545546351932,0.00039603342884220183,0.0013039119075983763,-0.028969092294573784,-0.33858054876327515,-9.860628128051758,0,0,40.366146087646484,1,1
287.54386700,287543867,0.0003606475074775517,0.0009176902240142226,0.0003815488307736814,-0.025272810831665993,-0.3478256165981293,-9.846872329711914,0,0,40.365238189697266,1,1
287.58410600,287584106,0.0011053062044084072,0.0008503766148351133,0.0010693840449675918,-0.030254511162638664,-0.3548893332481384,-9.860326766967773,0,0,40.364593505859375,1,1
287.62391500,287623915,0.0011798851191997528,0.0003928255755454302,0.00010914617450907826,-0.02876957133412361,-0.3478943705558777,-9.861124038696289,0,0,40.36468505859375,1,1
287.66379400,287663794,-0.0008457867661491036,0.0008799785864539444,4.247343895258382e-05,-0.032134976238012314,-0.333360493183136,-9.859674453735352,0,0,40.364768981933594,1,1
287.70401300,287704013,0.00017268491501454264,-2.0219966245349497e-05,0.00020568213949445635,-0.02894899621605873,-0.34627607464790344,-9.88027572631836,0,0,40.364646911621094,1,1
287.74393400,287743934,0.0001506975677330047,0.0001399850007146597,0.00042536103865131736,-0.03279279172420502,-0.3571106195449829,-9.851357460021973,0,0,40.3642692565918,1,1
287.78413000,287784130,-8.67100025061518e-05,0.00030033569782972336,0.000548285199329257,-0.03555676341056824,-0.3355560302734375,-9.867195129394531,0,0,40.36365509033203,1,1
287.82373900,287823739,-0.00012442398292478174,0.00047509861178696156,-6.358581595122814e-05,-0.05170750617980957,-0.3289012908935547,-9.827816009521484,0,0,40.36418533325195,1,1
287.86377400,287863774,-0.0005276522133499384,0.00018195639131590724,0.0001751515083014965,-0.010040965862572193,-0.3175083100795746,-9.881683349609375,0,0,40.36550521850586,1,1
287.90378400,287903784,0.0013580089434981346,0.001166697358712554,0.0007926753023639321,-0.016256600618362427,-0.33838897943496704,-9.814865112304688,0,0,40.366329193115234,1,1
287.94371600,287943716,-5.7119956181850284e-05,0.0009823684813454747,-0.0005661874893121421,-0.12371896207332611,-0.33399030566215515,-9.81535816192627,0,0,40.36665344238281,1,1
287.98367000,287983670,0.0015715734334662557,0.001399027998559177,0.0010158777004107833,-0.01553195808082819,-0.3042367994785309,-9.834572792053223,0,0,40.367149353027344,1,1
288.02367600,288023676,-0.002930294256657362,-0.000391413108445704,-0.0018661016365513206,-0.006975456140935421,-0.34187763929367065,-9.888875007629395,0,0,40.367576599121094,1,1
288.06368300,288063683,-0.004896503873169422,-0.0002833213366102427,0.0019353542011231184,-0.05609360709786415,-0.2816045880317688,-9.904134750366211,0,0,40.368003845214844,1,1
288.10406700,288104067,0.0007415675790980458,0.0001516667107352987,-6.410609057638794e-05,-0.030322838574647903,-0.4035348892211914,-9.871395111083984,0,0,40.36760711669922,1,1
288.14401300,288144013,0.00018203019862994552,0.0008745896629989147,-0.0009643032099120319,-0.03551609441637993,-0.2804339826107025,-9.850454330444336,0,0,40.366111755371094,1,1
288.18382300,288183823,-0.00032705836929380894,-0.00015916692791506648,0.0023181636352092028,-0.03175770863890648,-0.3392428159713745,-9.854512214660645,0,0,40.36445617675781,1,1
288.22369300,288223693,-0.0006988212116993964,0.0002210368256783113,-4.2726438550744206e-05,-0.05084835737943649,-0.40126678347587585,-9.854545593261719,0,0,40.36283874511719,1,1
288.26381300,288263813,-0.004576414357870817,0.00048626126954331994,0.0002789564314298332,0.013852637261152267,-0.22978529334068298,-9.823163032531738,0,0,40.3615837097168,1,1
288.30365000,288303650,0.43426865339279175,0.11407044529914856,-0.14056794345378876,-0.3653217554092407,-0.321633517742157,-10.019264221191406,0,0,40.360321044921875,1,1
288.34378300,288343783,-0.19603577256202698,-0.031700871884822845,-0.1235610842704773,-0.01306944526731968,-0.2489885538816452,-9.81108283996582,0,0,40.35968017578125,1,1
288.38383300,288383833,0.1009514108300209,-0.00207491684705019,-0.13582712411880493,0.07652632147073746,-0.681231677532196,-9.929632186889648,0,0,40.359580993652344,1,1
288.42408700,288424087,0.12823759019374847,0.015424586832523346,-0.016582053154706955,-0.05676627531647682,-0.32939761877059937,-9.912593841552734,0,0,40.35948181152344,1,1
288.46395700,288463957,-0.10487388074398041,-0.010333170183002949,-0.07263213396072388,-0.03553854674100876,-0.8808962106704712,-9.315813064575195,0,0,40.359615325927734,1,1
288.50389400,288503894,-0.3300889730453491,-0.08289442956447601,-0.6053498983383179,-0.25091853737831116,0.3266455829143524,-10.455694198608398,0,0,40.360198974609375,1,1
288.54373800,288543738,0.3094284236431122,0.033652860671281815,-0.016015537083148956,0.16547271609306335,-0.5713092684745789,-9.854955673217773,0,0,40.3612060546875,1,1
288.58381800,288583818,0.44273263216018677,-0.006262568291276693,0.007160609122365713,0.06231607869267464,-0.25524434447288513,-10.346583366394043,0,0,40.362205505371094,1,1
288.62384200,288623842,1.7973562479019165,-0.003200904931873083,-0.0067634498700499535,0.3856746256351471,0.5404568910598755,-11.63347339630127,0,0,40.362892150878906,1,1
288.66385900,288663859,3.1332874298095703,-0.03403814509510994,0.37294089794158936,0.6695165634155273,-1.52082097530365,-9.627433776855469,0,0,40.363037109375,1,1
288.70386100,288703861,2.02384352684021,-0.6962335705757141,0.24953573942184448,0.2294902801513672,-2.2679443359375,-9.101314544677734,0,0,40.3635139465332,1,1
288.74439200,288744392,0.8712090253829956,-0.2920330762863159,-0.6831681132316589,-0.5118446946144104,-3.8098464012145996,-10.442415237426758,0,0,40.36421203613281,1,1
288.78402900,288784029,1.42889404296875,0.06821361184120178,-0.2816469371318817,0.010967742651700974,-2.616410255432129,-9.608905792236328,0,0,40.36507797241211,1,1
288.82370100,288823701,1.361163854598999,0.5763112306594849,0.08404485136270523,-0.7939888834953308,-4.7502851486206055,-9.8789644241333,0,0,40.36534881591797,1,1
288.86399400,288863994,0.08988320082426071,0.7244622111320496,-0.7463452816009521,-0.6184714436531067,-4.882211685180664,-10.262345314025879,0,0,40.36623001098633,1,1
288.90375500,288903755,-0.13428476452827454,1.0177834033966064,-0.5591393709182739,0.5266364216804504,-3.3879218101501465,-9.957146644592285,0,0,40.367000579833984,1,1
288.94381300,288943813,-0.48476266860961914,1.0018625259399414,-0.6168026924133301,1.3656883239746094,-4.370752334594727,-9.267766952514648,0,0,40.36704635620117,1,1
288.98368400,288983684,-1.2860910892486572,1.1910990476608276,-0.4321972727775574,0.6228282451629639,-3.0841803550720215,-8.544772148132324,0,0,40.36664962768555,1,1
289.02378700,289023787,-1.1398799419403076,1.271257996559143,0.21936920285224915,1.9860655069351196,-3.6088693141937256,-8.121383666992188,0,0,40.366615295410156,1,1
289.06366000,289063660,-1.4124640226364136,1.361100673675537,0.5182822942733765,2.224329948425293,-3.7378036975860596,-7.9251203536987305,0,0,40.366024017333984,1,1
289.10413000,289104130,-2.219642400741577,1.026128888130188,1.0375643968582153,2.4068257808685303,-2.928523302078247,-7.314229965209961,0,0,40.36564254760742,1,1
289.14388200,289143882,-2.3639414310455322,0.708480715751648,1.136595368385315,1.968273401260376,-2.494349956512451,-9.616169929504395,0,0,40.36577606201172,1,1
289.18371500,289183715,-1.8775157928466797,1.2170284986495972,1.1383707523345947,1.9918400049209595,-1.8774269819259644,-10.025531768798828,0,0,40.36547088623047,1,1
289.22390700,289223907,-2.0334224700927734,1.2349095344543457,1.0214532613754272,2.4303221702575684,-1.7623841762542725,-8.971142768859863,0,0,40.36559295654297,1,1
289.26391000,289263910,-1.9538685083389282,1.0134299993515015,0.8988631367683411,3.425570011138916,-0.8811606168746948,-8.77270221710205,0,0,40.366249084472656,1,1
289.30398200,289303982,-1.402226209640503,0.9487581849098206,0.7950204610824585,3.9296648502349854,0.8663884401321411,-9.642120361328125,0,0,40.36702346801758,1,1
289.34383700,289343837,-1.0586603879928589,1.1706255674362183,1.0102500915527344,4.902658939361572,1.3797962665557861,-8.440690040588379,0,0,40.367027282714844,1,1
289.38372400,289383724,-1.024599552154541,1.164270281791687,1.2428114414215088,5.1564531326293945,0.7753810882568359,-9.057721138000488,0,0,40.36758041381836,1,1
289.42370400,289423704,-0.8315412402153015,1.3207597732543945,1.1456822156906128,5.570132255554199,0.23118513822555542,-8.260286331176758,0,0,40.36756896972656,1,1
289.46398800,289463988,-0.9802166223526001,1.150435209274292,0.8936796188354492,5.929076194763184,-0.2062448412179947,-7.382911682128906,0,0,40.36825180053711,1,1
289.50398800,289503988,-0.9214746952056885,0.7887316942214966,0.7244100570678711,6.310303688049316,1.2201273441314697,-7.256756782531738,0,0,40.369205474853516,1,1
289.54380600,289543806,-1.2750802040100098,0.9162024259567261,0.9965536594390869,6.47252082824707,1.2933392524719238,-7.589173316955566,0,0,40.36933517456055,1,1
289.58394300,289583943,-1.7758877277374268,0.8206970691680908,0.8478686809539795,6.545271396636963,0.4055371880531311,-5.801018238067627,0,0,40.36894226074219,1,1
289.62380500,289623805,-1.5840258598327637,0.4198243319988251,0.7936877012252808,6.787820816040039,0.6434884071350098,-6.1908745765686035,0,0,40.36885070800781,1,1
289.66380900,289663809,-1.4516478776931763,0.2735944092273712,0.521632194519043,6.82813024520874,0.027277156710624695,-5.325954437255859,0,0,40.36951446533203,1,1
289.70394600,289703946,-2.2385611534118652,-0.11797279119491577,-0.22820201516151428,6.826857566833496,0.834672212600708,-4.628015518188477,0,0,40.37057876586914,1,1
289.74394400,289743944,-1.8463408946990967,-0.7733901739120483,-0.2577073872089386,6.749243259429932,3.770050525665283,-7.032735347747803,0,0,40.371620178222656,1,1
289.78400300,289784003,-1.763577938079834,-0.21204501390457153,0.34363824129104614,6.511292457580566,3.0651776790618896,-7.0760297775268555,0,0,40.37213897705078,1,1
289.82393400,289823934,-2.035928726196289,-0.057977136224508286,0.5238348245620728,7.020289421081543,4.086578369140625,-6.13509464263916,0,0,40.37205123901367,1,1
289.86390800,289863908,-1.7663673162460327,0.21524958312511444,0.9573336839675903,6.879829406738281,4.245617866516113,-6.829006195068359,0,0,40.372894287109375,1,1
289.90405700,289904057,-1.758673906326294,0.46048063039779663,1.0043410062789917,7.671402454376221,3.4791736602783203,-4.82098388671875,0,0,40.37385940551758,1,1
289.94400300,289944003,-1.5255173444747925,0.07185368239879608,1.0475358963012695,7.944981098175049,4.6456193923950195,-4.395995616912842,0,0,40.37415313720703,1,1
289.98377200,289983772,-1.11929190158844,0.05698028579354286,0.9895778894424438,7.982420444488525,3.4066784381866455,-5.411059856414795,0,0,40.374977111816406,1,1
290.02369200,290023692,-0.646522581577301,0.411621630191803,0.6783954501152039,8.342876434326172,3.8806142807006836,-5.445783615112305,0,0,40.375587463378906,1,1
290.06380200,290063802,-0.625648558139801,0.47800517082214355,0.7964438796043396,8.404946327209473,3.9211485385894775,-4.153318405151367,0,0,40.37590408325195,1,1
290.10443400,290104434,-0.6109426021575928,0.42201298475265503,0.5037964582443237,8.323139190673828,2.7347421646118164,-4.404911994934082,0,0,40.37663269042969,1,1
290.14440300,290144403,-0.30190277099609375,0.5010956525802612,0.3151000142097473,8.244426727294922,2.7011611461639404,-4.142509460449219,0,0,40.377193450927734,1,1
290.18385900,290183859,-0.04941217601299286,0.4341585040092468,-0.0445438027381897,8.090757369995117,2.095587730407715,-3.4406392574310303,0,0,40.377235412597656,1,1
290.22388800,290223888,0.42441290616989136,0.3575915992259979,-0.47041964530944824,8.250391006469727,2.169497013092041,-4.328725814819336,0,0,40.377769470214844,1,1
290.26406200,290264062,1.001100778579712,0.3277668356895447,-0.864780068397522,8.481263160705566,4.434571266174316,-2.485936164855957,0,0,40.37834548950195,1,1
290.30395900,290303959,0.8201667070388794,-0.026286693289875984,-0.37286376953125,8.804317474365234,4.348401069641113,-3.2630889415740967,0,0,40.37881088256836,1,1
290.34377200,290343772,0.9723829030990601,-0.20064035058021545,-0.48093658685684204,8.682995796203613,4.1163530349731445,-3.059040069580078,0,0,40.37884521484375,1,1
290.38353000,290383530,1.088967204093933,-0.6935266852378845,-0.270524799823761,8.388673782348633,4.496511459350586,-2.645796298980713,0,0,40.378578186035156,1,1
290.42371300,290423713,0.8917746543884277,-1.0770466327667236,-0.1443413347005844,8.44278335571289,4.039844989776611,-2.7293620109558105,0,0,40.37836456298828,1,1
290.46398200,290463982,0.12524154782295227,-1.480591058731079,0.11391714215278625,7.7375006675720215,4.173577308654785,-2.8775711059570312,0,0,40.37822341918945,1,1
290.50366800,290503668,-0.5290050506591797,-2.069179058074951,0.4996568262577057,7.107407093048096,3.593965530395508,-2.2910804748535156,0,0,40.3782958984375,1,1
290.54362500,290543625,0.39384427666664124,-3.4333064556121826,0.9021002054214478,6.470534801483154,1.9844398498535156,-3.948291301727295,0,0,40.37821960449219,1,1
290.58351900,290583519,0.7032710313796997,-4.14324951171875,0.47628921270370483,4.961549282073975,1.263209342956543,-8.467199325561523,0,0,40.3778076171875,1,1
290.62352900,290623529,0.3933221697807312,-3.140918254852295,-0.405691921710968,3.4669077396392822,1.6114321947097778,-10.49914264678955,0,0,40.3774299621582,1,1
290.66382800,290663828,0.24429920315742493,-2.389303207397461,-0.48472240567207336,2.21706223487854,1.9329156875610352,-11.612220764160156,0,0,40.3773307800293,1,1
290.70384100,290703841,-0.023581180721521378,-1.2768341302871704,-0.9358154535293579,1.708389163017273,0.4920428693294525,-10.482450485229492,0,0,40.377235412597656,1,1
290.74405400,290744054,-0.2210056483745575,-1.037021279335022,-1.7272191047668457,1.564441204071045,0.9149526357650757,-9.22323989868164,0,0,40.3774528503418,1,1
290.78384200,290783842,0.07474520057439804,-0.8898192644119263,-2.4122273921966553,1.1894164085388184,1.9142272472381592,-8.95609188079834,0,0,40.378360748291016,1,1
290.82391300,290823913,0.11804956197738647,-0.6349297165870667,-2.5509495735168457,0.30920273065567017,3.473781108856201,-10.726947784423828,0,0,40.37971115112305,1,1
290.86373400,290863734,-0.1518557071685791,0.10586033016443253,-2.721479654312134,-0.1800736039876938,2.580615520477295,-9.540409088134766,0,0,40.3807487487793,1,1
290.90379600,290903796,0.5059934258460999,0.053601764142513275,-2.996263027191162,-0.40266120433807373,3.7047266960144043,-9.081905364990234,0,0,40.382408142089844,1,1
290.94365100,290943651,0.8761556148529053,-0.13776317238807678,-2.905071496963501,-0.7259766459465027,4.268682479858398,-10.20235824584961,0,0,40.38387680053711,1,1
290.98378800,290983788,0.6648036241531372,0.1939355581998825,-2.4963903427124023,-0.4067518711090088,3.6101529598236084,-9.606595993041992,0,0,40.385196685791016,1,1
291.02377300,291023773,0.7424229383468628,0.06181776523590088,-2.4056503772735596,-0.42872124910354614,2.6357030868530273,-9.035767555236816,0,0,40.385955810546875,1,1
291.06359900,291063599,1.2191492319107056,-0.11303377151489258,-2.842324733734131,-0.8625547289848328,1.5889023542404175,-9.217997550964355,0,0,40.385963439941406,1,1
291.10407900,291104079,1.4270521402359009,-0.40042680501937866,-2.8884592056274414,-1.4194549322128296,0.40562981367111206,-10.538352012634277,0,0,40.385276794433594,1,1
291.14370300,291143703,1.714118480682373,-0.29125091433525085,-3.250915050506592,-1.496091604232788,0.9794372320175171,-9.556787490844727,0,0,40.384708404541016,1,1
291.18414800,291184148,2.1231398582458496,-0.44094958901405334,-2.944096326828003,-1.7121646404266357,0.5157054662704468,-10.042787551879883,0,0,40.38417053222656,1,1
291.22371500,291223715,2.324695587158203,-0.6868904829025269,-2.3734183311462402,-1.8350143432617188,-0.8691240549087524,-10.221297264099121,0,0,40.38335418701172,1,1
291.26396800,291263968,2.1578750610351562,-0.5607858300209045,-2.2177071571350098,-1.6911876201629639,-3.079822540283203,-10.37555980682373,0,0,40.383338928222656,1,1
291.30393500,291303935,2.6523194313049316,-0.3723393380641937,-2.219675064086914,-1.4622952938079834,-3.11462664604187,-8.7866849899292,0,0,40.38390350341797,1,1
291.34395200,291343952,3.1991448402404785,-0.8849897384643555,-1.7669939994812012,-1.681243658065796,-2.921600818634033,-9.572864532470703,0,0,40.38462829589844,1,1
291.38391100,291383911,2.47997784614563,-0.3261813521385193,-1.0013670921325684,-1.5367565155029297,-5.31184720993042,-9.834378242492676,0,0,40.385459899902344,1,1
291.42380800,291423808,1.8893840312957764,0.620766282081604,-1.0865215063095093,-1.2823820114135742,-5.40800666809082,-8.24099063873291,0,0,40.38601303100586,1,1
291.46396200,291463962,2.400484561920166,0.5007227659225464,-0.39142560958862305,-0.10304363071918488,-5.023486137390137,-7.206747055053711,0,0,40.38578414916992,1,1
291.50391600,291503916,1.4599635601043701,0.2337011694908142,-0.2203376144170761,-0.6544390320777893,-7.841400146484375,-5.6739397048950195,0,0,40.38568878173828,1,1
291.54399700,291543997,0.13287034630775452,0.24270080029964447,-0.782763659954071,-0.7349607944488525,-9.317651748657227,-5.740009784698486,0,0,40.385589599609375,1,1
291.58376900,291583769,0.029373662546277046,0.4787428677082062,-1.7222652435302734,-0.7124424576759338,-8.909936904907227,-6.309564590454102,0,0,40.385684967041016,1,1
291.62382400,291623824,1.4318288564682007,0.3463398218154907,-1.257359266281128,0.023898351937532425,-7.625412940979004,-5.041963577270508,0,0,40.38603210449219,1,1
291.66374900,291663749,1.5739725828170776,-0.7023956179618835,-1.6631466150283813,0.38965269923210144,-10.466974258422852,-5.665753364562988,0,0,40.38557434082031,1,1
291.70405100,291704051,1.7042415142059326,-0.12481428682804108,-2.0912890434265137,1.0014238357543945,-7.244463920593262,-6.339676856994629,0,0,40.384891510009766,1,1
291.74451400,291744514,1.366973876953125,0.17270512878894806,-1.985719919204712,2.633713960647583,-7.062486171722412,-4.009293556213379,0,0,40.3846435546875,1,1
291.78380500,291783805,1.6887598037719727,0.11139552295207977,-1.3583379983901978,2.9116458892822266,-7.640101432800293,-4.684144496917725,0,0,40.38454055786133,1,1
291.82404500,291824045,1.7999253273010254,0.002271969337016344,-0.7212744355201721,3.224283218383789,-7.678365707397461,-2.7745962142944336,0,0,40.384681701660156,1,1
291.86390000,291863900,1.5281959772109985,-0.14965727925300598,-0.7992869019508362,3.781665086746216,-9.231481552124023,-3.658140182495117,0,0,40.38581466674805,1,1
291.90410400,291904104,1.5158590078353882,0.24983423948287964,-1.1121147871017456,3.712285280227661,-7.774470329284668,-2.6852550506591797,0,0,40.38724136352539,1,1
291.94385700,291943857,0.5919884443283081,0.23047059774398804,-0.5299182534217834,4.182869911193848,-7.746722221374512,-2.3117103576660156,0,0,40.38892364501953,1,1
291.98392500,291983925,0.3855156898498535,0.3042241334915161,-0.3264787197113037,4.477071285247803,-8.400671005249023,-1.741711139678955,0,0,40.38991928100586,1,1
292.02397700,292023977,0.42063820362091064,0.11099974811077118,-0.21290981769561768,4.9656596183776855,-7.763693332672119,-0.8977541923522949,0,0,40.39045715332031,1,1
292.06378600,292063786,-0.05981544777750969,-0.22748911380767822,0.27008768916130066,4.723565578460693,-7.743432521820068,-1.5945039987564087,0,0,40.39078140258789,1,1
292.10451800,292104518,0.2935979962348938,0.08002562820911407,0.06244742125272751,4.282972812652588,-8.848998069763184,-1.045915126800537,0,0,40.391151428222656,1,1
292.14399900,292143999,0.06992007791996002,-0.14423319697380066,0.1631893664598465,4.583571910858154,-7.4436354637146,-0.7529220581054688,0,0,40.39141845703125,1,1
292.18376500,292183765,-0.01792548969388008,-0.4727502167224884,0.7196283936500549,4.495023727416992,-7.242433547973633,-1.4804365634918213,0,0,40.39217758178711,1,1
292.22379000,292223790,-0.2308582365512848,-0.1558370590209961,0.7512037754058838,3.7418692111968994,-8.260791778564453,-2.735470771789551,0,0,40.39271545410156,1,1
