time (s),input (us),force (lb)
0.392,1766,5.57
0.394,1766,5.86
0.396,1766,5.50
0.398,1766,5.57
0.400,1766,5.43
0.402,1766,5.61
0.404,1767,5.97
0.406,1767,5.82
0.408,1767,6.29
0.410,1767,5.72
0.412,1767,5.50
0.414,1767,5.50
0.416,1768,5.32
0.418,1768,5.50
0.420,1768,5.93
0.422,1768,5.68
0.424,1768,6.00
0.426,1768,5.97
0.428,1769,5.22
0.430,1769,5.86
0.432,1769,5.75
0.434,1769,5.72
0.436,1769,5.57
0.438,1769,5.82
0.440,1770,5.61
0.442,1770,5.54
0.444,1770,5.68
0.446,1770,5.57
0.448,1770,5.75
0.450,1771,6.04
0.452,1771,5.86
0.454,1771,6.43
0.456,1771,6.22
0.458,1771,5.93
0.460,1771,5.47
0.462,1772,5.79
0.464,1772,5.90
0.466,1772,5.93
0.468,1772,5.79
0.470,1772,5.32
0.472,1773,5.57
0.474,1773,6.11
0.476,1773,6.11
0.478,1773,6.00
0.480,1773,6.40
0.482,1774,5.93
0.484,1774,5.36
0.486,1774,6.07
0.488,1774,5.68
0.490,1774,5.65
0.492,1775,5.86
0.494,1775,5.07
0.496,1775,5.54
0.498,1775,6.18
0.500,1775,6.15
0.502,1776,6.29
0.504,1776,6.15
0.506,1776,6.04
0.508,1776,5.29
0.510,1776,5.86
0.512,1777,5.54
0.514,1777,5.75
0.516,1777,6.47
0.518,1777,5.65
0.520,1777,5.57
0.522,1778,6.07
0.524,1778,6.07
0.526,1778,5.90
0.528,1778,6.57
0.530,1778,6.75
0.532,1779,5.82
0.534,1779,6.00
0.536,1779,6.32
0.538,1779,5.86
0.540,1780,6.00
0.542,1780,5.90
0.544,1780,5.72
0.546,1780,5.82
0.548,1780,6.43
0.550,1781,6.22
0.552,1781,6.40
0.554,1781,6.47
0.556,1781,5.86
0.558,1782,5.86
0.560,1782,6.04
0.562,1782,6.07
0.564,1782,6.25
0.566,1782,6.04
0.568,1783,5.90
0.570,1783,6.25
0.572,1783,6.18
0.574,1783,6.00
0.576,1784,6.57
0.578,1784,6.18
0.580,1784,6.00
0.582,1784,5.68
0.584,1784,5.86
0.586,1785,6.15
0.588,1785,6.25
0.590,1785,5.97
0.592,1785,5.93
0.594,1786,6.40
0.596,1786,6.43
0.598,1786,6.65
0.600,1786,6.79
0.602,1787,6.07
0.604,1787,5.90
0.606,1787,6.04
0.608,1787,6.07
0.610,1787,6.29
0.612,1788,5.97
0.614,1788,6.04
0.616,1788,6.11
0.618,1788,6.18
0.620,1789,6.11
0.622,1789,6.18
0.624,1789,7.07
0.626,1789,6.40
0.628,1790,6.22
0.630,1790,5.97
0.632,1790,6.22
0.634,1790,6.15
0.636,1791,6.54
0.638,1791,6.36
0.640,1791,6.82
0.642,1791,6.61
0.644,1792,6.43
0.646,1792,6.61
0.648,1792,5.97
0.650,1792,6.15
0.652,1793,6.50
0.654,1793,6.79
0.656,1793,6.79
0.658,1793,6.22
0.660,1794,6.47
0.662,1794,6.07
0.664,1794,6.04
0.666,1794,6.32
0.668,1795,7.04
0.670,1795,6.82
0.672,1795,6.54
0.674,1795,6.36
0.676,1796,6.47
0.678,1796,6.50
0.680,1796,6.43
0.682,1796,6.75
0.684,1797,6.82
0.686,1797,6.54
0.688,1797,6.15
0.690,1797,6.40
0.692,1798,6.93
0.694,1798,6.97
0.696,1798,6.65
0.698,1798,6.79
0.700,1799,6.82
0.702,1799,7.00
0.704,1799,6.97
0.706,1799,6.57
0.708,1800,6.40
0.710,1800,6.54
0.712,1800,6.86
0.714,1800,6.57
0.716,1801,6.72
0.718,1801,6.72
0.720,1801,6.57
0.722,1801,6.72
0.724,1802,6.90
0.726,1802,6.57
0.728,1802,7.07
0.730,1802,7.29
0.732,1803,6.54
0.734,1803,6.82
0.736,1803,6.57
0.738,1803,6.29
0.740,1804,6.90
0.742,1804,6.93
0.744,1804,6.86
0.746,1805,6.82
0.748,1805,7.29
0.750,1805,7.11
0.752,1805,7.50
0.754,1806,6.68
0.756,1806,6.65
0.758,1806,7.11
0.760,1806,6.90
0.762,1807,6.93
0.764,1807,7.00
0.766,1807,7.22
0.768,1807,6.75
0.770,1808,6.54
0.772,1808,6.93
0.774,1808,7.07
0.776,1808,6.72
0.778,1809,7.04
0.780,1809,7.00
0.782,1809,6.68
0.784,1810,7.25
0.786,1810,6.97
0.788,1810,6.79
0.790,1810,6.82
0.792,1811,6.86
0.794,1811,6.79
0.796,1811,7.00
0.798,1811,7.00
0.800,1812,7.47
0.802,1812,7.61
0.804,1812,6.86
0.806,1812,7.25
0.808,1813,7.68
0.810,1813,7.07
0.812,1813,6.86
0.814,1813,7.36
0.816,1814,7.32
0.818,1814,7.82
0.820,1814,7.47
0.822,1814,7.54
0.824,1815,7.07
0.826,1815,6.61
0.828,1815,7.54
0.830,1816,7.47
0.832,1816,7.11
0.834,1816,7.50
0.836,1816,7.50
0.838,1817,7.43
0.840,1817,7.47
0.842,1817,6.65
0.844,1817,7.50
0.846,1818,7.47
0.848,1818,7.14
0.850,1818,7.54
0.852,1818,7.36
0.854,1819,7.22
0.856,1819,7.61
0.858,1819,7.79
0.860,1819,7.72
0.862,1820,7.47
0.864,1820,6.93
0.866,1820,7.68
0.868,1820,7.04
0.870,1821,6.82
0.872,1821,7.47
0.874,1821,7.86
0.876,1821,7.93
0.878,1822,7.82
0.880,1822,7.86
0.882,1822,7.79
0.884,1823,7.29
0.886,1823,7.57
0.888,1823,7.75
0.890,1823,6.50
0.892,1824,7.22
0.894,1824,7.75
0.896,1824,7.47
0.898,1824,7.75
0.900,1825,7.93
0.902,1825,8.14
0.904,1825,7.68
0.906,1825,6.93
0.908,1826,8.32
0.910,1826,7.72
0.912,1826,7.36
0.914,1826,7.97
0.916,1826,8.18
0.918,1827,7.22
0.920,1827,7.32
0.922,1827,7.72
0.924,1827,8.07
0.926,1828,7.36
0.928,1828,7.50
0.930,1828,8.18
0.932,1828,6.75
0.934,1829,7.82
0.936,1829,8.43
0.938,1829,7.79
0.940,1829,7.68
0.942,1830,8.36
0.944,1830,7.93
0.946,1830,7.82
0.948,1830,6.90
0.950,1831,8.47
0.952,1831,7.72
0.954,1831,7.57
0.956,1831,8.04
0.958,1831,8.29
0.960,1832,7.54
0.962,1832,8.11
0.964,1832,8.75
0.966,1832,8.36
0.968,1833,7.25
0.970,1833,8.07
0.972,1833,8.11
0.974,1833,6.86
0.976,1834,8.00
0.978,1834,8.04
0.980,1834,7.68
0.982,1834,7.93
0.984,1834,8.18
0.986,1835,8.50
0.988,1835,7.82
0.990,1835,7.86
0.992,1835,8.82
0.994,1835,7.00
0.996,1836,7.72
0.998,1836,8.64
1.000,1836,8.54
1.002,1836,8.22
1.004,1837,8.61
1.006,1837,8.93
1.008,1837,7.61
1.010,1837,6.50
1.012,1837,8.75
1.014,1838,7.61
1.016,1838,7.36
1.018,1838,8.54
1.020,1838,8.22
1.022,1838,7.57
1.024,1839,7.82
1.026,1839,8.64
1.028,1839,9.04
1.030,1839,7.43
1.032,1839,9.14
1.034,1839,8.64
1.036,1840,7.25
1.038,1840,8.54
1.040,1840,8.54
1.042,1840,7.75
1.044,1840,7.68
1.046,1841,8.61
1.048,1841,8.64
1.050,1841,7.57
1.052,1841,8.32
1.054,1841,9.00
1.056,1841,7.29
1.058,1842,8.79
1.060,1842,9.68
1.062,1842,8.32
1.064,1842,7.61
1.066,1842,8.50
1.068,1843,8.86
1.070,1843,7.22
1.072,1843,7.93
1.074,1843,9.29
1.076,1843,7.29
1.078,1843,8.18
1.080,1843,9.25
1.082,1844,8.39
1.084,1844,8.00
1.086,1844,8.89
1.088,1844,9.32
1.090,1844,8.29
1.092,1844,8.00
1.094,1845,9.32
1.096,1845,7.18
1.098,1845,8.25
1.100,1845,9.07
1.102,1845,8.22
1.104,1845,7.89
1.106,1845,8.64
1.108,1845,8.97
1.110,1846,8.11
1.112,1846,8.18
1.114,1846,9.75
1.116,1846,7.64
1.118,1846,8.39
1.120,1846,9.50
1.122,1846,8.64
1.124,1846,8.47
1.126,1847,9.21
1.128,1847,9.25
1.130,1847,8.00
1.132,1847,7.72
1.134,1847,9.46
1.136,1847,7.25
1.138,1847,8.14
1.140,1847,9.29
1.142,1847,8.50
1.144,1848,8.57
1.146,1848,9.54
1.148,1848,9.86
1.150,1848,7.89
1.152,1848,8.04
1.154,1848,9.54
1.156,1848,7.36
1.158,1848,8.18
1.160,1848,9.25
1.162,1848,8.47
1.164,1848,8.79
1.166,1848,9.11
1.168,1848,9.32
1.170,1849,7.89
1.172,1849,8.22
1.174,1849,9.96
1.176,1849,7.75
1.178,1849,8.64
1.180,1849,9.43
1.182,1849,8.04
1.184,1849,7.64
1.186,1849,8.68
1.188,1849,8.93
1.190,1849,7.29
1.192,1849,8.36
1.194,1849,9.82
1.196,1849,7.07
1.198,1849,8.68
1.200,1849,9.82
1.202,1849,8.39
1.204,1849,8.36
1.206,1849,9.43
1.208,1849,9.32
1.210,1849,7.72
1.212,1849,8.72
1.214,1849,9.39
1.216,1849,7.11
1.218,1849,8.79
1.220,1849,8.79
1.222,1849,8.14
1.224,1849,8.50
1.226,1849,9.14
1.228,1849,9.00
1.230,1849,7.25
1.232,1849,8.86
1.234,1849,9.21
1.236,1849,7.50
1.238,1849,9.07
1.240,1849,9.07
1.242,1849,8.68
1.244,1849,8.54
1.246,1849,9.14
1.248,1849,8.72
1.250,1849,7.22
1.252,1849,8.97
1.254,1849,9.11
1.256,1849,7.04
1.258,1849,9.18
1.260,1849,9.00
1.262,1849,8.75
1.264,1849,8.79
1.266,1849,9.61
1.268,1849,9.07
1.270,1849,7.39
1.272,1849,9.43
1.274,1849,8.68
1.276,1849,7.57
1.278,1849,9.32
1.280,1848,8.75
1.282,1848,8.75
1.284,1848,8.93
1.286,1848,9.43
1.288,1848,8.18
1.290,1848,7.11
1.292,1848,9.18
1.294,1848,8.25
1.296,1848,7.75
1.298,1848,9.57
1.300,1848,8.86
1.302,1847,8.79
1.304,1847,8.93
1.306,1847,9.50
1.308,1847,8.47
1.310,1847,6.90
1.312,1847,9.43
1.314,1847,8.11
1.316,1847,7.57
1.318,1846,9.46
1.320,1846,9.00
1.322,1846,8.93
1.324,1846,9.32
1.326,1846,9.61
1.328,1846,8.36
1.330,1846,7.57
1.332,1845,9.68
1.334,1845,7.79
1.336,1845,7.57
1.338,1845,9.04
1.340,1845,8.39
1.342,1845,8.47
1.344,1844,9.00
1.346,1844,9.50
1.348,1844,8.04
1.350,1844,7.72
1.352,1844,9.57
1.354,1843,7.61
1.356,1843,7.79
1.358,1843,9.50
1.360,1843,8.79
1.362,1843,8.57
1.364,1842,8.97
1.366,1842,8.86
1.368,1842,7.86
1.370,1842,7.25
1.372,1842,9.25
1.374,1841,7.14
1.376,1841,7.64
1.378,1841,9.57
1.380,1841,8.57
1.382,1840,8.39
1.384,1840,9.25
1.386,1840,9.39
1.388,1840,8.11
1.390,1839,7.68
1.392,1839,9.71
1.394,1839,7.11
1.396,1839,7.36
1.398,1838,8.82
1.400,1838,7.72
1.402,1838,8.64
1.404,1838,8.54
1.406,1837,8.72
1.408,1837,7.89
1.410,1837,7.54
1.412,1836,9.14
1.414,1836,7.39
1.416,1836,7.97
1.418,1836,9.11
1.420,1835,8.18
1.422,1835,8.47
1.424,1835,8.43
1.426,1834,8.32
1.428,1834,7.72
1.430,1834,7.07
1.432,1833,9.29
1.434,1833,7.72
1.436,1833,7.86
1.438,1832,8.82
1.440,1832,7.93
1.442,1832,8.04
1.444,1831,8.14
1.446,1831,8.25
1.448,1831,8.04
1.450,1830,7.07
1.452,1830,8.82
1.454,1830,8.11
1.456,1829,7.11
1.458,1829,8.22
1.460,1828,7.93
1.462,1828,7.64
1.464,1828,7.93
1.466,1827,8.50
1.468,1827,8.86
1.470,1826,7.86
1.472,1826,8.04
1.474,1826,8.14
1.476,1825,6.61
1.478,1825,8.18
1.480,1824,8.11
1.482,1824,7.43
1.484,1824,7.64
1.486,1823,7.72
1.488,1823,7.68
1.490,1822,7.29
1.492,1822,6.82
1.494,1822,8.14
1.496,1821,6.93
1.498,1821,7.47
1.500,1820,8.22
1.502,1820,7.89
1.504,1819,7.50
1.506,1819,8.18
1.508,1818,7.93
1.510,1818,7.97
1.512,1817,7.00
1.514,1817,7.47
1.516,1817,7.50
1.518,1816,6.68
1.520,1816,7.54
1.522,1815,7.54
1.524,1815,7.18
1.526,1814,7.32
1.528,1814,7.50
1.530,1813,7.64
1.532,1813,6.93
1.534,1812,6.61
1.536,1812,8.11
1.538,1811,6.50
1.540,1811,7.25
1.542,1810,7.57
1.544,1810,7.54
1.546,1809,6.65
1.548,1809,6.75
1.550,1808,7.29
1.552,1808,7.11
1.554,1807,6.50
1.556,1806,7.14
1.558,1806,7.18
1.560,1805,6.29
1.562,1805,6.72
1.564,1804,7.64
1.566,1804,7.14
1.568,1803,7.14
1.570,1803,7.32
1.572,1802,7.18
1.574,1802,6.82
1.576,1801,6.57
1.578,1800,7.00
1.580,1800,6.36
1.582,1799,6.15
1.584,1799,7.29
1.586,1798,7.22
1.588,1798,6.68
1.590,1797,6.97
1.592,1796,7.25
1.594,1796,6.61
1.596,1795,6.86
1.598,1795,6.97
1.600,1794,7.14
1.602,1793,6.43
1.604,1793,5.65
1.606,1792,6.18
1.608,1792,6.29
1.610,1791,6.07
1.612,1790,6.72
1.614,1790,6.40
1.616,1789,6.93
1.618,1788,7.11
1.620,1788,6.54
1.622,1787,5.79
1.624,1787,6.61
1.626,1786,6.47
1.628,1785,6.57
1.630,1785,6.50
1.632,1784,6.32
1.634,1783,5.90
1.636,1783,6.18
1.638,1782,6.04
1.640,1781,6.00
1.642,1781,6.43
1.644,1780,6.00
1.646,1779,6.25
1.648,1779,6.40
1.650,1778,5.97
1.652,1777,6.50
1.654,1777,6.18
1.656,1776,5.97
1.658,1775,6.25
1.660,1775,6.18
1.662,1774,6.22
1.664,1773,5.97
1.666,1773,5.75
1.668,1772,5.61
1.670,1771,6.11
1.672,1771,6.22
1.674,1770,5.68
1.676,1769,5.43
1.678,1769,5.40
1.680,1768,5.54
1.682,1767,6.15
1.684,1767,6.36
1.686,1766,6.22
1.688,1765,5.86
1.690,1765,6.11
1.692,1764,5.61
1.694,1763,6.11
1.696,1762,5.54
1.698,1762,5.07
1.700,1761,5.22
1.702,1760,5.40
1.704,1760,5.15
1.706,1759,5.82
1.708,1758,5.50
1.710,1757,5.61
1.712,1757,5.65
1.714,1756,5.25
1.716,1755,5.32
1.718,1755,5.40
1.720,1754,5.90
1.722,1753,5.00
1.724,1752,5.11
1.726,1752,4.93
1.728,1751,4.90
1.730,1750,5.18
1.732,1750,5.29
1.734,1749,5.07
1.736,1748,5.36
1.738,1747,5.15
1.740,1747,4.90
1.742,1746,5.57
1.744,1745,5.32
1.746,1744,4.83
1.748,1744,5.15
1.750,1743,5.00
1.752,1742,4.65
1.754,1741,5.25
1.756,1741,5.07
1.758,1740,4.75
1.760,1739,5.18
1.762,1739,4.86
1.764,1738,5.07
1.766,1737,4.86
1.768,1736,5.32
1.770,1736,5.18
1.772,1735,4.93
1.774,1734,4.86
1.776,1733,4.47
1.778,1733,4.29
1.780,1732,4.65
1.782,1731,4.58
1.784,1730,4.83
1.786,1730,4.50
1.788,1729,4.43
1.790,1728,4.79
1.792,1728,4.83
1.794,1727,4.54
1.796,1726,4.79
1.798,1725,4.79
1.800,1725,4.25
1.802,1724,4.15
1.804,1723,4.04
1.806,1722,4.25
1.808,1722,4.33
1.810,1721,4.36
1.812,1720,4.40
1.814,1720,4.68
1.816,1719,4.25
1.818,1718,4.29
1.820,1717,4.43
1.822,1717,4.47
1.824,1716,4.33
1.826,1715,3.90
1.828,1714,3.75
1.830,1714,3.97
1.832,1713,4.18
1.834,1712,4.04
1.836,1712,4.25
1.838,1711,4.22
1.840,1710,4.33
1.842,1710,4.22
1.844,1709,4.36
1.846,1708,4.29
1.848,1707,3.90
1.850,1707,4.25
1.852,1706,3.97
1.854,1705,3.61
1.856,1705,3.36
1.858,1704,3.54
1.860,1703,3.50
1.862,1703,3.79
1.864,1702,3.86
1.866,1701,3.79
1.868,1700,4.25
1.870,1700,4.18
1.872,1699,4.08
1.874,1698,3.90
1.876,1698,3.65
1.878,1697,3.93
1.880,1696,3.58
1.882,1696,3.47
1.884,1695,3.40
1.886,1694,3.04
1.888,1694,3.29
1.890,1693,3.83
1.892,1692,3.86
1.894,1692,3.50
1.896,1691,3.93
1.898,1691,4.11
1.900,1690,3.90
1.902,1689,3.68
1.904,1689,3.36
1.906,1688,3.29
1.908,1687,3.47
1.910,1687,3.33
1.912,1686,3.04
1.914,1685,3.11
1.916,1685,3.25
1.918,1684,3.50
1.920,1684,3.68
1.922,1683,3.83
1.924,1682,3.68
1.926,1682,3.75
1.928,1681,3.25
1.930,1681,3.11
1.932,1680,3.36
1.934,1680,3.11
1.936,1679,3.22
1.938,1678,3.50
1.940,1678,3.01
1.942,1677,3.04
1.944,1677,3.29
1.946,1676,2.93
1.948,1676,3.15
1.950,1675,3.22
1.952,1674,3.47
1.954,1674,3.40
1.956,1673,3.18
1.958,1673,2.86
1.960,1672,2.72
1.962,1672,2.79
1.964,1671,2.93
1.966,1671,3.18
1.968,1670,3.01
1.970,1670,3.08
1.972,1669,2.86
1.974,1669,2.72
1.976,1668,3.15
1.978,1668,2.83
1.980,1667,2.90
1.982,1667,3.18
1.984,1666,3.36
1.986,1666,3.50
1.988,1666,2.97
1.990,1665,2.76
1.992,1665,2.83
1.994,1664,2.65
1.996,1664,2.54
1.998,1663,3.15
2.000,1663,3.18
2.002,1662,2.76
2.004,1662,2.26
2.006,1662,2.54
2.008,1661,2.72
2.010,1661,2.61
2.012,1660,2.51
2.014,1660,2.58
2.016,1660,2.97
2.018,1659,2.90
2.020,1659,2.72
2.022,1659,2.83
2.024,1658,3.04
2.026,1658,2.68
2.028,1658,2.47
2.030,1657,3.01
2.032,1657,2.79
2.034,1657,2.79
2.036,1656,2.47
2.038,1656,2.40
2.040,1656,2.61
2.042,1655,2.86
2.044,1655,2.83
2.046,1655,2.51
2.048,1655,2.51
2.050,1654,2.43
2.052,1654,2.68
2.054,1654,2.43
2.056,1654,2.29
2.058,1653,2.65
2.060,1653,2.36
2.062,1653,2.36
2.064,1653,2.72
2.066,1652,2.65
2.068,1652,2.40
2.070,1652,2.51
2.072,1652,2.68
2.074,1652,2.43
2.076,1651,2.61
2.078,1651,2.47
2.080,1651,2.61
2.082,1651,2.51
2.084,1651,2.33
2.086,1651,2.22
2.088,1651,2.15
2.090,1650,2.76
2.092,1650,2.11
2.094,1650,2.40
2.096,1650,2.36
2.098,1650,2.58
2.100,1650,2.58
2.102,1650,2.65
2.104,1650,2.36
2.106,1650,2.54
2.108,1650,2.29
2.110,1650,2.54
2.112,1650,2.54
2.114,1650,2.51
2.116,1650,2.08
2.118,1650,2.18
2.120,1650,2.43
2.122,1650,2.29
2.124,1650,2.40
2.126,1650,2.72
2.128,1650,2.15
2.130,1650,2.29
2.132,1650,2.08
2.134,1650,2.43
2.136,1650,2.36
2.138,1650,2.51
2.140,1650,2.72
2.142,1650,2.90
2.144,1650,2.26
2.146,1650,2.29
2.148,1650,2.36
2.150,1650,2.26
2.152,1650,2.43
2.154,1651,2.54
2.156,1651,2.29
2.158,1651,2.33
2.160,1651,2.36
2.162,1651,2.76
2.164,1651,2.58
2.166,1652,2.47
2.168,1652,2.18
2.170,1652,2.36
2.172,1652,2.54
2.174,1652,3.11
2.176,1653,2.58
2.178,1653,2.29
2.180,1653,2.51
2.182,1653,2.26
2.184,1653,2.22
2.186,1654,2.61
2.188,1654,2.86
2.190,1654,2.43
2.192,1655,2.65
2.194,1655,2.54
2.196,1655,2.22
2.198,1655,2.15
2.200,1656,2.40
2.202,1656,2.15
2.204,1656,2.43
2.206,1657,2.40
2.208,1657,2.54
2.210,1657,2.90
2.212,1658,3.15
2.214,1658,2.83
2.216,1659,2.36
2.218,1659,2.51
2.220,1659,2.76
2.222,1660,2.68
2.224,1660,2.58
2.226,1661,2.51
2.228,1661,2.43
2.230,1662,2.36
2.232,1662,2.83
2.234,1662,3.11
2.236,1663,2.72
2.238,1663,2.65
2.240,1664,2.58
2.242,1664,2.54
2.244,1665,2.65
2.246,1665,2.97
2.248,1666,2.83
2.250,1666,2.76
2.252,1667,2.97
2.254,1667,3.04
2.256,1668,2.79
2.258,1669,2.97
2.260,1669,2.90
2.262,1670,2.65
2.264,1670,2.58
2.266,1671,2.58
2.268,1671,2.72
2.270,1672,2.54
2.272,1673,2.61
2.274,1673,2.72
2.276,1674,2.54
2.278,1674,3.08
2.280,1675,3.15
2.282,1676,3.36
2.284,1676,3.15
2.286,1677,2.90
2.288,1678,3.11
2.290,1678,2.97
2.292,1679,2.93
2.294,1680,3.15
2.296,1680,2.83
2.298,1681,3.47
2.300,1682,3.15
2.302,1683,3.08
2.304,1683,2.76
2.306,1684,3.22
2.308,1685,2.83
2.310,1685,3.22
2.312,1686,3.43
2.314,1687,3.25
2.316,1688,3.08
2.318,1688,3.47
2.320,1689,3.18
2.322,1690,3.04
2.324,1691,3.04
2.326,1692,3.29
2.328,1692,3.54
2.330,1693,3.29
2.332,1694,3.40
2.334,1695,3.22
2.336,1696,3.18
2.338,1696,3.43
2.340,1697,3.36
2.342,1698,3.65
2.344,1699,3.54
2.346,1700,3.72
2.348,1701,3.65
2.350,1702,3.40
2.352,1702,3.29
2.354,1703,3.43
2.356,1704,3.68
2.358,1705,3.33
2.360,1706,3.75
2.362,1707,3.61
2.364,1708,4.04
2.366,1709,3.83
2.368,1710,3.93
2.370,1710,3.65
2.372,1711,3.36
2.374,1712,3.72
2.376,1713,4.15
2.378,1714,3.93
2.380,1715,3.93
2.382,1716,3.61
2.384,1717,4.04
2.386,1718,4.18
2.388,1719,3.68
2.390,1720,3.90
2.392,1721,4.40
2.394,1722,4.36
2.396,1723,4.00
2.398,1724,3.93
2.400,1725,4.25
2.402,1726,3.86
2.404,1727,4.18
2.406,1728,4.18
2.408,1729,4.11
2.410,1730,4.08
2.412,1731,4.40
2.414,1732,4.29
2.416,1733,4.47
2.418,1734,4.33
2.420,1735,4.18
2.422,1736,4.68
2.424,1737,4.79
2.426,1738,4.54
2.428,1739,4.61
2.430,1740,4.36
2.432,1741,4.68
2.434,1742,4.04
2.436,1743,4.58
2.438,1744,4.58
2.440,1745,4.54
2.442,1746,4.40
2.444,1747,4.25
2.446,1748,4.68
2.448,1749,5.04
2.450,1750,5.00
2.452,1751,5.11
2.454,1752,5.18
2.456,1753,4.86
2.458,1754,4.90
2.460,1755,4.93
2.462,1756,5.11
2.464,1757,5.36
2.466,1758,5.18
2.468,1759,4.86
2.470,1760,4.75
2.472,1761,4.83
2.474,1762,5.32
2.476,1763,5.25
2.478,1764,5.11
2.480,1765,5.50
2.482,1766,5.68
2.484,1767,5.57
2.486,1768,5.25
2.488,1769,5.36
2.490,1770,5.50
2.492,1771,5.22
2.494,1772,5.72
2.496,1773,5.82
2.498,1774,5.18
2.500,1775,5.54
2.502,1776,5.32
2.504,1777,5.57
2.506,1778,6.07
2.508,1779,5.90
2.510,1780,5.82
2.512,1781,5.61
2.514,1782,5.75
2.516,1783,6.00
2.518,1784,6.18
2.520,1785,6.04
2.522,1786,5.65
2.524,1787,6.07
2.526,1788,5.90
2.528,1789,6.07
2.530,1790,6.15
2.532,1791,6.36
2.534,1792,6.50
2.536,1793,6.65
2.538,1794,6.61
