time (s),input (us),force (lb)
0.256,1800,6.28
0.258,1800,6.42
0.260,1800,6.64
0.262,1800,6.42
0.264,1800,6.82
0.266,1800,7.21
0.268,1800,6.82
0.270,1800,6.42
0.272,1800,6.71
0.274,1800,6.28
0.276,1800,6.57
0.278,1800,6.75
0.280,1800,6.78
0.282,1800,6.46
0.284,1800,6.10
0.286,1800,6.42
0.288,1800,6.35
0.290,1800,6.35
0.292,1800,6.82
0.294,1800,7.28
0.296,1800,6.71
0.298,1800,6.96
0.300,1800,6.53
0.302,1800,6.42
0.304,1800,6.96
0.306,1800,6.82
0.308,1800,7.14
0.310,1800,7.14
0.312,1800,6.39
0.314,1800,6.39
0.316,1800,6.07
0.318,1800,6.39
0.320,1800,7.07
0.322,1800,7.46
0.324,1800,6.92
0.326,1800,6.21
0.328,1800,6.14
0.330,1800,6.53
0.332,1800,6.67
0.334,1800,6.50
0.336,1800,6.96
0.338,1800,7.21
0.340,1800,6.60
0.342,1800,6.78
0.344,1800,6.78
0.346,1800,6.67
0.348,1800,6.50
0.350,1800,6.46
0.352,1800,6.39
0.354,1800,6.67
0.356,1800,6.67
0.358,1800,6.35
0.360,1800,6.67
0.362,1800,6.75
0.364,1800,6.96
0.366,1800,6.78
0.368,1800,7.24
0.370,1800,7.07
0.372,1800,6.60
0.374,1800,6.50
0.376,1800,7.07
0.378,1800,6.14
0.380,1800,6.17
0.382,1800,6.21
0.384,1800,6.57
0.386,1800,6.71
0.388,1800,7.14
0.390,1800,7.03
0.392,1800,7.32
0.394,1800,6.53
0.396,1800,6.46
0.398,1800,6.78
0.400,1800,6.50
0.402,1800,6.67
0.404,1800,7.00
0.406,1800,6.50
0.408,1800,6.25
0.410,1800,6.25
0.412,1800,6.67
0.414,1800,6.89
0.416,1800,6.50
0.418,1800,6.42
0.420,1800,6.50
0.422,1800,7.03
0.424,1800,6.32
0.426,1800,7.07
0.428,1800,6.57
0.430,1800,6.42
0.432,1800,6.46
0.434,1800,6.85
0.436,1800,6.67
0.438,1800,6.07
0.440,1800,6.21
0.442,1800,6.39
0.444,1800,6.96
0.446,1800,6.46
0.448,1800,6.92
0.450,1800,6.96
0.452,1800,7.35
0.454,1800,7.07
0.456,1800,6.53
0.458,1800,6.96
0.460,1800,6.57
0.462,1800,6.00
0.464,1800,6.67
0.466,1800,6.85
0.468,1800,6.57
0.470,1800,6.71
0.472,1800,6.78
0.474,1800,6.57
0.476,1800,6.46
0.478,1800,6.42
0.480,1800,6.67
0.482,1800,6.96
0.484,1800,6.60
0.486,1800,6.82
0.488,1800,6.96
0.490,1800,6.75
0.492,1800,6.35
0.494,1800,6.50
0.496,1800,6.46
0.498,1800,6.85
0.500,1800,6.60
0.502,1800,6.42
0.504,1800,6.28
0.506,1800,6.17
0.508,1800,6.60
0.510,1800,6.75
0.512,1800,6.46
0.514,1800,6.53
0.516,1800,6.64
0.518,1800,6.82
0.520,1800,6.42
0.522,1800,6.28
0.524,1800,6.67
0.526,1800,6.67
0.528,1800,6.96
0.530,1800,7.00
0.532,1800,6.82
0.534,1800,6.14
0.536,1800,6.92
0.538,1800,6.67
0.540,1800,6.35
0.542,1800,7.07
0.544,1800,6.35
0.546,1800,6.57
0.548,1700,6.82
0.550,1700,6.50
0.552,1700,6.21
0.554,1700,6.92
0.556,1700,6.71
0.558,1700,6.42
0.560,1700,6.21
0.562,1700,4.18
0.564,1700,3.21
0.566,1700,2.03
0.568,1700,1.53
0.570,1700,1.93
0.572,1700,2.64
0.574,1700,3.35
0.576,1700,3.93
0.578,1700,4.18
0.580,1700,4.46
0.582,1700,4.18
0.584,1700,4.25
0.586,1700,4.14
0.588,1700,4.03
0.590,1700,4.21
0.592,1700,4.00
0.594,1700,3.82
0.596,1700,3.96
0.598,1700,3.85
0.600,1700,3.53
0.602,1700,3.85
0.604,1700,3.68
0.606,1700,3.78
0.608,1700,3.71
0.610,1700,3.78
0.612,1700,3.43
0.614,1700,3.28
0.616,1700,2.89
0.618,1700,3.10
0.620,1700,3.53
0.622,1700,3.75
0.624,1700,3.82
0.626,1700,3.82
0.628,1700,4.03
0.630,1700,4.10
0.632,1700,4.10
0.634,1700,4.07
0.636,1700,4.32
0.638,1700,3.82
0.640,1700,3.21
0.642,1700,3.03
0.644,1700,2.93
0.646,1700,2.96
0.648,1700,3.50
0.650,1700,3.53
0.652,1700,3.32
0.654,1700,3.57
0.656,1700,3.75
0.658,1700,3.53
0.660,1700,3.39
0.662,1700,4.00
0.664,1700,3.43
0.666,1700,3.53
0.668,1700,3.50
0.670,1700,3.82
0.672,1700,3.71
0.674,1700,4.18
0.676,1700,3.89
0.678,1700,4.35
0.680,1700,4.14
0.682,1700,3.89
0.684,1700,3.82
0.686,1700,3.85
0.688,1700,3.82
0.690,1700,3.07
0.692,1700,2.89
0.694,1700,2.96
0.696,1700,3.85
0.698,1700,3.21
0.700,1700,3.75
0.702,1700,3.60
0.704,1700,3.96
0.706,1700,3.82
0.708,1700,4.10
0.710,1700,4.39
0.712,1700,3.64
0.714,1700,3.64
0.716,1700,3.57
0.718,1700,3.32
0.720,1700,3.28
0.722,1700,3.18
0.724,1700,2.78
0.726,1700,3.03
0.728,1700,3.21
0.730,1700,3.43
0.732,1700,4.00
0.734,1700,4.21
0.736,1700,4.32
0.738,1700,4.00
0.740,1700,3.85
0.742,1700,3.78
0.744,1700,3.93
0.746,1700,3.78
0.748,1700,3.50
0.750,1700,3.50
0.752,1700,3.68
0.754,1700,3.25
0.756,1700,3.32
0.758,1700,3.64
0.760,1700,3.43
0.762,1700,3.43
0.764,1700,3.82
0.766,1700,3.93
0.768,1700,4.03
0.770,1700,3.71
0.772,1700,3.18
0.774,1700,3.53
0.776,1800,3.57
0.778,1800,3.96
0.780,1800,4.28
0.782,1800,4.00
0.784,1800,3.75
0.786,1800,3.60
0.788,1800,3.57
0.790,1800,4.25
0.792,1800,5.78
0.794,1800,7.17
0.796,1800,8.10
0.798,1800,8.78
0.800,1800,8.39
0.802,1800,7.78
0.804,1800,7.24
0.806,1800,7.07
0.808,1800,7.14
0.810,1800,7.03
0.812,1800,6.57
0.814,1800,5.64
0.816,1800,4.82
0.818,1800,5.07
0.820,1800,5.39
0.822,1800,6.21
0.824,1800,6.53
0.826,1800,7.07
0.828,1800,6.67
0.830,1800,6.57
0.832,1800,6.14
0.834,1800,6.92
0.836,1800,7.10
0.838,1800,7.21
0.840,1800,7.03
0.842,1800,6.64
0.844,1800,6.67
0.846,1800,6.14
0.848,1800,6.89
0.850,1800,6.82
0.852,1800,6.60
0.854,1800,6.53
0.856,1800,6.53
0.858,1800,6.28
0.860,1800,6.17
0.862,1800,6.92
0.864,1800,6.64
0.866,1800,6.92
0.868,1800,6.89
0.870,1800,6.82
0.872,1800,6.64
0.874,1800,6.17
0.876,1800,6.75
0.878,1800,7.21
0.880,1800,6.64
0.882,1800,6.92
0.884,1800,6.46
0.886,1800,6.00
0.888,1800,6.35
0.890,1800,7.03
0.892,1800,7.03
0.894,1800,7.46
0.896,1800,7.21
0.898,1800,5.78
0.900,1800,6.03
0.902,1800,6.25
0.904,1800,6.25
0.906,1800,6.32
0.908,1800,6.85
0.910,1800,6.64
0.912,1800,6.53
0.914,1800,6.82
0.916,1800,7.32
0.918,1800,6.89
0.920,1800,6.92
0.922,1800,7.64
0.924,1800,7.28
0.926,1800,7.00
0.928,1800,6.60
0.930,1800,6.39
0.932,1800,6.32
0.934,1800,6.03
0.936,1800,6.57
0.938,1800,6.10
0.940,1800,6.60
0.942,1800,6.14
0.944,1800,6.92
0.946,1800,7.07
0.948,1800,6.85
0.950,1700,7.42
0.952,1700,7.10
0.954,1700,7.14
0.956,1700,6.39
0.958,1700,6.46
0.960,1700,6.35
0.962,1700,6.46
0.964,1700,5.78
0.966,1700,4.82
0.968,1700,3.35
0.970,1700,2.11
0.972,1700,1.46
0.974,1700,1.03
0.976,1700,2.03
0.978,1700,3.25
0.980,1700,4.00
0.982,1700,4.53
0.984,1700,4.43
0.986,1700,4.25
0.988,1700,4.35
0.990,1700,4.21
0.992,1700,3.96
0.994,1700,4.57
0.996,1700,4.18
0.998,1700,4.28
1.000,1700,3.96
1.002,1700,2.78
1.004,1700,2.36
1.006,1700,3.21
1.008,1700,3.71
1.010,1700,3.93
1.012,1700,4.07
1.014,1700,4.18
1.016,1700,3.96
1.018,1700,3.46
1.020,1700,3.14
1.022,1700,3.10
1.024,1700,3.93
1.026,1700,4.03
1.028,1700,4.21
1.030,1700,4.28
1.032,1700,3.71
1.034,1700,3.50
1.036,1700,3.96
1.038,1700,3.46
1.040,1700,3.50
1.042,1700,3.96
1.044,1700,3.71
1.046,1700,3.60
1.048,1700,3.46
1.050,1700,3.53
1.052,1700,3.50
1.054,1700,3.82
1.056,1700,3.82
1.058,1700,4.03
1.060,1700,3.85
1.062,1700,3.43
1.064,1700,3.25
1.066,1700,3.18
1.068,1700,3.10
1.070,1700,3.07
1.072,1700,3.82
1.074,1700,4.03
1.076,1700,4.28
1.078,1700,4.35
1.080,1700,4.21
1.082,1700,4.39
1.084,1700,3.82
1.086,1700,3.71
1.088,1700,3.21
1.090,1700,3.39
1.092,1700,3.28
1.094,1700,3.00
1.096,1800,2.89
1.098,1800,3.14
1.100,1800,2.93
1.102,1800,3.64
1.104,1800,3.82
1.106,1800,4.14
1.108,1800,4.75
1.110,1800,4.96
1.112,1800,6.53
1.114,1800,7.42
1.116,1800,7.92
1.118,1800,8.35
1.120,1800,8.24
1.122,1800,7.35
1.124,1800,6.75
1.126,1800,6.10
1.128,1800,6.28
1.130,1800,6.53
1.132,1800,6.25
1.134,1800,5.42
1.136,1800,6.03
1.138,1800,6.07
1.140,1800,5.32
1.142,1800,6.17
1.144,1800,6.67
1.146,1800,6.57
1.148,1800,6.39
1.150,1800,7.17
1.152,1800,6.39
1.154,1800,6.89
1.156,1800,6.57
1.158,1800,7.03
1.160,1800,6.85
1.162,1800,6.53
1.164,1800,6.21
1.166,1800,6.25
1.168,1800,6.25
1.170,1800,6.46
1.172,1800,6.25
1.174,1800,6.50
1.176,1800,6.35
1.178,1800,6.50
1.180,1800,6.92
1.182,1800,7.07
1.184,1800,6.64
1.186,1800,6.53
1.188,1800,5.85
1.190,1800,6.25
1.192,1800,6.46
1.194,1800,6.35
1.196,1800,6.28
1.198,1800,6.57
1.200,1800,6.67
1.202,1800,6.85
1.204,1800,7.21
1.206,1800,6.82
1.208,1800,7.10
1.210,1800,7.00
1.212,1800,6.82
1.214,1800,6.60
1.216,1800,6.32
1.218,1800,5.96
1.220,1800,6.25
1.222,1800,5.89
1.224,1800,6.10
1.226,1700,6.32
1.228,1700,6.25
1.230,1700,6.53
1.232,1700,7.10
1.234,1700,6.82
1.236,1700,7.07
1.238,1700,6.46
1.240,1700,6.21
1.242,1700,4.78
1.244,1700,3.10
1.246,1700,1.86
1.248,1700,1.36
1.250,1700,1.43
1.252,1700,2.28
1.254,1700,3.14
1.256,1700,3.71
1.258,1700,3.60
1.260,1700,3.60
1.262,1700,3.46
1.264,1700,3.71
1.266,1700,4.10
1.268,1700,4.43
1.270,1700,4.75
1.272,1700,4.57
1.274,1700,4.32
1.276,1700,4.39
1.278,1700,4.03
1.280,1700,3.32
1.282,1700,3.07
1.284,1700,2.96
1.286,1700,3.28
1.288,1700,3.35
1.290,1700,3.53
1.292,1700,3.14
1.294,1700,2.53
1.296,1700,2.32
1.298,1700,2.93
1.300,1700,3.64
1.302,1700,4.57
1.304,1700,4.96
1.306,1700,4.93
1.308,1700,4.68
1.310,1700,3.78
1.312,1700,3.50
1.314,1700,3.32
1.316,1700,3.28
1.318,1700,3.53
1.320,1700,3.25
1.322,1700,2.75
1.324,1700,2.96
1.326,1700,3.25
1.328,1700,3.32
1.330,1700,3.75
1.332,1700,4.10
1.334,1700,4.07
1.336,1700,4.43
1.338,1700,3.57
1.340,1700,3.93
1.342,1800,3.10
1.344,1800,2.89
1.346,1800,3.14
1.348,1800,3.64
1.350,1800,4.07
1.352,1800,4.10
1.354,1800,5.25
1.356,1800,5.85
1.358,1800,6.64
1.360,1800,7.92
1.362,1800,8.85
1.364,1800,9.03
1.366,1800,7.82
1.368,1800,6.64
1.370,1800,5.21
1.372,1800,5.32
1.374,1800,6.39
1.376,1800,6.35
1.378,1800,6.60
1.380,1800,6.32
1.382,1800,6.17
1.384,1800,5.71
1.386,1800,6.00
1.388,1800,7.17
1.390,1800,6.21
1.392,1800,6.92
1.394,1800,6.53
1.396,1800,5.67
1.398,1800,5.92
1.400,1800,6.75
1.402,1800,7.17
1.404,1800,7.35
1.406,1800,7.00
1.408,1800,6.85
1.410,1800,6.53
1.412,1800,5.89
1.414,1800,6.28
1.416,1800,6.75
1.418,1800,6.42
1.420,1800,6.50
1.422,1800,6.53
1.424,1800,6.42
1.426,1800,6.28
1.428,1800,6.64
1.430,1800,6.82
1.432,1800,6.71
1.434,1800,5.92
1.436,1800,5.89
1.438,1800,6.14
1.440,1800,5.92
1.442,1800,6.32
1.444,1800,7.03
1.446,1800,7.03
1.448,1800,7.24
1.450,1700,7.21
1.452,1700,6.89
1.454,1700,6.64
1.456,1700,6.21
1.458,1700,7.03
1.460,1700,6.53
1.462,1700,6.21
1.464,1700,5.46
1.466,1700,4.00
1.468,1700,2.61
1.470,1700,1.61
1.472,1700,1.43
1.474,1700,1.57
1.476,1700,2.25
1.478,1700,3.68
1.480,1700,4.96
1.482,1700,4.75
1.484,1700,4.46
1.486,1700,4.64
1.488,1700,4.46
1.490,1700,4.21
1.492,1700,4.18
1.494,1700,3.93
1.496,1700,3.82
1.498,1700,3.71
1.500,1700,3.85
1.502,1700,3.71
1.504,1700,3.21
1.506,1700,3.28
1.508,1700,3.14
1.510,1700,3.32
1.512,1700,4.00
1.514,1700,4.35
1.516,1700,4.03
1.518,1700,3.89
1.520,1700,3.28
1.522,1700,2.93
1.524,1700,3.03
1.526,1700,3.60
1.528,1700,4.39
1.530,1700,4.64
1.532,1700,4.07
1.534,1700,3.78
1.536,1700,3.32
1.538,1700,3.07
1.540,1700,3.21
1.542,1700,3.50
1.544,1700,3.71
1.546,1700,3.57
1.548,1700,4.07
1.550,1800,3.68
1.552,1800,3.71
1.554,1800,3.78
1.556,1800,4.18
1.558,1800,4.07
1.560,1800,3.93
1.562,1800,3.82
1.564,1800,4.03
1.566,1800,4.75
1.568,1800,5.57
1.570,1800,6.60
1.572,1800,7.57
1.574,1800,8.53
1.576,1800,8.60
1.578,1800,7.96
1.580,1800,7.74
1.582,1800,7.57
1.584,1800,7.03
1.586,1800,6.78
1.588,1800,6.46
1.590,1800,5.53
1.592,1800,4.85
1.594,1800,4.25
1.596,1800,4.89
1.598,1800,4.93
1.600,1800,5.67
1.602,1800,6.71
1.604,1800,6.82
1.606,1800,7.24
1.608,1800,7.57
1.610,1800,7.78
1.612,1800,8.07
1.614,1800,6.89
1.616,1800,6.78
1.618,1800,6.25
1.620,1800,6.10
1.622,1800,5.96
1.624,1800,5.85
1.626,1800,6.46
1.628,1800,6.53
1.630,1800,6.00
1.632,1800,6.17
1.634,1800,6.39
1.636,1800,6.46
1.638,1800,7.00
1.640,1800,6.92
1.642,1800,7.32
1.644,1700,6.71
1.646,1700,6.67
1.648,1700,6.60
1.650,1700,6.67
1.652,1700,6.60
1.654,1700,6.75
1.656,1700,7.17
1.658,1700,6.10
1.660,1700,5.21
1.662,1700,3.78
1.664,1700,2.57
1.666,1700,2.03
1.668,1700,1.71
1.670,1700,2.50
1.672,1700,2.89
1.674,1700,3.57
1.676,1700,3.71
1.678,1700,3.78
1.680,1700,3.25
1.682,1700,3.78
1.684,1700,4.57
1.686,1700,4.43
1.688,1700,4.64
1.690,1700,4.71
1.692,1700,4.14
1.694,1700,3.93
1.696,1700,3.82
1.698,1700,3.71
1.700,1700,3.39
1.702,1700,3.60
1.704,1700,3.32
1.706,1700,3.46
1.708,1700,3.53
1.710,1700,3.35
1.712,1700,3.21
1.714,1700,3.03
1.716,1700,2.86
1.718,1700,3.03
1.720,1700,3.68
1.722,1700,3.96
1.724,1700,4.53
1.726,1700,4.50
1.728,1700,4.46
1.730,1700,4.75
1.732,1700,4.43
1.734,1800,4.39
1.736,1800,3.85
1.738,1800,3.53
1.740,1800,3.10
1.742,1800,2.75
1.744,1800,2.43
1.746,1800,2.53
1.748,1800,3.18
1.750,1800,4.53
1.752,1800,5.78
1.754,1800,7.07
1.756,1800,8.42
1.758,1800,9.35
1.760,1800,8.99
1.762,1800,8.07
1.764,1800,6.89
1.766,1800,7.17
1.768,1800,7.10
1.770,1800,6.14
1.772,1800,5.67
1.774,1800,5.07
1.776,1800,4.75
1.778,1800,5.46
1.780,1800,5.71
1.782,1800,6.67
1.784,1800,6.50
1.786,1800,6.46
1.788,1800,6.35
1.790,1800,6.57
1.792,1800,6.21
1.794,1800,6.85
1.796,1800,7.24
1.798,1800,7.64
1.800,1800,7.14
1.802,1800,6.75
1.804,1800,7.10
1.806,1800,6.89
1.808,1800,6.64
1.810,1800,6.53
1.812,1800,6.60
1.814,1800,5.75
1.816,1800,5.82
1.818,1700,6.28
1.820,1700,5.96
1.822,1700,6.10
1.824,1700,7.00
1.826,1700,6.50
1.828,1700,6.25
1.830,1700,5.46
1.832,1700,4.28
1.834,1700,3.60
1.836,1700,2.39
1.838,1700,1.43
1.840,1700,2.18
1.842,1700,2.64
1.844,1700,3.64
1.846,1700,4.21
1.848,1700,4.35
1.850,1700,4.18
1.852,1700,4.18
1.854,1700,4.32
1.856,1700,3.75
1.858,1700,4.03
1.860,1700,4.32
1.862,1700,4.03
1.864,1700,3.60
1.866,1700,3.64
1.868,1700,3.60
1.870,1700,3.21
1.872,1700,3.75
1.874,1700,3.93
1.876,1700,4.10
1.878,1700,4.75
1.880,1700,4.82
1.882,1700,4.14
1.884,1700,3.78
1.886,1700,3.10
1.888,1700,2.89
1.890,1700,3.25
1.892,1700,3.25
1.894,1700,3.50
1.896,1700,3.57
1.898,1800,3.32
1.900,1800,3.53
1.902,1800,3.82
1.904,1800,3.89
1.906,1800,4.00
1.908,1800,4.89
1.910,1800,5.75
1.912,1800,6.42
1.914,1800,7.82
1.916,1800,8.74
1.918,1800,9.31
1.920,1800,8.46
1.922,1800,7.60
1.924,1800,6.17
1.926,1800,5.71
1.928,1800,5.96
1.930,1800,6.28
1.932,1800,5.64
1.934,1800,5.67
1.936,1800,5.50
1.938,1800,6.00
1.940,1800,5.85
1.942,1800,7.32
1.944,1800,7.92
1.946,1800,7.00
1.948,1800,7.17
1.950,1800,6.75
1.952,1800,6.28
1.954,1800,6.46
1.956,1800,6.82
1.958,1800,6.67
1.960,1800,6.35
1.962,1800,5.82
1.964,1800,5.60
1.966,1800,6.10
1.968,1800,5.85
1.970,1800,6.60
1.972,1800,7.42
1.974,1800,7.21
1.976,1700,7.21
1.978,1700,7.24
1.980,1700,7.53
1.982,1700,7.14
1.984,1700,6.75
1.986,1700,6.25
1.988,1700,5.78
1.990,1700,4.46
1.992,1700,3.14
1.994,1700,2.18
1.996,1700,1.39
1.998,1700,1.14
2.000,1700,2.18
2.002,1700,3.21
2.004,1700,4.32
2.006,1700,5.03
2.008,1700,5.17
2.010,1700,4.21
2.012,1700,4.78
2.014,1700,4.21
2.016,1700,4.25
2.018,1700,4.28
2.020,1700,3.75
2.022,1700,2.64
2.024,1700,2.68
2.026,1700,2.53
2.028,1700,3.07
2.030,1700,3.03
2.032,1700,3.75
2.034,1700,4.18
2.036,1700,4.75
2.038,1700,4.85
2.040,1700,4.71
2.042,1700,4.21
2.044,1700,3.78
2.046,1700,3.71
2.048,1700,3.32
2.050,1800,3.25
2.052,1800,3.18
2.054,1800,3.35
2.056,1800,3.18
2.058,1800,3.18
2.060,1800,3.18
2.062,1800,3.78
2.064,1800,4.46
2.066,1800,5.96
2.068,1800,7.35
2.070,1800,8.67
2.072,1800,9.21
2.074,1800,8.82
2.076,1800,7.71
2.078,1800,7.39
2.080,1800,6.67
2.082,1800,6.57
2.084,1800,6.60
2.086,1800,6.14
2.088,1800,5.57
2.090,1800,4.78
2.092,1800,4.25
2.094,1800,5.17
2.096,1800,6.03
2.098,1800,6.21
2.100,1800,7.39
2.102,1800,7.64
2.104,1800,7.42
2.106,1800,7.21
2.108,1800,8.10
2.110,1800,7.64
2.112,1800,7.14
2.114,1800,6.92
2.116,1800,6.39
2.118,1800,5.14
2.120,1800,5.25
2.122,1700,5.50
2.124,1700,5.71
2.126,1700,6.21
2.128,1700,6.89
2.130,1700,7.32
2.132,1700,7.24
2.134,1700,6.75
2.136,1700,5.28
2.138,1700,4.46
2.140,1700,2.71
2.142,1700,1.93
2.144,1700,1.53
2.146,1700,1.57
2.148,1700,1.82
2.150,1700,3.18
2.152,1700,3.25
2.154,1700,3.60
2.156,1700,3.60
2.158,1700,3.96
2.160,1700,4.39
2.162,1700,5.21
2.164,1700,5.67
2.166,1700,5.82
2.168,1700,4.96
2.170,1700,4.53
2.172,1700,3.43
2.174,1700,2.86
2.176,1700,2.53
2.178,1700,2.89
2.180,1700,2.50
2.182,1700,3.25
2.184,1700,3.60
2.186,1700,3.18
2.188,1700,3.68
2.190,1700,3.60
2.192,1800,3.85
2.194,1800,4.60
2.196,1800,4.85
2.198,1800,5.07
2.200,1800,4.71
2.202,1800,4.39
2.204,1800,3.96
2.206,1800,4.10
2.208,1800,6.28
2.210,1800,7.10
2.212,1800,8.42
2.214,1800,8.78
2.216,1800,8.07
2.218,1800,7.07
2.220,1800,6.64
2.222,1800,6.39
2.224,1800,6.25
2.226,1800,7.46
2.228,1800,6.85
2.230,1800,6.00
2.232,1800,5.71
2.234,1800,4.96
2.236,1800,5.14
2.238,1800,6.32
2.240,1800,6.03
2.242,1800,6.07
2.244,1800,6.35
2.246,1800,6.92
2.248,1800,6.53
2.250,1800,6.96
2.252,1800,7.92
2.254,1800,8.10
2.256,1800,7.60
2.258,1800,7.21
2.260,1700,6.53
2.262,1700,6.03
2.264,1700,5.46
2.266,1700,6.07
2.268,1700,6.14
2.270,1700,5.71
2.272,1700,5.67
2.274,1700,5.42
2.276,1700,4.71
2.278,1700,3.93
2.280,1700,2.86
2.282,1700,1.93
2.284,1700,2.36
2.286,1700,2.53
2.288,1700,3.03
2.290,1700,3.32
2.292,1700,3.89
2.294,1700,3.78
2.296,1700,3.60
2.298,1700,3.64
2.300,1700,3.46
2.302,1700,3.60
2.304,1700,4.28
2.306,1700,4.28
2.308,1700,4.53
2.310,1700,4.46
2.312,1700,4.18
2.314,1700,3.93
2.316,1700,3.82
2.318,1700,3.39
2.320,1700,3.85
2.322,1700,3.64
2.324,1800,3.85
2.326,1800,3.21
2.328,1800,3.25
2.330,1800,2.96
2.332,1800,3.68
2.334,1800,3.93
2.336,1800,3.64
2.338,1800,4.85
2.340,1800,5.53
2.342,1800,6.42
2.344,1800,7.85
2.346,1800,8.74
2.348,1800,8.99
2.350,1800,8.17
2.352,1800,7.57
2.354,1800,6.46
2.356,1800,5.60
2.358,1800,6.07
2.360,1800,6.28
2.362,1800,6.75
2.364,1800,6.07
2.366,1800,6.25
2.368,1800,6.39
2.370,1800,5.57
2.372,1800,6.60
2.374,1800,6.60
2.376,1800,6.32
2.378,1800,6.50
2.380,1800,5.92
2.382,1800,6.03
2.384,1800,6.75
2.386,1800,7.39
2.388,1700,7.32
2.390,1700,7.24
2.392,1700,6.82
2.394,1700,6.85
2.396,1700,6.21
2.398,1700,6.17
2.400,1700,5.64
2.402,1700,4.07
2.404,1700,2.86
2.406,1700,1.68
2.408,1700,1.32
2.410,1700,1.71
2.412,1700,2.71
2.414,1700,3.53
2.416,1700,3.60
2.418,1700,3.82
2.420,1700,3.85
2.422,1700,3.93
2.424,1700,4.43
2.426,1700,4.64
2.428,1700,4.93
2.430,1700,4.68
2.432,1700,4.14
2.434,1700,3.85
2.436,1700,3.32
2.438,1700,3.57
2.440,1700,3.85
2.442,1700,3.85
2.444,1700,3.82
2.446,1700,3.82
2.448,1700,3.64
2.450,1800,3.25
2.452,1800,2.93
2.454,1800,3.10
2.456,1800,2.68
2.458,1800,3.32
2.460,1800,3.64
2.462,1800,3.75
2.464,1800,5.14
2.466,1800,5.92
2.468,1800,7.17
2.470,1800,8.85
2.472,1800,9.53
2.474,1800,9.60
2.476,1800,8.39
2.478,1800,7.00
2.480,1800,6.50
2.482,1800,5.32
2.484,1800,4.82
2.486,1800,5.60
2.488,1800,5.39
2.490,1800,5.64
2.492,1800,6.14
2.494,1800,5.67
2.496,1800,5.32
2.498,1800,6.53
2.500,1800,7.10
2.502,1800,6.42
2.504,1800,7.03
2.506,1800,7.28
2.508,1800,6.67
2.510,1700,7.17
2.512,1700,6.85
2.514,1700,7.00
2.516,1700,6.71
2.518,1700,6.00
2.520,1700,6.10
2.522,1700,6.28
2.524,1700,5.28
2.526,1700,4.35
2.528,1700,3.25
2.530,1700,2.25
2.532,1700,1.53
2.534,1700,1.61
2.536,1700,2.57
2.538,1700,3.71
